image_id,x1,y1,x2,y2,score,detector_name
day2/members/tien/19_0512.webp,2045,1094,2147,1195,0.629701554775238,yolo_scrfd_fallback
day2/members/tien/19_0512.webp,3403,607,3840,1246,0.6170859932899475,yolo_scrfd_fallback
day2/members/tien/19_0512.webp,0,1627,126,2030,0.3548654615879059,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,2051,1153,2185,1316,0.9321216940879822,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,1569,1129,1710,1297,0.9234326481819153,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,278,1121,420,1322,0.8873207569122314,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,2678,1247,2813,1399,0.8599472045898438,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,3132,1203,3469,1777,0.8171524405479431,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,2898,1291,3096,1502,0.4485229551792145,yolo_scrfd_fallback
day2/members/stevan/11_0452.webp,478,1193,577,1308,0.6960314691066741,yolo_scrfd_fallback
day2/members/onanong/18_0325.webp,2166,307,2445,658,0.955357015132904,yolo_scrfd_fallback
day2/members/onanong/18_0325.webp,438,507,756,869,0.9345178604125977,yolo_scrfd_fallback
day2/members/onanong/18_0325.webp,41,544,138,641,0.2989984452724457,yolo_scrfd_fallback
day2/members/cathal/10_0597.webp,1679,1481,1886,1744,0.9728735685348511,yolo_scrfd_fallback
day2/members/cathal/10_0597.webp,2243,1568,2515,1905,0.9523693323135376,yolo_scrfd_fallback
day2/members/cathal/10_0597.webp,654,1608,840,1828,0.9170174598693848,yolo_scrfd_fallback
day2/members/cathal/10_0597.webp,0,1576,39,1769,0.2714371383190155,yolo_scrfd_fallback
day2/members/onanong/14_0193.webp,806,566,974,778,0.9517985582351685,yolo_scrfd_fallback
day2/members/onanong/14_0193.webp,1455,501,1618,707,0.9284111857414246,yolo_scrfd_fallback
day2/members/onanong/14_0193.webp,2703,452,2850,611,0.9232923984527588,yolo_scrfd_fallback
day2/members/onanong/14_0193.webp,3400,539,3549,708,0.9055421352386475,yolo_scrfd_fallback
day2/members/onanong/14_0193.webp,404,272,639,559,0.879530668258667,yolo_scrfd_fallback
day2/members/onanong/10_0373.webp,1579,915,1897,1297,0.8593552112579346,yolo_scrfd_fallback
day2/members/onanong/10_0373.webp,435,911,690,1201,0.849646806716919,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,3038,1113,3215,1357,0.8545755743980408,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,1519,1438,1626,1568,0.8522263765335083,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,903,1700,1043,1902,0.8215191960334778,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,2802,1273,2911,1414,0.8168666362762451,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,1848,1384,1921,1473,0.8089175820350647,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,1323,1489,1443,1635,0.7588027119636536,yolo_scrfd_fallback
day4/members/bao/11_0220.webp,2215,1305,2315,1406,0.4631415009498596,yolo_scrfd_fallback
day3/members/klaus/18_0613.webp,1159,326,1304,494,0.9467063546180725,yolo_scrfd_fallback
day3/members/klaus/18_0613.webp,2523,577,2682,771,0.9254179000854492,yolo_scrfd_fallback
day3/members/klaus/18_0613.webp,3657,1084,3816,1302,0.913001537322998,yolo_scrfd_fallback
day3/members/klaus/18_0613.webp,463,228,685,491,0.8868902325630188,yolo_scrfd_fallback
day3/members/klaus/18_0613.webp,1813,455,1998,711,0.8854974508285522,yolo_scrfd_fallback
day1/members/cathal/10_0708.webp,3524,475,3654,650,0.8871936798095703,yolo_scrfd_fallback
day1/members/cathal/10_0708.webp,33,1188,190,1367,0.8859818577766418,yolo_scrfd_fallback
day1/members/cathal/10_0708.webp,2818,491,2934,630,0.8271782398223877,yolo_scrfd_fallback
day1/members/cathal/10_0708.webp,540,1133,670,1268,0.7692969441413879,yolo_scrfd_fallback
day1/members/cathal/10_0708.webp,88,1021,190,1131,0.28102949261665344,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,267,1710,637,2160,0.8511555790901184,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,3507,752,3740,1038,0.7662301063537598,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,2919,1011,3100,1204,0.7422226667404175,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,2647,1023,2746,1140,0.6906693577766418,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,1687,1348,1846,1532,0.5644529461860657,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,1881,1240,1976,1371,0.35335585474967957,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,3046,874,3266,1088,0.29174208641052246,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,3494,744,3831,1201,0.27056801319122314,yolo_scrfd_fallback
day1/members/tien/19_0392.webp,1323,1495,1476,1727,0.6520526468753814,yolo_scrfd_fallback
day4/members/luca/11_0464.webp,1748,1090,1889,1265,0.9735918045043945,yolo_scrfd_fallback
day4/members/luca/11_0464.webp,3320,960,3443,1106,0.9591585397720337,yolo_scrfd_fallback
day4/members/luca/11_0464.webp,2245,1003,2375,1164,0.9194726347923279,yolo_scrfd_fallback
day4/members/luca/11_0464.webp,1133,1258,1317,1469,0.8981720209121704,yolo_scrfd_fallback
day4/members/luca/11_0464.webp,2767,1104,2885,1256,0.8302478790283203,yolo_scrfd_fallback
day4/members/luca/11_0464.webp,3666,1158,3840,1807,0.41232237219810486,yolo_scrfd_fallback
day3/members/allie/12_0148.webp,2451,268,2577,410,0.870030403137207,yolo_scrfd_fallback
day3/members/allie/12_0148.webp,1015,518,1155,684,0.8541838526725769,yolo_scrfd_fallback
day3/members/allie/12_0148.webp,3410,649,3550,860,0.7780250906944275,yolo_scrfd_fallback
day1/members/klaus/17_0521.webp,3058,1011,3219,1218,0.9728919267654419,yolo_scrfd_fallback
day1/members/klaus/17_0521.webp,1203,942,1392,1163,0.9526669383049011,yolo_scrfd_fallback
day1/members/klaus/17_0521.webp,3560,1682,3769,1996,0.4473184645175934,yolo_scrfd_fallback
day1/members/klaus/17_0521.webp,689,1066,866,1411,0.7708831667900085,yolo_scrfd_fallback
day2/members/luca/10_0586.webp,885,882,1096,1082,0.8907501101493835,yolo_scrfd_fallback
day2/members/luca/10_0586.webp,2454,902,2628,1124,0.8700202107429504,yolo_scrfd_fallback
day2/members/luca/10_0586.webp,1590,851,1761,1044,0.8257072567939758,yolo_scrfd_fallback
day2/members/luca/10_0586.webp,3302,1003,3428,1161,0.7544366717338562,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,790,269,932,449,0.9569069743156433,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,2761,675,3095,1085,0.952572762966156,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,3527,262,3840,952,0.8850189447402954,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,2143,540,2287,707,0.883643388748169,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,1211,248,1317,402,0.8805995583534241,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,2437,475,2542,587,0.8097334504127502,yolo_scrfd_fallback
day4/members/onanong/11_0656.webp,1639,359,1721,456,0.743246853351593,yolo_scrfd_fallback
day1/members/onanong/17_0468.webp,1169,601,1363,833,0.9665191173553467,yolo_scrfd_fallback
day2/members/werner/14_0229.webp,637,0,829,115,0.34268268942832947,yolo_scrfd_fallback
day3/members/allie/18_0514.webp,3230,169,3392,390,0.9702621698379517,yolo_scrfd_fallback
day3/members/allie/18_0514.webp,176,681,327,859,0.9537854790687561,yolo_scrfd_fallback
day3/members/allie/18_0514.webp,2263,269,2437,480,0.9107491374015808,yolo_scrfd_fallback
day3/members/allie/18_0514.webp,993,493,1125,645,0.9090760350227356,yolo_scrfd_fallback
day3/members/allie/18_0514.webp,1376,419,1572,694,0.8249441385269165,yolo_scrfd_fallback
day1/members/bjorn/10_0130.webp,3518,419,3616,566,0.8147933483123779,yolo_scrfd_fallback
day1/members/bjorn/10_0130.webp,3396,1084,3701,1531,0.8109742403030396,yolo_scrfd_fallback
day1/members/bjorn/10_0130.webp,2761,768,2834,860,0.648307204246521,yolo_scrfd_fallback
day1/members/bjorn/10_0130.webp,2539,859,2607,937,0.5657075643539429,yolo_scrfd_fallback
day1/members/bjorn/10_0130.webp,1928,1042,2010,1123,0.43054306507110596,yolo_scrfd_fallback
day1/members/allie/10_0296.webp,3095,1094,3223,1347,0.9365738034248352,yolo_scrfd_fallback
day1/members/allie/10_0296.webp,2652,961,2751,1128,0.8606933355331421,yolo_scrfd_fallback
day1/members/allie/10_0296.webp,2293,817,2377,914,0.793609082698822,yolo_scrfd_fallback
day1/members/allie/10_0296.webp,184,1071,284,1175,0.7349790334701538,yolo_scrfd_fallback
day1/members/tien/08_0310.webp,1089,1889,1198,2023,0.9012130498886108,yolo_scrfd_fallback
day1/members/tien/08_0310.webp,1656,1724,1737,1865,0.526138186454773,yolo_scrfd_fallback
day1/members/tien/08_0310.webp,915,1761,981,1841,0.6076322674751281,yolo_scrfd_fallback
day3/members/onanong/12_0488.webp,1125,1093,1223,1208,0.297240287065506,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,3294,740,3421,927,0.9574065804481506,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,190,1095,303,1245,0.9027533531188965,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,2622,564,2715,687,0.8699352145195007,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,599,1070,684,1180,0.8086329698562622,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,953,1093,1040,1184,0.7959775328636169,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,0,1222,102,1517,0.784835159778595,yolo_scrfd_fallback
day1/members/allie/10_0546.webp,674,972,749,1053,0.641287624835968,yolo_scrfd_fallback
day2/members/luca/20_0211.webp,2551,484,2790,781,0.9654244780540466,yolo_scrfd_fallback
day2/members/luca/20_0211.webp,2878,125,3025,305,0.9204820394515991,yolo_scrfd_fallback
day2/members/luca/20_0211.webp,142,685,229,781,0.6470988988876343,yolo_scrfd_fallback
day2/members/luca/20_0211.webp,454,198,530,282,0.6351630091667175,yolo_scrfd_fallback
day4/members/allie/11_0376.webp,530,1302,698,1512,0.9777889847755432,yolo_scrfd_fallback
day4/members/allie/11_0376.webp,1907,990,2069,1185,0.9596461057662964,yolo_scrfd_fallback
day4/members/allie/11_0376.webp,2800,935,2930,1113,0.9579395055770874,yolo_scrfd_fallback
day4/members/allie/11_0376.webp,3514,694,3722,979,0.951909601688385,yolo_scrfd_fallback
day4/members/allie/11_0376.webp,1190,1175,1348,1340,0.7208805084228516,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,2867,1092,3046,1310,0.9349694848060608,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,776,651,1011,956,0.8809891939163208,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,2692,981,2811,1122,0.8794435262680054,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,1185,693,1300,833,0.8281828761100769,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,3629,1357,3840,1622,0.8265272974967957,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,2540,1007,2631,1133,0.665614664554596,yolo_scrfd_fallback
day1/members/klaus/09_0268.webp,1565,780,1655,885,0.6002355217933655,yolo_scrfd_fallback
day1/members/tien/15_0093.webp,2972,616,3142,828,0.9474462866783142,yolo_scrfd_fallback
day1/members/tien/15_0093.webp,1843,820,1971,979,0.9472447037696838,yolo_scrfd_fallback
day1/members/tien/15_0093.webp,3202,180,3343,344,0.927089512348175,yolo_scrfd_fallback
day1/members/tien/15_0093.webp,1463,1011,1645,1220,0.9230002164840698,yolo_scrfd_fallback
day1/members/tien/15_0093.webp,3595,428,3824,763,0.34085211157798767,yolo_scrfd_fallback
day4/members/bjorn/12_0570.webp,895,110,1227,705,0.38231587409973145,yolo_scrfd_fallback
day1/members/cathal/15_0298.webp,2097,136,2347,421,0.9673916697502136,yolo_scrfd_fallback
day1/members/cathal/15_0298.webp,1334,184,1530,464,0.9612255692481995,yolo_scrfd_fallback
day1/members/cathal/15_0298.webp,2764,90,2931,292,0.9079819917678833,yolo_scrfd_fallback
day1/members/cathal/15_0298.webp,224,505,561,902,0.904414176940918,yolo_scrfd_fallback
day4/members/luca/14_0018.webp,2066,1172,2213,1373,0.9644611477851868,yolo_scrfd_fallback
day4/members/luca/14_0018.webp,87,1159,246,1354,0.932706892490387,yolo_scrfd_fallback
day4/members/luca/14_0018.webp,2590,1079,2817,1359,0.9246861934661865,yolo_scrfd_fallback
day4/members/luca/14_0018.webp,1380,1126,1480,1264,0.9142124652862549,yolo_scrfd_fallback
day4/members/luca/14_0018.webp,579,1148,711,1309,0.9089509844779968,yolo_scrfd_fallback
day4/members/luca/14_0018.webp,1015,1151,1124,1277,0.8721734881401062,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,2862,796,2941,886,0.8551545739173889,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,1025,1520,1231,1795,0.8272807002067566,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,1908,731,1990,828,0.725903332233429,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,2547,791,2623,877,0.7258031368255615,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,3562,690,3666,814,0.6957837343215942,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,3702,676,3811,834,0.6216092109680176,yolo_scrfd_fallback
day1/members/bjorn/10_0501.webp,1831,1530,2096,2121,0.4315226674079895,yolo_scrfd_fallback
day1/members/allie/15_0458.webp,3005,912,3363,1315,0.8782987594604492,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,2829,605,2976,778,0.9279778599739075,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,942,768,1056,923,0.9151638746261597,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,1188,765,1295,886,0.7884559035301208,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,2379,636,2482,799,0.7841607332229614,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,1571,719,1647,814,0.755466103553772,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,3624,859,3840,1422,0.6288413405418396,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,2274,654,2373,784,0.5873092412948608,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,675,795,832,973,0.7542288511991501,yolo_scrfd_fallback
day4/members/klaus/14_0224.webp,797,974,905,1197,0.48071849942207334,yolo_scrfd_fallback
day1/members/stevan/11_0011.webp,3680,1145,3808,1307,0.8894972205162048,yolo_scrfd_fallback
day1/members/stevan/11_0011.webp,1689,1155,1783,1278,0.8497630953788757,yolo_scrfd_fallback
day1/members/stevan/11_0011.webp,2236,1238,2314,1332,0.8319997787475586,yolo_scrfd_fallback
day1/members/stevan/11_0011.webp,3544,1126,3639,1256,0.8295297622680664,yolo_scrfd_fallback
day1/members/stevan/11_0011.webp,2558,1266,2640,1370,0.8173335194587708,yolo_scrfd_fallback
day1/members/stevan/11_0011.webp,3410,1201,3496,1312,0.6163298487663269,yolo_scrfd_fallback
day1/members/cathal/13_0040.webp,2600,695,3840,1464,0.4035087525844574,yolo_scrfd_fallback
day2/members/bjorn/20_0121.webp,2822,495,3078,786,0.9246245622634888,yolo_scrfd_fallback
day2/members/bjorn/20_0121.webp,1896,806,2117,1021,0.8202502131462097,yolo_scrfd_fallback
day2/members/bjorn/20_0121.webp,3646,639,3840,1073,0.7654315829277039,yolo_scrfd_fallback
day2/members/bjorn/20_0121.webp,885,834,981,948,0.7640130519866943,yolo_scrfd_fallback
day4/members/stevan/10_0044.webp,1950,1080,2155,1320,0.9549900889396667,yolo_scrfd_fallback
day4/members/stevan/10_0044.webp,943,1203,1197,1477,0.8967958092689514,yolo_scrfd_fallback
day4/members/stevan/10_0044.webp,3497,1056,3840,1526,0.8127470016479492,yolo_scrfd_fallback
day4/members/stevan/10_0044.webp,3238,749,3311,827,0.6214669942855835,yolo_scrfd_fallback
day1/members/tien/13_0571.webp,2347,1440,2577,1741,0.9686543941497803,yolo_scrfd_fallback
day1/members/tien/13_0571.webp,1131,1508,1387,1819,0.9409449696540833,yolo_scrfd_fallback
day1/members/tien/13_0571.webp,3382,1827,3450,1902,0.26237985491752625,yolo_scrfd_fallback
day1/members/tien/14_0211.webp,587,701,785,946,0.966107964515686,yolo_scrfd_fallback
day1/members/tien/14_0211.webp,902,511,1011,675,0.8595221638679504,yolo_scrfd_fallback
day1/members/tien/14_0211.webp,2545,47,2813,357,0.8491493463516235,yolo_scrfd_fallback
day1/members/tien/14_0211.webp,2016,15,2143,150,0.6648491621017456,yolo_scrfd_fallback
day1/members/tien/14_0211.webp,2377,21,2484,192,0.6606284379959106,yolo_scrfd_fallback
day1/members/tien/14_0211.webp,1287,390,1407,534,0.5479432940483093,yolo_scrfd_fallback
day3/members/stevan/18_0537.webp,2160,1668,2474,2032,0.9163779616355896,yolo_scrfd_fallback
day3/members/stevan/18_0537.webp,2408,993,2516,1126,0.8956384658813477,yolo_scrfd_fallback
day3/members/stevan/18_0537.webp,1679,968,1788,1117,0.8942987322807312,yolo_scrfd_fallback
day3/members/stevan/18_0537.webp,3432,1164,3590,1329,0.8782598972320557,yolo_scrfd_fallback
day3/members/stevan/18_0537.webp,2825,1122,2929,1244,0.7868852019309998,yolo_scrfd_fallback
day3/members/stevan/18_0537.webp,1523,1299,1668,1521,0.5985202789306641,yolo_scrfd_fallback
day2/members/allie/11_0505.webp,2109,388,2322,633,0.9838286638259888,yolo_scrfd_fallback
day2/members/allie/11_0505.webp,2719,431,3045,816,0.9260956645011902,yolo_scrfd_fallback
day2/members/allie/11_0505.webp,1766,534,1911,710,0.9230462908744812,yolo_scrfd_fallback
day2/members/allie/11_0505.webp,440,688,539,803,0.8469028472900391,yolo_scrfd_fallback
day2/members/allie/11_0505.webp,1353,536,1438,677,0.6316621899604797,yolo_scrfd_fallback
day2/members/allie/11_0505.webp,855,558,967,713,0.49307434260845184,yolo_scrfd_fallback
day3/members/stevan/08_0717.webp,962,1110,1055,1221,0.7194615602493286,yolo_scrfd_fallback
day3/members/stevan/08_0717.webp,1564,1315,1747,1479,0.7123215198516846,yolo_scrfd_fallback
day3/members/stevan/08_0717.webp,1342,1099,1438,1222,0.6254897117614746,yolo_scrfd_fallback
day3/members/werner/08_0594.webp,1277,534,1435,750,0.9380025863647461,yolo_scrfd_fallback
day3/members/werner/08_0594.webp,2814,556,2981,755,0.8462122082710266,yolo_scrfd_fallback
day2/members/klaus/18_0665.webp,3320,1036,3482,1231,0.9133455753326416,yolo_scrfd_fallback
day2/members/klaus/18_0665.webp,2119,838,2280,1049,0.9116919636726379,yolo_scrfd_fallback
day2/members/klaus/18_0665.webp,2579,1021,2707,1155,0.8866683840751648,yolo_scrfd_fallback
day4/members/allie/09_0451.webp,3487,860,3835,1317,0.9470223784446716,yolo_scrfd_fallback
day4/members/allie/09_0451.webp,475,785,705,1043,0.8584325313568115,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,2770,807,2910,988,0.9627678990364075,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,661,738,844,969,0.9367120862007141,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,957,545,1091,709,0.8883461952209473,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,2157,743,2268,893,0.8615404963493347,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,1559,593,1640,710,0.8441682457923889,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,496,464,647,651,0.8239789009094238,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,1161,567,1260,675,0.7831454873085022,yolo_scrfd_fallback
day4/members/klaus/12_0644.webp,3407,1483,3667,2019,0.7199943661689758,yolo_scrfd_fallback
day2/members/allie/10_0243.webp,3074,1659,3455,2158,0.9475311636924744,yolo_scrfd_fallback
day2/members/allie/10_0243.webp,2416,1679,2533,1823,0.8211672902107239,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,688,1225,863,1443,0.9143602848052979,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,2619,1200,2803,1403,0.8960744142532349,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,602,1560,807,1822,0.8895948529243469,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,2392,1046,2501,1204,0.8306050300598145,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,1301,1167,1391,1275,0.7867133021354675,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,1733,1143,1840,1254,0.6536595225334167,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,2285,1051,2385,1164,0.5787862539291382,yolo_scrfd_fallback
day3/members/stevan/17_0661.webp,3716,1452,3840,1928,0.44799888134002686,yolo_scrfd_fallback
day1/members/klaus/16_0531.webp,2514,583,2845,1162,0.8800270557403564,yolo_scrfd_fallback
day2/members/cathal/14_0361.webp,341,1001,473,1156,0.9383611679077148,yolo_scrfd_fallback
day2/members/cathal/14_0361.webp,1886,1068,2022,1240,0.868484377861023,yolo_scrfd_fallback
day2/members/cathal/14_0361.webp,2184,1187,2356,1442,0.8286021947860718,yolo_scrfd_fallback
day4/members/werner/14_0045.webp,1124,1525,1301,1747,0.9620674848556519,yolo_scrfd_fallback
day4/members/werner/14_0045.webp,3533,1346,3664,1501,0.95732182264328,yolo_scrfd_fallback
day4/members/werner/14_0045.webp,1862,1430,2001,1590,0.9381805062294006,yolo_scrfd_fallback
day4/members/werner/14_0045.webp,2923,1414,3035,1563,0.8726940751075745,yolo_scrfd_fallback
day4/members/werner/14_0045.webp,0,1493,192,1859,0.5689718365669251,yolo_scrfd_fallback
day3/members/tien/11_0464.webp,1840,431,2108,794,0.40909910202026367,yolo_scrfd_fallback
day3/members/tien/11_0464.webp,1599,426,2112,890,0.39475974440574646,yolo_scrfd_fallback
day3/members/werner/10_0468.webp,3417,1201,3536,1362,0.9015040397644043,yolo_scrfd_fallback
day3/members/werner/10_0468.webp,1546,1309,1734,1489,0.7142239212989807,yolo_scrfd_fallback
day1/members/stevan/10_0250.webp,2199,1114,2274,1206,0.855857253074646,yolo_scrfd_fallback
day1/members/stevan/10_0250.webp,3181,1296,3268,1403,0.7818829417228699,yolo_scrfd_fallback
day1/members/stevan/10_0250.webp,2879,1268,2953,1360,0.7469409108161926,yolo_scrfd_fallback
day1/members/stevan/10_0250.webp,452,1786,862,2160,0.4503321945667267,yolo_scrfd_fallback
day2/members/tien/18_0209.webp,1712,1417,1921,1642,0.9293376803398132,yolo_scrfd_fallback
day2/members/tien/18_0209.webp,3016,312,3080,399,0.552028477191925,yolo_scrfd_fallback
day2/members/allie/17_0331.webp,902,39,1492,647,0.8172786235809326,yolo_scrfd_fallback
day1/members/onanong/16_0577.webp,2468,0,2694,250,0.8581153750419617,yolo_scrfd_fallback
day2/members/allie/11_0188.webp,1531,967,1742,1207,0.9550459384918213,yolo_scrfd_fallback
day2/members/allie/11_0188.webp,1902,982,2045,1155,0.9159470796585083,yolo_scrfd_fallback
day2/members/allie/11_0188.webp,941,1044,1220,1416,0.9060214757919312,yolo_scrfd_fallback
day2/members/allie/11_0188.webp,2147,981,2263,1106,0.905566930770874,yolo_scrfd_fallback
day2/members/allie/11_0188.webp,2640,963,2725,1071,0.8389167785644531,yolo_scrfd_fallback
day2/members/allie/11_0188.webp,3564,956,3668,1082,0.8209030628204346,yolo_scrfd_fallback
day3/members/stevan/20_0667.webp,1038,1376,1140,1505,0.9004296660423279,yolo_scrfd_fallback
day3/members/stevan/20_0667.webp,156,1535,324,1761,0.8550124764442444,yolo_scrfd_fallback
day3/members/stevan/20_0667.webp,3268,1184,3615,1680,0.8531282544136047,yolo_scrfd_fallback
day3/members/stevan/20_0667.webp,2079,1194,2210,1418,0.8172396421432495,yolo_scrfd_fallback
day3/members/stevan/20_0667.webp,1577,1198,1689,1345,0.7514723539352417,yolo_scrfd_fallback
day3/members/stevan/20_0667.webp,444,1222,623,1420,0.6879191398620605,yolo_scrfd_fallback
day4/members/luca/18_0590.webp,1846,1516,1978,1703,0.9704012274742126,yolo_scrfd_fallback
day4/members/luca/18_0590.webp,2767,1225,3011,1506,0.9619864225387573,yolo_scrfd_fallback
day4/members/luca/18_0590.webp,328,1572,415,1674,0.9175316095352173,yolo_scrfd_fallback
day4/members/luca/18_0590.webp,1513,1527,1615,1644,0.7894052863121033,yolo_scrfd_fallback
day4/members/luca/18_0590.webp,1105,1529,1185,1618,0.6963006258010864,yolo_scrfd_fallback
day1/members/onanong/18_0512.webp,1,242,533,1070,0.7033842206001282,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,2520,1427,2642,1582,0.9466516971588135,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,1147,1795,1261,1931,0.924228847026825,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,2727,1368,2866,1542,0.8651293516159058,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,1892,1388,1979,1499,0.8472341895103455,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,335,1924,595,2160,0.8433776497840881,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,3542,1206,3829,1597,0.7445281147956848,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,1853,1660,1955,1808,0.6031760573387146,yolo_scrfd_fallback
day2/members/tien/20_0019.webp,1274,1874,1350,1986,0.484878808259964,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,909,1201,1108,1436,0.9591389298439026,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,3095,1005,3287,1241,0.9410979151725769,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,63,1320,331,1674,0.9218498468399048,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,1284,1060,1388,1183,0.9046955704689026,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,2771,854,2881,996,0.8650941848754883,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,2241,871,2330,964,0.7567211389541626,yolo_scrfd_fallback
day2/members/cathal/14_0312.webp,2626,1044,2784,1190,0.6586242318153381,yolo_scrfd_fallback
day2/members/bjorn/19_0139.webp,3241,707,3424,943,0.9534244537353516,yolo_scrfd_fallback
day2/members/bjorn/19_0139.webp,2547,707,2848,1094,0.9337047338485718,yolo_scrfd_fallback
day2/members/klaus/10_0219.webp,1196,355,1342,553,0.9466765522956848,yolo_scrfd_fallback
day2/members/klaus/10_0219.webp,3369,525,3544,760,0.8576866984367371,yolo_scrfd_fallback
day2/members/klaus/10_0219.webp,1810,568,1917,708,0.7905847430229187,yolo_scrfd_fallback
day2/members/onanong/14_0331.webp,697,187,946,519,0.9279508590698242,yolo_scrfd_fallback
day2/members/onanong/14_0331.webp,1097,0,1244,100,0.6975739002227783,yolo_scrfd_fallback
day2/members/onanong/14_0331.webp,2805,190,3021,368,0.43452024459838867,yolo_scrfd_fallback
day1/members/luca/19_0006.webp,533,937,711,1209,0.8159557580947876,yolo_scrfd_fallback
day1/members/luca/19_0006.webp,1857,728,1943,843,0.5704920291900635,yolo_scrfd_fallback
day4/members/onanong/10_0182.webp,2867,250,3081,487,0.9724141955375671,yolo_scrfd_fallback
day4/members/onanong/10_0182.webp,1052,551,1214,748,0.9164883494377136,yolo_scrfd_fallback
day4/members/onanong/10_0182.webp,2562,792,2668,929,0.7116544246673584,yolo_scrfd_fallback
day3/members/onanong/16_0319.webp,3496,0,3784,102,0.28845447301864624,yolo_scrfd_fallback
day2/members/werner/12_0480.webp,1167,832,1455,1173,0.9480907917022705,yolo_scrfd_fallback
day2/members/werner/12_0480.webp,2406,821,2729,1196,0.9216169118881226,yolo_scrfd_fallback
