relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,view_type,participant_id,day_or_session_id,read_status,integrity_status,timestamp_id,camera_stream_id,day_id,blur_score,webp_blockiness_score,screen_score,text_score,motion_blur_flag,visible_screen_flag,visible_text_flag,blur_level,face_size,occlusion_ratio,webp_artefact_severity,condition_matches,face_count,largest_face_size_px,min_face_size_px,occlusion_ratio_value,small_face_flag,extreme_pose_flag,downward_view_flag,multiple_faces_flag,no_face_flag,selection_seed
day4/members/cathal/09_0204.webp,09_0204.webp,webp,142070,d3680e718c2475dcce94a8deb608b5eda09a8d285ab7864d4b234141eb4dbbbe,3840,2160,egocentric,cathal,day4,ok,valid,09_0204,cathal,day4,1218.2982903881564,103.52475913413414,0.0,9.0,True,False,False,high,medium,low,low,"['motion_blur', 'downward_view', 'multiple_faces']",3,70.82,24.74,0.0,False,False,True,True,False,42
day1/members/florian/10_0558.webp,10_0558.webp,webp,172088,71fbb8a9bc198889251111c7ec09b3c4c8cce920f8b2ff9eff2b90b54abcc094,3840,2160,egocentric,florian,day1,ok,valid,10_0558,florian,day1,1272.391075763374,109.18803178178176,0.1983,5.0,True,True,False,high,small,medium,low,"['small_face', 'motion_blur', 'extreme_pose', 'visible_screen', 'multiple_faces']",3,27.8,10.79,0.25,True,True,False,True,False,42
day1/members/luca/14_0645.webp,14_0645.webp,webp,160186,585a5c853a14b60942b0382420c5a7c6f0ac1da7cbbb603ca5c16a14ee837f99,3840,2160,egocentric,luca,day1,ok,valid,14_0645,luca,day1,1166.996811771262,106.59531406406408,0.0467,7.0,True,False,False,high,medium,low,low,"['motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",3,36.54,21.53,0.0,False,True,True,True,False,42
day3/members/onanong/11_0494.webp,11_0494.webp,webp,153802,2bbf6ceabe4b03096535b759f47fdfe6e39ed69f7ba38db529ee52250056d160,3840,2160,egocentric,onanong,day3,ok,valid,11_0494,onanong,day3,1623.9295130158284,114.09373435935936,0.0,3.0,False,False,False,high,medium,high,medium,['extreme_pose'],1,62.76,62.76,0.5,False,True,False,False,False,42
day3/members/klaus/15_0028.webp,15_0028.webp,webp,249432,42bc631ec4fe4acc8b69f026793712db5e790b975841ee239126554d91e3b3fe,3840,2160,egocentric,klaus,day3,ok,valid,15_0028,klaus,day3,1437.6590300298212,106.0533912037037,0.0,12.0,False,False,False,medium,large,low,medium,"['extreme_pose', 'downward_view']",1,96.85,96.85,0.0,False,True,True,False,False,42
day2/members/stevan/11_0022.webp,11_0022.webp,webp,236206,05c862c33678c88d863f0d12ddeb939879f88dda2dd56297328c61f16df341b6,3840,2160,egocentric,stevan,day2,ok,valid,11_0022,stevan,day2,1773.5686538596285,115.95360985985984,0.0,1.0,False,False,False,medium,small,low,high,"['small_face', 'extreme_pose', 'downward_view', 'multiple_faces']",5,23.94,19.35,0.0,True,True,True,True,False,42
day1/members/onanong/09_0656.webp,09_0656.webp,webp,197496,db6569aecfb557bb30ed39dea19ba961616efac7f2b05d56e56bd90a15c0a312,3840,2160,egocentric,onanong,day1,ok,valid,09_0656,onanong,day1,1463.666703317064,107.80497685185188,0.0,0.0,False,False,False,high,medium,medium,low,"['extreme_pose', 'multiple_faces']",2,41.02,22.09,0.25,False,True,False,True,False,42
day2/members/cathal/14_0249.webp,14_0249.webp,webp,241084,7cffd0544b3e0a22ffdf7614ce0c0d2d357210a5b84c16fbb29232ffca507dba,3840,2160,egocentric,cathal,day2,ok,valid,14_0249,cathal,day2,1596.5885015324002,121.48062124624626,0.0,5.0,False,False,False,high,medium,medium,high,"['extreme_pose', 'downward_view', 'multiple_faces']",4,49.57,15.79,0.25,False,True,True,True,False,42
day4/members/allie/09_0317.webp,09_0317.webp,webp,256044,d740358caece5939961f19fc31d2849a9975f8175f2ee1dc327678c147bac919,3840,2160,egocentric,allie,day4,ok,valid,09_0317,allie,day4,2211.7688507349853,112.3440628128128,0.0,1.0,False,False,False,medium,large,low,medium,[],1,88.2,88.2,0.0,False,False,False,False,False,42
day1/members/tien/14_0025.webp,14_0025.webp,webp,134382,62efa8a64a17107c60b168ffd7187d734228687715f75bda0babaa643a9a8756,3840,2160,egocentric,tien,day1,ok,valid,14_0025,tien,day1,1289.072063114054,94.9385792042042,0.0,4.0,True,False,False,high,large,medium,low,"['motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",2,80.73,27.0,0.25,False,True,True,True,False,42
day1/members/bjorn/08_0352.webp,08_0352.webp,webp,163810,c5fae21c8cca7e887ef3f48fb6e0f9344f38e08b2e4ccc1ec6894a96c47ab13d,3840,2160,egocentric,bjorn,day1,ok,valid,08_0352,bjorn,day1,1006.8784722129194,105.21200888388388,0.14,5.0,True,True,False,high,large,low,low,"['motion_blur', 'downward_view', 'visible_screen', 'multiple_faces']",2,92.85,27.95,0.0,False,False,True,True,False,42
day4/members/allie/08_0232.webp,08_0232.webp,webp,184030,82c9ad4abcdc54940ab3d04b201448744f4bb254b8e6387da44f52114399b2a4,3840,2160,egocentric,allie,day4,ok,valid,08_0232,allie,day4,1362.46905271056,106.81117054554556,0.0,4.0,True,False,False,high,large,medium,low,"['motion_blur', 'extreme_pose']",1,86.53,86.53,0.25,False,True,False,False,False,42
day1/members/florian/10_0222.webp,10_0222.webp,webp,223238,76961f8595ff6cfd20abaa014fb00454e6e6a6129b07d82331fa7e7dbce7a95b,3840,2160,egocentric,florian,day1,ok,valid,10_0222,florian,day1,1458.08650263801,110.60454204204204,0.0,11.0,False,False,False,high,medium,medium,low,"['small_face', 'extreme_pose', 'multiple_faces']",3,30.55,11.39,0.25,True,True,False,True,False,42
day1/members/stevan/09_0239.webp,09_0239.webp,webp,307804,c68c54b34cd5a19958159e9487b5948f7005fad1bb3d2d289d4f96070f66eae9,3840,2160,egocentric,stevan,day1,ok,valid,09_0239,stevan,day1,2554.7816571987287,102.003003003003,0.35,4.0,False,True,False,low,medium,low,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,32.02,22.65,0.0,False,True,False,True,False,42
day2/members/allie/14_0586.webp,14_0586.webp,webp,109082,5683ac87016950bb8aa48ad6e6ae45f6bf4820d47666a5d34da3480742079615,3840,2160,egocentric,allie,day2,ok,valid,14_0586,allie,day2,595.2009169967087,107.71587212212214,0.0,1.0,True,False,False,high,medium,medium,low,"['motion_blur', 'downward_view']",1,34.76,34.76,0.25,False,False,True,False,False,42
day2/members/werner/13_0138.webp,13_0138.webp,webp,159296,ada6fcb28960e0fcc21a23e089775b58d5de862155b4c49af8b1149c31009afd,3840,2160,egocentric,werner,day2,ok,valid,13_0138,werner,day2,995.7524576953152,112.94397522522524,0.14,4.0,True,True,False,high,small,low,medium,"['small_face', 'motion_blur', 'extreme_pose', 'downward_view', 'visible_screen']",1,24.5,24.5,0.0,True,True,True,False,False,42
day2/members/luca/10_0693.webp,10_0693.webp,webp,311520,6995f14299194defacc6aeb62f5488a13d983064d2026fd3d530bbea61fb2a81,3840,2160,egocentric,luca,day2,ok,valid,10_0693,luca,day2,2442.088939002185,117.88188188188192,0.315,2.0,False,True,False,low,medium,high,high,"['extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",4,49.41,21.39,0.5,False,True,True,True,False,42
day4/members/werner/13_0498.webp,13_0498.webp,webp,215052,4003dd264005f29cd7b8630a4291d3ce7da4d695b1aafb0bef3531aa42f6b524,3840,2160,egocentric,werner,day4,ok,valid,13_0498,werner,day4,2140.6366584660386,109.49039664664664,0.2683,1.0,False,True,False,medium,medium,medium,low,"['extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",6,34.93,18.41,0.25,False,True,True,True,False,42
day3/members/tien/14_0682.webp,14_0682.webp,webp,229970,c4d2df1c94bcadc30e225e7196a9ad18c6dd4847a82615968becab70a03d9811,3840,2160,egocentric,tien,day3,ok,valid,14_0682,tien,day3,1376.557651868046,98.8558402152152,0.0,6.0,True,False,False,high,medium,high,low,"['motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",2,42.38,17.65,0.5,False,True,True,True,False,42
day2/members/klaus/20_0049.webp,20_0049.webp,webp,177378,0e375f986e51dd3a0157f4dcbcd25b489b58057319c0f2939ae27ed36c6d9105,3840,2160,egocentric,klaus,day2,ok,valid,20_0049,klaus,day2,2050.295264305856,109.94918355855854,0.0,3.0,False,False,False,medium,large,low,low,['downward_view'],1,90.69,90.69,0.0,False,False,True,False,False,42
day3/members/cathal/12_0320.webp,12_0320.webp,webp,343996,984c20d20797c87da9e6cefd7c6192cf7f6968242e416765f28ce5cdd8cfa385,3840,2160,egocentric,cathal,day3,ok,valid,12_0320,cathal,day3,1560.442669475865,112.01551551551552,0.278,7.0,False,True,False,high,medium,low,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,34.61,13.17,0.0,False,True,False,True,False,42
day1/members/stevan/18_0015.webp,18_0015.webp,webp,150284,58daf16eb5e9c525115929a7fb8ebcdadffe9875be7f55fadab6479ee30d6914,3840,2160,egocentric,stevan,day1,ok,valid,18_0015,stevan,day1,1350.37542889035,112.76573448448448,0.3033,5.0,True,True,False,high,medium,low,medium,"['small_face', 'motion_blur', 'visible_screen', 'multiple_faces']",4,30.92,19.31,0.0,True,False,False,True,False,42
day4/members/werner/13_0471.webp,13_0471.webp,webp,296308,cd12fd4be442fb1a3f5756dc7ee947cc26ca051e8057377dadbb18db6f72c7c8,3840,2160,egocentric,werner,day4,ok,valid,13_0471,werner,day4,2467.4821518332724,110.08811936936938,0.3383,7.0,False,True,False,low,medium,medium,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",6,34.96,20.24,0.25,False,True,False,True,False,42
day4/members/cathal/18_0320.webp,18_0320.webp,webp,100658,233abae9bc0385314cd7b9ef836a6d19b41c6e5c60786a68e1bdce2e8d0c413e,3840,2160,egocentric,cathal,day4,ok,valid,18_0320,cathal,day4,925.126650188849,93.89997810310312,0.0,1.0,True,False,False,high,small,medium,low,"['small_face', 'motion_blur', 'downward_view']",1,23.37,23.37,0.25,True,False,True,False,False,42
day4/members/bao/11_0446.webp,11_0446.webp,webp,205884,c201bed940d0198fb79024b242093fe7f9b6c0e04a66071dcf08c7b004c4220a,3840,2160,egocentric,bao,day4,ok,valid,11_0446,bao,day4,1763.5004586404534,117.5764983733734,0.0,5.0,False,False,False,medium,large,medium,high,"['downward_view', 'multiple_faces']",8,130.87,13.45,0.25,False,False,True,True,False,42
day3/members/onanong/16_0687.webp,16_0687.webp,webp,193020,f56b3feea386aabdd8c61ca8ec80005cbc37e30d083d03ddff292f5eca42bac0,3840,2160,egocentric,onanong,day3,ok,valid,16_0687,onanong,day3,1474.8760475236604,113.17070195195195,0.14,6.0,False,True,False,high,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen']",1,19.09,19.09,0.0,True,True,False,False,False,42
day1/members/tien/10_0348.webp,10_0348.webp,webp,182692,f46aa1168138e2f7469bd50722bbca6621e24f6eb5b99950fd0d5b777b13733f,3840,2160,egocentric,tien,day1,ok,valid,10_0348,tien,day1,1045.003240358864,114.56547172172174,0.1517,0.0,True,True,False,high,small,medium,medium,"['small_face', 'motion_blur', 'extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",4,26.62,17.68,0.25,True,True,True,True,False,42
day1/members/allie/10_0705.webp,10_0705.webp,webp,151104,d814a3b8592e1ead00be172bdd3e7ee31936c1ddfbb46d211bf6a2bab34831a4,3840,2160,egocentric,allie,day1,ok,valid,10_0705,allie,day1,1085.2951821442184,113.69830768268268,0.1517,2.0,True,True,False,high,small,medium,medium,"['small_face', 'motion_blur', 'downward_view', 'visible_screen', 'multiple_faces']",5,26.6,16.16,0.25,True,False,True,True,False,42
day3/members/bjorn/20_0641.webp,20_0641.webp,webp,200180,d3921907da2b1a08d15df95ac8db7e0e86015341d28e3ed551aa3e569718d159,3840,2160,egocentric,bjorn,day3,ok,valid,20_0641,bjorn,day3,1982.9332646918067,117.43455955955952,0.0,2.0,False,False,False,medium,large,low,high,['multiple_faces'],6,83.55,18.37,0.0,False,False,False,True,False,42
day4/members/allie/12_0600.webp,12_0600.webp,webp,123516,367b565adc3f7b3c3d809a29669e6068fe88b6671026d3649f4eae5e7ea8f4ac,3840,2160,egocentric,allie,day4,ok,valid,12_0600,allie,day4,735.8256188375052,120.9403465965966,0.1983,5.0,True,True,False,high,large,low,high,"['motion_blur', 'extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",6,89.16,23.21,0.0,False,True,True,True,False,42
day1/members/onanong/17_0614.webp,17_0614.webp,webp,184616,f1bc12df42007fc0b6a5cd768e3d16fbe9e532dc3350acc4e24d38a6135e9230,3840,2160,egocentric,onanong,day1,ok,valid,17_0614,onanong,day1,1549.766595450612,115.66270958458458,0.0,4.0,False,False,False,high,medium,medium,high,"['extreme_pose', 'downward_view', 'multiple_faces']",5,48.9,25.41,0.25,False,True,True,True,False,42
day2/members/cathal/11_0472.webp,11_0472.webp,webp,256404,c5c6ed84246dbd7dad920fc5753037fcfad5f18b4566deebfeade86764a5209a,3840,2160,egocentric,cathal,day2,ok,valid,11_0472,cathal,day2,1913.113697109563,119.2820945945946,0.0,3.0,False,False,False,medium,large,low,high,"['extreme_pose', 'downward_view', 'multiple_faces']",5,114.43,13.38,0.0,False,True,True,True,False,42
day3/members/tien/18_0330.webp,18_0330.webp,webp,140256,e853f500a876c564afbb503be51ca0aa1216102f0ceada790bb3051bf9a8a76f,3840,2160,egocentric,tien,day3,ok,valid,18_0330,tien,day3,1176.136777692044,102.9599756006006,0.175,3.0,True,True,False,high,large,low,low,"['motion_blur', 'visible_screen', 'multiple_faces']",3,89.61,46.96,0.0,False,False,False,True,False,42
day1/members/bjorn/19_0551.webp,19_0551.webp,webp,187174,2c68ba29576009735cd891ec72cd82f451efed3a6cd4c17088045c0b5dd9f32b,3840,2160,egocentric,bjorn,day1,ok,valid,19_0551,bjorn,day1,1881.8551281587577,108.66388263263264,0.105,2.0,False,True,False,medium,small,low,low,"['small_face', 'visible_screen']",1,26.05,26.05,0.0,True,False,False,False,False,42
day3/members/allie/10_0256.webp,10_0256.webp,webp,244634,8f89908a7874521b9e708755d1f5f2aa5e8aa5af8a5c7a03ab79ea7acfb79c2d,3840,2160,egocentric,allie,day3,ok,valid,10_0256,allie,day3,1671.2841261014978,106.89777277277275,0.0583,2.0,False,False,False,medium,large,low,low,['extreme_pose'],1,84.63,84.63,0.0,False,True,False,False,False,42
day1/members/cathal/14_0426.webp,14_0426.webp,webp,155060,14958ea82f1c80cce63214464b7b7b3e5860de9412ab0540cd09da435f9ea761,3840,2160,egocentric,cathal,day1,ok,valid,14_0426,cathal,day1,935.92764998071,115.86197134634637,0.0,5.0,True,False,False,high,medium,medium,high,"['motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",3,77.8,28.68,0.25,False,True,True,True,False,42
day4/members/bjorn/12_0699.webp,12_0699.webp,webp,198596,84e57a36e7380b13cc75b97c004a75fad0b3a902176c4912b1dccd5a573a7b0d,3840,2160,egocentric,bjorn,day4,ok,valid,12_0699,bjorn,day4,1907.638434243954,114.36178365865868,0.21,6.0,False,True,False,medium,large,high,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,105.54,18.32,0.5,False,True,False,True,False,42
day2/members/florian/11_0413.webp,11_0413.webp,webp,408796,dcf3eaf4465f4cb6936320c7dce898331ac0621028863cb71b0933ad70e41f21,3840,2160,egocentric,florian,day2,ok,valid,11_0413,florian,day2,3125.56094949679,117.29249562062064,0.35,1.0,False,True,False,low,small,medium,high,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",3,27.09,23.87,0.25,True,True,False,True,False,42
day2/members/cathal/14_0025.webp,14_0025.webp,webp,161358,eaf36882a63465cdffe68c8ea164345be03370459c349e498578a2a6b84b0c1e,3840,2160,egocentric,cathal,day2,ok,valid,14_0025,cathal,day2,1481.1292533508215,101.551488988989,0.0467,7.0,False,False,False,high,large,medium,low,['downward_view'],1,308.19,308.19,0.25,False,False,True,False,False,42
day3/members/onanong/14_0120.webp,14_0120.webp,webp,1253172,51fb18dbef3a7291241f707c296cea4c3c02e286edc6bddc05c35b15c9349458,3840,2160,egocentric,onanong,day3,ok,valid,14_0120,onanong,day3,1680.837475405,120.32307307307308,0.0,3.0,False,False,False,medium,large,high,high,['extreme_pose'],1,133.0,133.0,0.5,False,True,False,False,False,42
day3/members/tien/20_0395.webp,20_0395.webp,webp,180856,f0cafbce8f5a016a37afc97d750134d031cc98c0c5be3cf556341a0df50712f2,3840,2160,egocentric,tien,day3,ok,valid,20_0395,tien,day3,1898.5089211588208,120.0072728978979,0.0,2.0,False,False,False,medium,small,medium,high,"['small_face', 'extreme_pose', 'downward_view', 'multiple_faces']",3,29.14,29.08,0.25,True,True,True,True,False,42
day3/members/bjorn/13_0401.webp,13_0401.webp,webp,445682,9e404d224083fac6773d8e42bc859a69653042df976217f15c096ebd1275d52e,3840,2160,egocentric,bjorn,day3,ok,valid,13_0401,bjorn,day3,1507.6193864308125,112.9300863363363,0.0817,2.0,False,False,False,high,medium,medium,medium,"['extreme_pose', 'multiple_faces']",2,58.68,39.41,0.25,False,True,False,True,False,42
day4/fixed/living2/12_0164.webp,12_0164.webp,webp,370934,f5d08524d315f35fca5494fd3c6264cdabc74aa9420d7bb14022ed87789ea88f,3840,2160,exocentric,none,day4,ok,valid,12_0164,living2,day4,2280.5892991221654,109.98847284784785,0.1633,5.0,False,True,False,medium,small,low,low,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",3,26.91,16.01,0.0,True,True,False,True,False,42
day1/members/bjorn/18_0125.webp,18_0125.webp,webp,143840,a35014f3af98b5f67e74103b972de9928ee58a2619022a5c8279ed3ab20811f0,3840,2160,egocentric,bjorn,day1,ok,valid,18_0125,bjorn,day1,1066.0564006124575,113.46635698198196,0.1167,0.0,True,True,False,high,medium,medium,medium,"['motion_blur', 'extreme_pose', 'visible_screen', 'multiple_faces']",4,46.66,18.77,0.25,False,True,False,True,False,42
day2/members/werner/20_0710.webp,20_0710.webp,webp,206788,9ded44400c4e53ae6f5ec08f865252bfa6498c696b175f8f8805f9ce1cd95da5,3840,2160,egocentric,werner,day2,ok,valid,20_0710,werner,day2,1364.757068856717,115.97309809809808,0.0,5.0,True,False,False,high,small,medium,high,"['small_face', 'motion_blur', 'extreme_pose']",1,17.75,17.75,0.25,True,True,False,False,False,42
day1/members/tien/10_0702.webp,10_0702.webp,webp,196824,c7f123556bf22330f96733f78b5b398c538280ce1e83f38fb8cf29d3a48fab91,3840,2160,egocentric,tien,day1,ok,valid,10_0702,tien,day1,1130.400937169195,113.60185185185183,0.0,4.0,True,False,False,high,small,medium,medium,"['small_face', 'motion_blur', 'extreme_pose', 'downward_view', 'multiple_faces']",4,24.9,16.37,0.25,True,True,True,True,False,42
day4/members/klaus/13_0461.webp,13_0461.webp,webp,279602,5ddcd2e514de7f1afe182b02af59eaf778ac9207bbec4299b9be1559a82df4cd,3840,2160,egocentric,klaus,day4,ok,valid,13_0461,klaus,day4,2449.115423024891,114.53434684684684,0.245,5.0,False,True,False,low,large,low,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",9,91.88,12.24,0.0,False,True,False,True,False,42
day1/members/allie/12_0070.webp,12_0070.webp,webp,270558,86cc3f044630b1126b0f4ddd67b1ff5a1d40a93a5d74a0a293128c5b1a292751,3840,2160,egocentric,allie,day1,ok,valid,12_0070,allie,day1,2519.3489384534178,111.11686686686686,0.0,4.0,False,False,False,low,small,medium,medium,"['small_face', 'extreme_pose']",1,8.38,8.38,0.25,True,True,False,False,False,42
day1/members/tien/15_0003.webp,15_0003.webp,webp,224682,59020d37166d9f0fae22e42b1869864b4b2504427b75ff7ba09c6b9ab02f4326,3840,2160,egocentric,tien,day1,ok,valid,15_0003,tien,day1,2378.0508058068594,102.10058495995996,0.0,5.0,False,False,False,low,medium,medium,low,"['downward_view', 'multiple_faces']",4,77.54,19.23,0.25,False,False,True,True,False,42
day1/members/florian/08_0552.webp,08_0552.webp,webp,292800,f37ba4e520ceded5c0a31b276aba3e84967f8fb381115ea721bcaf6add2681a1,3840,2160,egocentric,florian,day1,ok,valid,08_0552,florian,day1,2100.910832388084,110.42867867867866,0.0,2.0,False,False,False,medium,medium,medium,low,"['extreme_pose', 'multiple_faces']",2,56.8,38.54,0.25,False,True,False,True,False,42
day1/members/luca/11_0440.webp,11_0440.webp,webp,261788,22ff4d6bbcb2e1098b59a3151cc0bd7460bfb4252a3d947d36bd57a4a22054f8,3840,2160,egocentric,luca,day1,ok,valid,11_0440,luca,day1,2556.666012106245,116.04531093593596,0.0,5.0,False,False,False,low,large,medium,high,"['extreme_pose', 'downward_view']",1,93.62,93.62,0.25,False,True,True,False,False,42
day3/members/onanong/11_0539.webp,11_0539.webp,webp,157748,e0cf52eca07f74f1689469cee27a969b122f122cf09bfd6193ff089a6efee3b6,3840,2160,egocentric,onanong,day3,ok,valid,11_0539,onanong,day3,1192.4601174999784,110.66535285285286,0.1283,7.0,True,True,False,high,medium,high,medium,"['motion_blur', 'extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",4,65.32,22.39,0.5,False,True,True,True,False,42
day2/members/onanong/12_0333.webp,12_0333.webp,webp,351806,2ad06b74fa0616a49cda6406985a18e8e0c6ee2dc539bc2c86e0bdfd052fda32,3840,2160,egocentric,onanong,day2,ok,valid,12_0333,onanong,day2,2424.733207487511,108.12209084084084,0.1983,2.0,False,True,False,low,medium,medium,low,"['extreme_pose', 'visible_screen', 'multiple_faces']",4,60.84,28.82,0.25,False,True,False,True,False,42
day2/members/werner/19_0542.webp,19_0542.webp,webp,187972,a53224df4f1a1698665dd1fad03e758b2f1200de62e35a868080b8b3b8b915d3,3840,2160,egocentric,werner,day2,ok,valid,19_0542,werner,day2,1724.706935236611,111.23894206706709,0.1983,5.0,False,True,False,medium,large,medium,medium,"['extreme_pose', 'downward_view', 'visible_screen', 'multiple_faces']",6,93.77,18.52,0.25,False,True,True,True,False,42
day1/members/allie/11_0171.webp,11_0171.webp,webp,325098,f4c3d494af1c894b96f1a80ef939e4f84c1bf685a6aa8fdb8afb914f75afb16e,3840,2160,egocentric,allie,day1,ok,valid,11_0171,allie,day1,2908.632486225646,114.8824293043043,0.0,3.0,False,False,False,low,large,low,medium,"['extreme_pose', 'multiple_faces']",3,108.88,35.92,0.0,False,True,False,True,False,42
day3/members/luca/09_0284.webp,09_0284.webp,webp,270224,0dc14dd62ca89f471c69b4015e652cdbe2189d2d920bd97c2699727b4079bd18,3840,2160,egocentric,luca,day3,ok,valid,09_0284,luca,day3,1805.9056175637768,118.44746308808811,0.07,1.0,False,False,False,medium,small,medium,high,"['small_face', 'extreme_pose', 'multiple_faces']",4,21.69,15.36,0.25,True,True,False,True,False,42
day1/members/cathal/20_0312.webp,20_0312.webp,webp,191200,fb891d2d9c92e02f36ca2552d7640e237b229ea374ed026842b833ceb2bf5d18,3840,2160,egocentric,cathal,day1,ok,valid,20_0312,cathal,day1,1946.824815480052,111.50767955455454,0.0,4.0,False,False,False,medium,small,low,medium,"['small_face', 'extreme_pose', 'downward_view']",1,14.9,14.9,0.0,True,True,True,False,False,42
day3/members/allie/18_0149.webp,18_0149.webp,webp,273668,e06b0cf955a92130197b36cd453940b928048578cecb4d01747da9b3bc236158,3840,2160,egocentric,allie,day3,ok,valid,18_0149,allie,day3,2069.1527167426216,114.11971346346346,0.0,5.0,False,False,False,medium,small,low,medium,"['small_face', 'extreme_pose', 'multiple_faces']",5,28.66,21.29,0.0,True,True,False,True,False,42
day4/members/allie/08_0273.webp,08_0273.webp,webp,168752,e713d6cd7cf1b2b163d87ccfedd04672ba96a6fe489056b48b64aecd3d080bef,3840,2160,egocentric,allie,day4,ok,valid,08_0273,allie,day4,2354.8982370426297,113.06684809809808,0.175,4.0,False,True,False,low,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen']",1,20.36,20.36,0.0,True,True,False,False,False,42
day4/fixed/living1/12_0512.webp,12_0512.webp,webp,347424,f22664f28a6e8122c78878a6054cf95b6a9442b4a20945b10039e112e9945618,3840,2160,exocentric,none,day4,ok,valid,12_0512,living1,day4,2327.8428566573216,111.6207301051051,0.2567,5.0,False,True,False,low,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",2,26.13,21.71,0.0,True,True,False,True,False,42
day1/members/cathal/09_0046.webp,09_0046.webp,webp,320572,5c0fee248d9fdf399a5e0ec5e56bb3574441d387135936416ba811ea3ad4da1d,3840,2160,egocentric,cathal,day1,ok,valid,09_0046,cathal,day1,2555.1230224809383,114.52680805805804,0.0,8.0,False,False,False,low,medium,low,medium,"['extreme_pose', 'multiple_faces']",3,45.78,17.02,0.0,False,True,False,True,False,42
day4/members/allie/12_0044.webp,12_0044.webp,webp,401708,72dca685a62a4a383281b66fa1aaeef841a7e86eedf9c9777fa4ca7d4fe8fb0f,3840,2160,egocentric,allie,day4,ok,valid,12_0044,allie,day4,2952.994484060549,121.08815065065062,0.0,6.0,False,False,False,low,medium,medium,high,['multiple_faces'],4,39.55,29.75,0.25,False,False,False,True,False,42
day2/members/werner/19_0339.webp,19_0339.webp,webp,203878,bd32f4e74df101a9d24469482a48ea9784693a83919bab35654c24cdb9aa9024,3840,2160,egocentric,werner,day2,ok,valid,19_0339,werner,day2,1369.6112462959352,118.5850850850851,0.1633,6.0,True,True,False,high,small,low,high,"['small_face', 'motion_blur', 'extreme_pose', 'visible_screen']",1,14.57,14.57,0.0,True,True,False,False,False,42
day2/fixed/kitchen/14_0526.webp,14_0526.webp,webp,243052,965894049044119c425eec2038233d1fe60358726f0781040a58150d9f6f6425,3840,2160,exocentric,none,day2,ok,valid,14_0526,kitchen,day2,2606.3466421789267,113.24720032532534,0.1517,3.0,False,True,False,low,small,low,medium,"['small_face', 'extreme_pose', 'visible_screen', 'multiple_faces']",2,14.05,14.05,0.0,True,True,False,True,False,42
day3/fixed/living1/18_0428.webp,18_0428.webp,webp,308396,6781817a949ef45f8e28c8d669ba1d9d6dfa76844083af57297e12dea01e6321,3840,2160,exocentric,none,day3,ok,valid,18_0428,living1,day3,3092.8767816200248,120.6443943943944,0.2917,4.0,False,True,False,low,small,low,high,"['small_face', 'visible_screen']",1,20.71,20.71,0.0,True,False,False,False,False,42
day1/fixed/kitchen/08_0613.webp,08_0613.webp,webp,239582,f335d5e79d9dc51565df49d22b4cbc7db84ddf7568c884f0dd7a9a06d39a237f,3840,2160,exocentric,none,day1,ok,valid,08_0613,kitchen,day1,2567.627330887592,119.42395520520522,0.0817,2.0,False,False,False,low,small,low,high,"['small_face', 'extreme_pose']",1,12.45,12.45,0.0,True,True,False,False,False,42
day1/members/werner/09_0116.webp,09_0116.webp,webp,265270,b3015044ecb339d4399f61fd06fbe6ad1339d571bdafaa6313d8b53aab463e50,3840,2160,egocentric,werner,day1,ok,valid,09_0116,werner,day1,2633.292650594596,114.05034722222224,0.315,2.0,False,True,False,low,medium,low,medium,"['extreme_pose', 'visible_screen', 'multiple_faces']",6,49.02,23.18,0.0,False,True,False,True,False,42
day1/members/werner/14_0281.webp,14_0281.webp,webp,307370,b1db122e69ca09ddb8b7570d322e10a0d22c95d9ca988dc821cf95d7450b509f,3840,2160,egocentric,werner,day1,ok,valid,14_0281,werner,day1,2990.3389218782,117.25583395895896,0.0,7.0,False,False,False,low,medium,medium,high,"['extreme_pose', 'multiple_faces']",4,46.53,22.52,0.25,False,True,False,True,False,42
