fold,relative_path,policy_category,selected_method,score,privacy,utility,selection_source
3,day3/members/luca/13_0698.webp,single_face,riddle,0.8756721875450932,1.0,0.5945642593991667,train_fold_category
3,day3/members/luca/14_0453.webp,small_face,riddle,0.8889929467854153,1.0,0.6634512162371287,train_fold_category
3,day3/members/luca/17_0412.webp,motion_blur_or_low_sharpness,riddle,0.8822404423873846,1.0,0.6420004686226517,train_fold_category
3,day3/members/luca/17_0582.webp,small_face,riddle,0.8898612959540674,1.0,0.6695990951522304,train_fold_category
3,day3/members/luca/18_0517.webp,small_face,riddle,0.9000483953677172,1.0,0.7094192447638827,train_fold_category
3,day3/members/luca/18_0524.webp,large_face,riddle,0.8420785894910796,0.9166666666666666,0.6459589141448987,train_fold_category
3,day3/members/luca/18_0573.webp,small_face,riddle,0.9042432794759941,1.0,0.715343258918017,train_fold_category
3,day3/members/luca/19_0582.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day3/members/luca/20_0192.webp,small_face,riddle,0.8792900450396759,1.0,0.6273549189641142,train_fold_category
3,day3/members/tien/09_0002.webp,small_face,riddle,0.8923969045430578,1.0,0.6585031122232334,train_fold_category
3,day3/members/tien/09_0391.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day3/members/tien/10_0512.webp,motion_blur_or_low_sharpness,riddle,0.9589314387027553,1.0,0.8720950965913736,train_fold_category
3,day3/members/tien/10_0690.webp,motion_blur_or_low_sharpness,riddle,0.8702870586431976,1.0,0.5930587153067126,train_fold_category
3,day3/members/tien/11_0464.webp,medium_face,riddle,0.858614193874814,1.0,0.5464521048821033,train_fold_category
3,day3/members/tien/11_0505.webp,single_face,riddle,0.9140667790172627,1.0,0.7212485064356012,train_fold_category
3,day3/members/tien/11_0628.webp,single_face,riddle,0.9253354891909173,1.0,0.7588108736811163,train_fold_category
3,day3/members/tien/12_0164.webp,small_face,riddle,0.9002368105813784,1.0,0.6826636608333818,train_fold_category
3,day3/members/tien/14_0649.webp,mixed_scale_face,riddle,0.8386941964180761,1.0,0.5203769062339525,train_fold_category
3,day3/members/tien/17_0282.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day3/members/tien/18_0251.webp,medium_face,riddle,0.8464522083142477,1.0,0.5449668075269356,train_fold_category
3,day3/members/tien/18_0355.webp,small_face,riddle,0.8799607079227637,1.0,0.6566618062219891,train_fold_category
3,day3/members/tien/20_0155.webp,motion_blur_or_low_sharpness,riddle,0.8674333838013804,1.0,0.5843612923004907,train_fold_category
3,day3/members/tien/20_0434.webp,small_face,riddle,0.9088599007655384,1.0,0.7224496821810175,train_fold_category
3,day3/members/tien/20_0575.webp,motion_blur_or_low_sharpness,riddle,0.8418261020987442,1.0,0.5094817823011532,train_fold_category
3,day4/members/bao/08_0028.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day4/members/bao/08_0595.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day4/members/bao/09_0694.webp,medium_face,riddle,0.8905285596124692,1.0,0.6503028242703511,train_fold_category
3,day4/members/bao/10_0060.webp,medium_face,riddle,0.7994017199063392,0.8333333333333334,0.6243244696943622,train_fold_category
3,day4/members/bao/11_0055.webp,mixed_scale_face,riddle,0.8479452790470129,1.0,0.5567387120279164,train_fold_category
3,day4/members/bao/11_0220.webp,small_face,riddle,0.8650918841272728,1.0,0.6083691985979414,train_fold_category
3,day4/members/bao/11_0549.webp,medium_face,riddle,0.8426282604369989,1.0,0.5481387963096455,train_fold_category
3,day4/members/bao/12_0423.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day4/members/bao/12_0438.webp,motion_blur_or_low_sharpness,riddle,0.8545530052058422,1.0,0.5564810306755082,train_fold_category
3,day4/members/bao/13_0504.webp,medium_face,riddle,0.8641091807195184,1.0,0.5972906946278421,train_fold_category
3,day4/members/bao/13_0536.webp,medium_face,riddle,0.8699731885489763,1.0,0.616837387392702,train_fold_category
3,day4/members/luca/08_0034.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day4/members/luca/08_0054.webp,small_face,riddle,0.8923178235442106,1.0,0.6562670373761559,train_fold_category
3,day4/members/luca/10_0077.webp,single_face,riddle,0.8747006780624271,1.0,0.5913258944569464,train_fold_category
3,day4/members/luca/10_0115.webp,single_face,riddle,0.8893069971375035,1.0,0.640013624707201,train_fold_category
3,day4/members/luca/11_0464.webp,medium_face,riddle,0.8897832183881682,1.0,0.6830435643440704,train_fold_category
3,day4/members/luca/11_0578.webp,medium_face,riddle,0.8969179788855218,1.0,0.7068260993352491,train_fold_category
3,day4/members/luca/14_0018.webp,small_face,riddle,0.8820679934036344,1.0,0.6573261477289574,train_fold_category
3,day4/members/luca/14_0559.webp,single_face,riddle,0.9070972202165858,1.0,0.6993143683041416,train_fold_category
3,day4/members/luca/17_0685.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day4/members/luca/18_0257.webp,single_face,riddle,0.9201376680118403,1.0,0.741484803084193,train_fold_category
3,day4/members/luca/18_0521.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
3,day4/members/luca/18_0590.webp,motion_blur_or_low_sharpness,riddle,0.8863975274081882,1.0,0.6580531999993001,train_fold_category
4,day1/members/allie/08_0276.webp,small_face,riddle,0.8816279658158381,1.0,0.6279757971961432,train_fold_category
4,day1/members/allie/09_0160.webp,small_face,riddle,0.883160037337549,1.0,0.640254893290358,train_fold_category
4,day1/members/allie/09_0273.webp,medium_face,riddle,0.8677111598358149,1.0,0.6094700358362258,train_fold_category
4,day1/members/allie/09_0647.webp,mixed_scale_face,riddle,0.865000394818899,1.0,0.5754365025590508,train_fold_category
4,day1/members/allie/09_0673.webp,large_face,riddle,0.8624125723166556,1.0,0.5565828666176391,train_fold_category
4,day1/members/allie/10_0099.webp,small_face,riddle,0.8812579551020556,1.0,0.6387255110048885,train_fold_category
4,day1/members/allie/10_0296.webp,small_face,riddle,0.881109482752896,1.0,0.6382306031743564,train_fold_category
4,day1/members/allie/10_0339.webp,small_face,riddle,0.8337842428440073,0.9333333333333333,0.5937866958964748,train_fold_category
4,day1/members/allie/10_0546.webp,medium_face,riddle,0.8767808303681048,1.0,0.6473323527340484,train_fold_category
4,day1/members/allie/12_0272.webp,small_face,riddle,0.8830831455120962,1.0,0.6328263961836699,train_fold_category
4,day1/members/allie/14_0135.webp,small_face,riddle,0.8891047008016274,1.0,0.6729402628769166,train_fold_category
4,day1/members/allie/15_0458.webp,single_face,riddle,0.901132591960543,1.0,0.6794322741173325,train_fold_category
4,day1/members/allie/18_0412.webp,motion_blur_or_low_sharpness,riddle,0.8715638082607081,1.0,0.5981293738315834,train_fold_category
4,day1/members/onanong/08_0572.webp,medium_face,riddle,0.8856598254776528,1.0,0.6366042102248992,train_fold_category
4,day1/members/onanong/08_0611.webp,single_face,riddle,0.9049060799972939,1.0,0.6920105675731689,train_fold_category
4,day1/members/onanong/10_0201.webp,small_face,riddle,0.8917740633038683,1.0,0.6737792050109306,train_fold_category
4,day1/members/onanong/10_0422.webp,small_face,riddle,0.907204026976387,1.0,0.7058877154834104,train_fold_category
4,day1/members/onanong/11_0119.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day1/members/onanong/14_0049.webp,single_face,riddle,0.8843344559560595,1.0,0.6234384874357211,train_fold_category
4,day1/members/onanong/14_0406.webp,mixed_scale_face,riddle,0.8628621148266774,1.0,0.5864467997628823,train_fold_category
4,day1/members/onanong/14_0681.webp,motion_blur_or_low_sharpness,riddle,0.8689804305159816,1.0,0.5929895372184669,train_fold_category
4,day1/members/onanong/15_0060.webp,large_face,riddle,0.8812641840935028,1.0,0.6376886739307537,train_fold_category
4,day1/members/onanong/16_0577.webp,single_face,riddle,0.8679779875621652,1.0,0.5689169261227396,train_fold_category
4,day1/members/onanong/17_0253.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day1/members/onanong/17_0468.webp,single_face,riddle,0.9182309272271966,1.0,0.7364267250061778,train_fold_category
4,day1/members/onanong/18_0512.webp,single_face,riddle,0.8244422791415285,1.0,0.42250017351648683,train_fold_category
4,day1/members/onanong/19_0261.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day1/members/onanong/19_0481.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/allie/10_0201.webp,motion_blur_or_low_sharpness,riddle,0.8618550324927261,1.0,0.5692382104742817,train_fold_category
4,day2/members/allie/10_0243.webp,motion_blur_or_low_sharpness,riddle,0.9035619673241483,1.0,0.6962780163798843,train_fold_category
4,day2/members/allie/11_0188.webp,medium_face,riddle,0.8800018659866082,1.0,0.6504390563388704,train_fold_category
4,day2/members/allie/11_0505.webp,medium_face,riddle,0.8560016917799573,1.0,0.5704384756500341,train_fold_category
4,day2/members/allie/13_0179.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/allie/13_0355.webp,low_light_or_dim,pixelate,0.4291171534835165,0.0,0.7973123350112118,train_fold_category
4,day2/members/allie/15_0703.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/allie/16_0153.webp,single_face,riddle,0.8827395033593527,1.0,0.6168242542425677,train_fold_category
4,day2/members/allie/16_0556.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/allie/17_0093.webp,single_face,riddle,0.8834095835576858,1.0,0.6190578549036779,train_fold_category
4,day2/members/allie/17_0175.webp,single_face,riddle,0.8794648513691166,1.0,0.6059087476084472,train_fold_category
4,day2/members/allie/17_0331.webp,single_face,riddle,0.8798886459143135,1.0,0.608619120629901,train_fold_category
4,day2/members/allie/19_0622.webp,medium_face,riddle,0.8556480740236343,1.0,0.5751825190917625,train_fold_category
4,day2/members/onanong/10_0373.webp,medium_face,riddle,0.8885054469410627,1.0,0.6460896151029322,train_fold_category
4,day2/members/onanong/10_0518.webp,mixed_scale_face,riddle,0.8604870813213229,1.0,0.5716850463764157,train_fold_category
4,day2/members/onanong/11_0590.webp,single_face,riddle,0.8830290831822608,1.0,0.617789520318928,train_fold_category
4,day2/members/onanong/11_0615.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/onanong/12_0404.webp,mixed_scale_face,riddle,0.8504676229960954,1.0,0.5382868519589904,train_fold_category
4,day2/members/onanong/14_0193.webp,medium_face,riddle,0.8910918521012023,1.0,0.6795641005421662,train_fold_category
4,day2/members/onanong/14_0331.webp,medium_face,riddle,0.8827044301057496,1.0,0.6315640114958478,train_fold_category
4,day2/members/onanong/16_0168.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/onanong/16_0470.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/onanong/17_0009.webp,single_face,riddle,0.8810088411211332,1.0,0.6123531046526333,train_fold_category
4,day2/members/onanong/17_0489.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day2/members/onanong/18_0325.webp,medium_face,riddle,0.8873520138148817,1.0,0.6507567256788285,train_fold_category
4,day3/members/allie/08_0398.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/allie/10_0210.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/allie/10_0655.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/allie/12_0148.webp,small_face,riddle,0.8739809825771746,1.0,0.6061866215531381,train_fold_category
4,day3/members/allie/12_0237.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/allie/12_0570.webp,motion_blur_or_low_sharpness,riddle,0.9681550005212008,1.0,0.9028403026528586,train_fold_category
4,day3/members/allie/12_0712.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/allie/13_0693.webp,motion_blur_or_low_sharpness,riddle,0.9574012095792189,1.0,0.8667077115283919,train_fold_category
4,day3/members/allie/16_0683.webp,medium_face,riddle,0.8884858078716413,1.0,0.6537212127348588,train_fold_category
4,day3/members/allie/17_0205.webp,single_face,riddle,0.8475520487112896,1.0,0.5008304632864882,train_fold_category
4,day3/members/allie/17_0399.webp,medium_face,riddle,0.8955730190067548,1.0,0.6781600763184057,train_fold_category
4,day3/members/allie/18_0433.webp,small_face,riddle,0.8896207070467188,1.0,0.6687971321277352,train_fold_category
4,day3/members/allie/18_0514.webp,small_face,riddle,0.867723326473187,1.0,0.6016690151154482,train_fold_category
4,day3/members/allie/18_0535.webp,small_face,riddle,0.8668078795577346,1.0,0.5895009921448598,train_fold_category
4,day3/members/onanong/10_0301.webp,small_face,riddle,0.8821617832880436,1.0,0.6243860413731865,train_fold_category
4,day3/members/onanong/11_0042.webp,medium_face,riddle,0.8805921896181429,1.0,0.6197120906931997,train_fold_category
4,day3/members/onanong/11_0248.webp,medium_face,riddle,0.8575755984241848,1.0,0.5424320918269907,train_fold_category
4,day3/members/onanong/11_0537.webp,medium_face,riddle,0.8839698054456926,1.0,0.6284403103810958,train_fold_category
4,day3/members/onanong/11_0644.webp,medium_face,riddle,0.8530545324199095,1.0,0.525389400295152,train_fold_category
4,day3/members/onanong/12_0488.webp,single_face,riddle,0.8806315094885279,1.0,0.6110953325439485,train_fold_category
4,day3/members/onanong/12_0703.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/onanong/14_0121.webp,high_clutter,pixelate,0.98604691217522,1.0,0.9972257831402868,train_fold_category
4,day3/members/onanong/15_0413.webp,medium_face,riddle,0.8925449253666121,1.0,0.659554543188097,train_fold_category
4,day3/members/onanong/15_0609.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/onanong/16_0114.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day3/members/onanong/16_0319.webp,single_face,riddle,0.7137859684070788,0.6666666666666667,0.6092013599572098,train_fold_category
4,day3/members/onanong/16_0351.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day4/members/allie/08_0040.webp,single_face,riddle,0.8814431699567994,1.0,0.6138008674381872,train_fold_category
4,day4/members/allie/09_0293.webp,single_face,riddle,0.9023371451508834,1.0,0.6831608301006069,train_fold_category
4,day4/members/allie/09_0451.webp,medium_face,riddle,0.8780656518456088,1.0,0.6112902981180861,train_fold_category
4,day4/members/allie/09_0480.webp,single_face,riddle,0.9258812455436294,1.0,0.7619277860609537,train_fold_category
4,day4/members/allie/09_0677.webp,medium_face,riddle,0.866516973330861,1.0,0.5702642033316568,train_fold_category
4,day4/members/allie/10_0446.webp,large_face,riddle,0.8892817462507276,1.0,0.6534883986457746,train_fold_category
4,day4/members/allie/11_0161.webp,mixed_scale_face,riddle,0.8781329486343383,1.0,0.6305046040864669,train_fold_category
4,day4/members/allie/11_0376.webp,medium_face,riddle,0.8811526669942313,1.0,0.6464334835189296,train_fold_category
4,day4/members/allie/12_0604.webp,small_face,riddle,0.8862967892466982,1.0,0.6472393104515503,train_fold_category
4,day4/members/allie/13_0245.webp,motion_blur_or_low_sharpness,riddle,0.8771247612872002,1.0,0.6201373064558622,train_fold_category
4,day4/members/allie/18_0334.webp,single_face,riddle,0.8825138446436982,1.0,0.6173697830611833,train_fold_category
4,day4/members/onanong/10_0182.webp,small_face,riddle,0.8866280829655038,1.0,0.6446428543616952,train_fold_category
4,day4/members/onanong/11_0635.webp,medium_face,riddle,0.8520238163688411,0.9333333333333333,0.6545852743125873,train_fold_category
4,day4/members/onanong/11_0656.webp,mixed_scale_face,riddle,0.8419822498164178,1.0,0.5313370842284248,train_fold_category
4,day4/members/onanong/12_0450.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
4,day4/members/onanong/13_0378.webp,medium_face,riddle,0.8674084278520244,1.0,0.6084609292235912,train_fold_category
4,day4/members/onanong/14_0177.webp,medium_face,riddle,0.8731456818409215,1.0,0.6260817996589132,train_fold_category
4,day4/members/onanong/15_0191.webp,single_face,riddle,0.900048737520983,1.0,0.6755328046676052,train_fold_category
4,day4/members/onanong/15_0400.webp,small_face,riddle,0.8932720890543756,1.0,0.6594479224100391,train_fold_category
5,day1/members/bjorn/09_0300.webp,mixed_scale_face,riddle,0.8351953133448404,1.0,0.499580571338643,train_fold_category
5,day1/members/bjorn/09_0318.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/bjorn/10_0088.webp,small_face,riddle,0.8786474216476676,1.0,0.6300237328235951,train_fold_category
5,day1/members/bjorn/10_0130.webp,medium_face,riddle,0.8667295678462332,1.0,0.5983564863589361,train_fold_category
5,day1/members/bjorn/10_0501.webp,mixed_scale_face,riddle,0.8672035808951877,1.0,0.6154081878243244,train_fold_category
5,day1/members/bjorn/11_0116.webp,medium_face,riddle,0.8891197164753504,1.0,0.6649313822492042,train_fold_category
5,day1/members/bjorn/12_0196.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/bjorn/14_0017.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/bjorn/15_0004.webp,small_face,riddle,0.8511826707805411,0.9333333333333333,0.6495856743776178,train_fold_category
5,day1/members/bjorn/15_0586.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/bjorn/18_0134.webp,large_face,riddle,0.837440513911475,1.0,0.47587317167097337,train_fold_category
5,day1/members/bjorn/18_0340.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/bjorn/18_0660.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/bjorn/19_0016.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/cathal/08_0346.webp,motion_blur_or_low_sharpness,riddle,0.9575876979884682,1.0,0.867615960877083,train_fold_category
5,day1/members/cathal/09_0001.webp,mixed_scale_face,riddle,0.8130988318590829,0.9333333333333333,0.5306984775128796,train_fold_category
5,day1/members/cathal/10_0676.webp,small_face,riddle,0.8980325903092428,1.0,0.6968367430028153,train_fold_category
5,day1/members/cathal/10_0708.webp,motion_blur_or_low_sharpness,riddle,0.8809185831720788,1.0,0.6456532041117546,train_fold_category
5,day1/members/cathal/11_0405.webp,single_face,riddle,0.8921259755453746,1.0,0.6481124948626409,train_fold_category
5,day1/members/cathal/11_0477.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day1/members/cathal/12_0342.webp,medium_face,riddle,0.8640193121264711,1.0,0.5812633677529401,train_fold_category
5,day1/members/cathal/13_0040.webp,single_face,riddle,0.8049492187494418,1.0,0.3588210300803284,train_fold_category
5,day1/members/cathal/14_0484.webp,single_face,riddle,0.881713649984965,1.0,0.6134047429946089,train_fold_category
5,day1/members/cathal/14_0490.webp,mixed_scale_face,riddle,0.8599087902896952,1.0,0.5898220807784271,train_fold_category
5,day1/members/cathal/14_0708.webp,medium_face,riddle,0.8853247257559098,1.0,0.6613221695269903,train_fold_category
5,day1/members/cathal/15_0162.webp,medium_face,riddle,0.8826908920213364,1.0,0.6386910755696495,train_fold_category
5,day1/members/cathal/15_0298.webp,medium_face,riddle,0.8826012164946878,1.0,0.6432030489803291,train_fold_category
5,day1/members/cathal/18_0317.webp,single_face,riddle,0.8780085959059116,1.0,0.6010545627310973,train_fold_category
5,day2/members/bjorn/11_0031.webp,small_face,riddle,0.8662258820390921,0.9333333333333333,0.7019254932134242,train_fold_category
5,day2/members/bjorn/12_0518.webp,single_face,riddle,0.8796700201058055,1.0,0.6065926433974105,train_fold_category
5,day2/members/bjorn/15_0627.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day2/members/bjorn/16_0250.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day2/members/bjorn/16_0632.webp,small_face,riddle,0.8936493138749748,1.0,0.6626778099962907,train_fold_category
5,day2/members/bjorn/17_0110.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day2/members/bjorn/17_0327.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day2/members/bjorn/19_0139.webp,medium_face,riddle,0.883747991036791,1.0,0.6277009290180904,train_fold_category
5,day2/members/bjorn/19_0187.webp,medium_face,riddle,0.8482797764500922,1.0,0.5094735470624279,train_fold_category
5,day2/members/bjorn/19_0429.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day2/members/bjorn/19_0586.webp,medium_face,riddle,0.8745644495405673,1.0,0.6073166849646121,train_fold_category
5,day2/members/bjorn/20_0121.webp,medium_face,riddle,0.8769076069810201,1.0,0.6242243506014369,train_fold_category
5,day2/members/cathal/10_0273.webp,single_face,riddle,0.8349957922720094,1.0,0.4576785506180898,train_fold_category
5,day2/members/cathal/10_0597.webp,motion_blur_or_low_sharpness,riddle,0.8946237002503675,1.0,0.6832779948325947,train_fold_category
5,day2/members/cathal/11_0012.webp,medium_face,riddle,0.8981629676595411,1.0,0.6902646610303316,train_fold_category
5,day2/members/cathal/11_0063.webp,mixed_scale_face,riddle,0.8696216844503023,1.0,0.6089786985082988,train_fold_category
5,day2/members/cathal/12_0044.webp,mixed_scale_face,riddle,0.8738231510507369,1.0,0.5971486288018465,train_fold_category
5,day2/members/cathal/14_0185.webp,single_face,riddle,0.8882253395102654,1.0,0.6361214779652133,train_fold_category
5,day2/members/cathal/14_0312.webp,medium_face,riddle,0.8742050252582696,1.0,0.6309435097570132,train_fold_category
5,day2/members/cathal/14_0361.webp,small_face,riddle,0.8882023137822476,1.0,0.6535910589033814,train_fold_category
5,day2/members/cathal/18_0081.webp,motion_blur_or_low_sharpness,riddle,0.8653316834469775,1.0,0.5682857085696329,train_fold_category
5,day2/members/cathal/19_0198.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day2/members/cathal/19_0211.webp,very_small_or_distant_face,riddle,0.9036877130522566,1.0,0.6961391405872296,train_fold_global_fallback
5,day2/members/cathal/19_0687.webp,small_face,riddle,0.8982165821935478,1.0,0.6869719536077157,train_fold_category
5,day3/members/bjorn/10_0179.webp,motion_blur_or_low_sharpness,riddle,0.8721915778551671,1.0,0.5891795517460108,train_fold_category
5,day3/members/bjorn/10_0195.webp,medium_face,riddle,0.8716752342595302,1.0,0.5948000253417832,train_fold_category
5,day3/members/bjorn/12_0147.webp,small_face,riddle,0.8932564417867412,1.0,0.6739095747876657,train_fold_category
5,day3/members/bjorn/12_0222.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/bjorn/12_0362.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/bjorn/14_0678.webp,small_face,riddle,0.875588584634708,1.0,0.6220233907543661,train_fold_category
5,day3/members/bjorn/15_0707.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/bjorn/18_0483.webp,small_face,riddle,0.8617152907783071,1.0,0.6045381790310005,train_fold_category
5,day3/members/bjorn/18_0629.webp,mixed_scale_face,riddle,0.838894803487921,1.0,0.5055739384978951,train_fold_category
5,day3/members/bjorn/19_0152.webp,motion_blur_or_low_sharpness,riddle,0.8760705478983832,1.0,0.6166232618264724,train_fold_category
5,day3/members/bjorn/19_0607.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/bjorn/20_0140.webp,motion_blur_or_low_sharpness,riddle,0.874827734203357,1.0,0.6253503742160152,train_fold_category
5,day3/members/cathal/08_0097.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/cathal/09_0099.webp,small_face,riddle,0.8796395742401009,1.0,0.6285200162988644,train_fold_category
5,day3/members/cathal/09_0355.webp,mixed_scale_face,riddle,0.8609902667269479,1.0,0.5663556579216877,train_fold_category
5,day3/members/cathal/09_0625.webp,mixed_scale_face,riddle,0.873183497154001,1.0,0.6069997593451982,train_fold_category
5,day3/members/cathal/11_0064.webp,single_face,riddle,0.8720298582716031,1.0,0.581125437283402,train_fold_category
5,day3/members/cathal/11_0181.webp,single_face,riddle,0.9003601227269554,1.0,0.6765707553541803,train_fold_category
5,day3/members/cathal/11_0509.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/cathal/12_0524.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/cathal/15_0606.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day3/members/cathal/18_0053.webp,medium_face,riddle,0.8993783989783422,1.0,0.7013227718998132,train_fold_category
5,day3/members/cathal/19_0263.webp,single_face,riddle,0.8825066848213808,1.0,0.6160481924493281,train_fold_category
5,day3/members/cathal/20_0290.webp,medium_face,riddle,0.875669723499261,1.0,0.608114989474219,train_fold_category
5,day3/members/cathal/20_0443.webp,small_face,riddle,0.8957846687229176,1.0,0.6860902893621363,train_fold_category
5,day3/members/cathal/20_0569.webp,mixed_scale_face,riddle,0.8475544851393485,1.0,0.5554360656690351,train_fold_category
5,day4/members/bjorn/08_0088.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day4/members/bjorn/08_0126.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day4/members/bjorn/08_0670.webp,single_face,riddle,0.9296777694687792,1.0,0.7745828658114532,train_fold_category
5,day4/members/bjorn/10_0048.webp,medium_face,riddle,0.901822446693482,1.0,0.6879491145403938,train_fold_category
5,day4/members/bjorn/10_0076.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day4/members/bjorn/10_0670.webp,mixed_scale_face,riddle,0.849338323542706,1.0,0.5345225204476927,train_fold_category
5,day4/members/bjorn/12_0570.webp,single_face,riddle,0.8603967169672662,1.0,0.543646024139743,train_fold_category
5,day4/members/bjorn/13_0126.webp,small_face,riddle,0.8819768962206898,1.0,0.6570224904524754,train_fold_category
5,day4/members/bjorn/14_0135.webp,small_face,riddle,0.883574378663479,1.0,0.6621746877743777,train_fold_category
5,day4/members/bjorn/14_0715.webp,single_face,riddle,0.888846534398512,1.0,0.6381921275927023,train_fold_category
5,day4/members/bjorn/15_0170.webp,single_face,riddle,0.9138719277449252,1.0,0.7205990021944761,train_fold_category
5,day4/members/cathal/09_0257.webp,medium_face,riddle,0.868642017921544,1.0,0.5793201568181879,train_fold_category
5,day4/members/cathal/09_0426.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day4/members/cathal/12_0648.webp,mixed_scale_face,riddle,0.8525010807895879,1.0,0.5585970281947408,train_fold_category
5,day4/members/cathal/13_0074.webp,medium_face,riddle,0.8657956129256542,1.0,0.610714961259213,train_fold_category
5,day4/members/cathal/13_0210.webp,mixed_scale_face,riddle,0.8394688613115197,1.0,0.5284839862429386,train_fold_category
5,day4/members/cathal/13_0418.webp,medium_face,riddle,0.8721841595763922,1.0,0.6165384587927993,train_fold_category
5,day4/members/cathal/13_0470.webp,small_face,riddle,0.8600177973039739,1.0,0.563114093178441,train_fold_category
5,day4/members/cathal/15_0410.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day4/members/cathal/17_0524.webp,no_face,no_action_copy,1.0,1.0,1.0,verified_no_face
5,day4/members/cathal/18_0466.webp,single_face,riddle,0.9258619799786593,1.0,0.7605658429735895,train_fold_category
