index,relative_path,image_id,scientific_selected_method,selection_reason,app_applied_method,face_count_live,detector_application_policy_id,status,error,output_path,output_sha256,runtime_seconds,candidate_counts
102,day4/members/bjorn/13_0126.webp,day4__members__bjorn__13_0126.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,6,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bjorn__13_0126.webp.webp,e77d680db1de1c070ae52144da99d3a387b7d5f15d9790a368abb0b80df6bf1f,1.4272,"{""rfdetr_medium_face_030"": 6, ""yolo11s_widerface_1280"": 6, ""scrfd_10g_current_640"": 6}"
103,day1/members/bjorn/11_0116.webp,day1__members__bjorn__11_0116.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__bjorn__11_0116.webp.webp,3c5e3914a9996e2ebb051cea528545c981cdcf24b6f7b378c31eb8f58a78ca0a,1.4553,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 3}"
104,day3/members/klaus/09_0194.webp,day3__members__klaus__09_0194.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__klaus__09_0194.webp.webp,68b65937a73ff3740e2d6050697ca73c0e57b73c6b6129b6e32874c610151150,1.4635,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 1}"
105,day3/members/klaus/20_0128.webp,day3__members__klaus__20_0128.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__klaus__20_0128.webp.webp,c89e129b7eb97be26f4262f1e50d73479d609e0b0975a93434d9b96d5554786b,1.3258,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 6, ""scrfd_10g_current_640"": 4}"
106,day1/members/florian/08_0341.webp,day1__members__florian__08_0341.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__florian__08_0341.webp.webp,07bde3d42b97c53a9a73ca400abb6fd56d49120656bf42ffc4180e601644781e,1.3456,{}
107,day3/members/cathal/12_0524.webp,day3__members__cathal__12_0524.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__cathal__12_0524.webp.webp,2e0c59681a09cf251c142387808daef0e1d4e79f68db73160d95fe995a36408c,1.4021,{}
108,day2/members/onanong/17_0009.webp,day2__members__onanong__17_0009.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__onanong__17_0009.webp.webp,ec88d2e78dc9b7a703086a8a6f255cc35124d234bbfba3523a2d13f71c7a7c80,1.4016,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1}"
109,day3/members/klaus/12_0480.webp,day3__members__klaus__12_0480.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__klaus__12_0480.webp.webp,aaf7d66ef380981889d3194536eb0f4f5e01027ecdcd03205773eaf30fcbe446,1.7317,{}
110,day1/members/werner/19_0255.webp,day1__members__werner__19_0255.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__werner__19_0255.webp.webp,de87f14c5925c819ec5534fd952370c59f9ffbfb200b37486da0ccf1b897d2d9,1.3948,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
111,day1/members/werner/13_0606.webp,day1__members__werner__13_0606.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__werner__13_0606.webp.webp,afab20c9d1fe077fc52c1305847eacac6948c92e23fb5ba915447111917da5c4,1.3941,{}
112,day4/members/bjorn/10_0076.webp,day4__members__bjorn__10_0076.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bjorn__10_0076.webp.webp,4294e0093a26844e84ec60f8120758ff6c93954b6cd24dd8c06de728fafb8b69,1.3809,"{""rfdetr_medium_face_030"": 1}"
113,day3/members/luca/19_0582.webp,day3__members__luca__19_0582.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__luca__19_0582.webp.webp,f6034988d601900468d7b68414a02ed66e1c3260b0bd973802aaf1429d175796,1.289,{}
114,day1/members/bjorn/18_0134.webp,day1__members__bjorn__18_0134.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_large_face|live_zero_faces_override_to_copy,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__bjorn__18_0134.webp.webp,d7806316422e496a23e0ad92f08675b786d4eae116c2d468d166e67a211e1fca,1.3368,{}
115,day4/members/luca/10_0115.webp,day4__members__luca__10_0115.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__luca__10_0115.webp.webp,2b7ec13f6166315cbda9d49b991b7d4987b6bcc4e30251002f068adeca1f506f,1.4599,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
116,day3/members/bjorn/18_0483.webp,day3__members__bjorn__18_0483.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,8,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__bjorn__18_0483.webp.webp,a7f65d1f01cad792e072682f73d95d42dd77ee121a022eec215fc683ff48d995,1.4178,"{""rfdetr_medium_face_030"": 9, ""yolo11s_widerface_1280"": 8, ""scrfd_10g_current_640"": 8}"
117,day2/members/tien/19_0512.webp,day2__members__tien__19_0512.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,7,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__tien__19_0512.webp.webp,49e29b6c1e45c0d996f6aa82eda2dcdad46363ee0a34853433ec678b677ab5e1,1.4717,"{""rfdetr_medium_face_030"": 7, ""yolo11s_widerface_1280"": 7, ""scrfd_10g_current_640"": 7}"
118,day2/members/stevan/11_0452.webp,day2__members__stevan__11_0452.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,7,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__stevan__11_0452.webp.webp,5c471faa1d6802249795916b02a20c8222babe35e0e060067d69b61a5976b226,1.5211,"{""rfdetr_medium_face_030"": 7, ""yolo11s_widerface_1280"": 7, ""scrfd_10g_current_640"": 7}"
119,day1/members/tien/08_0068.webp,day1__members__tien__08_0068.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__tien__08_0068.webp.webp,f8d8b6b37a530bd653a0ee7fcba3ddff45626cef5c3a0cc9ce9500908df37fc6,1.417,{}
120,day1/members/florian/18_0328.webp,day1__members__florian__18_0328.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__florian__18_0328.webp.webp,49beae5060186610dde2a90d7892e152a5dad5f80fdcca0f1893e8f513afdfc8,1.3978,{}
121,day2/members/onanong/18_0325.webp,day2__members__onanong__18_0325.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__onanong__18_0325.webp.webp,ef4b00e43ba417813d09016a690a9aff29caec4030f6f67bd0d82183dee5a3c2,1.4486,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 3}"
122,day2/members/cathal/10_0597.webp,day2__members__cathal__10_0597.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__cathal__10_0597.webp.webp,97b8d017d5fa20836bc0192ea43f5b1dcb53b14ffb5d7eb310d09e61ac92c992,3.2469,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 3}"
123,day3/members/klaus/11_0207.webp,day3__members__klaus__11_0207.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__klaus__11_0207.webp.webp,5f14219fc7163433f3a4eeabbd12fefcd29f3cf24cdac71c8f7454aa42c242ef,1.4155,{}
124,day2/members/bjorn/15_0627.webp,day2__members__bjorn__15_0627.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__bjorn__15_0627.webp.webp,f45733cda6dc49f7ccaf1fc414cec39033140fcdcfc39770d0f2773cb525bd3f,1.394,{}
125,day2/members/onanong/14_0193.webp,day2__members__onanong__14_0193.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__onanong__14_0193.webp.webp,2b561730636f95a2f332d816afabd49e63d4e6970a1794ec326715a66c178cdb,1.5767,"{""rfdetr_medium_face_030"": 6, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 5}"
126,day2/members/onanong/10_0373.webp,day2__members__onanong__10_0373.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__onanong__10_0373.webp.webp,a9d106348d1ea11fd0f32bdd01b2a5a474b7bc6026d01974bfdc25721d68bc91,1.5193,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 2}"
127,day4/members/bao/11_0220.webp,day4__members__bao__11_0220.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,6,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bao__11_0220.webp.webp,cf4f72a843e4e2e136b4147cbebd60588694542785bec4715d918a7c42e6b07c,1.5048,"{""rfdetr_medium_face_030"": 6, ""yolo11s_widerface_1280"": 7, ""scrfd_10g_current_640"": 7}"
128,day2/members/klaus/15_0590.webp,day2__members__klaus__15_0590.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__klaus__15_0590.webp.webp,8c0f10d93ada0f3e992616b6e3d2e5fba20746bd209c0756f058295a142e522f,1.4703,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1}"
129,day1/members/werner/11_0547.webp,day1__members__werner__11_0547.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__werner__11_0547.webp.webp,8871281cb92c4fc87f03e274248253608c73b1add517391a7a7eb6b5f06ed114,1.3702,{}
130,day3/members/klaus/18_0613.webp,day3__members__klaus__18_0613.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,6,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__klaus__18_0613.webp.webp,5994a8bc961e869d17f65023fd660301eb97926db90f1d58127d0add11a8f967,1.5742,"{""rfdetr_medium_face_030"": 7, ""yolo11s_widerface_1280"": 8, ""scrfd_10g_current_640"": 6}"
131,day1/members/cathal/10_0708.webp,day1__members__cathal__10_0708.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__cathal__10_0708.webp.webp,42ac16121763797acb4a196ca9e533c17799eb929501c145eae9c82caf83fe3c,1.4574,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 6, ""scrfd_10g_current_640"": 5}"
132,day1/members/tien/19_0392.webp,day1__members__tien__19_0392.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,7,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__tien__19_0392.webp.webp,70eee57008468edc212980915012e597799918444a7bd76448006b889a7ee3a2,1.4386,"{""rfdetr_medium_face_030"": 9, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 6}"
133,day4/members/luca/11_0464.webp,day4__members__luca__11_0464.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,6,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__luca__11_0464.webp.webp,a0860657e3f766854a94f6373dc3efcb74ebfc2be4af2c7c02fea33f7ff4a06c,3.3125,"{""rfdetr_medium_face_030"": 6, ""yolo11s_widerface_1280"": 6, ""scrfd_10g_current_640"": 5}"
134,day3/members/allie/10_0655.webp,day3__members__allie__10_0655.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__allie__10_0655.webp.webp,a497389a8cfbe4759f5f4e88f480b6e222f59ee04912903e9eaf83f44ae576fd,2.1946,{}
135,day2/members/allie/13_0179.webp,day2__members__allie__13_0179.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__allie__13_0179.webp.webp,5d6170540cba529865cd39f9b5f37fc8955490c1a5881aaaa0b6ee8c4b3e87e8,1.5815,{}
136,day1/members/florian/15_0647.webp,day1__members__florian__15_0647.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__florian__15_0647.webp.webp,5bb8115235d60fecd310f7ab5a8f5f78cdb16aa4a33455a7ebe5004d3475050c,1.4115,{}
137,day2/members/klaus/12_0531.webp,day2__members__klaus__12_0531.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__klaus__12_0531.webp.webp,51239ede96f8bf19f816c1b682c0942c9faadbd655594ffd0b4bbec96669bfa6,1.4395,{}
138,day1/members/bjorn/15_0586.webp,day1__members__bjorn__15_0586.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__bjorn__15_0586.webp.webp,d23b12092f14e0f7c52d5ca6f3075ca670397ba2c77659c07fb81901e9c625dd,1.4761,{}
139,day1/members/bjorn/09_0318.webp,day1__members__bjorn__09_0318.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__bjorn__09_0318.webp.webp,59d4a4177c5e6547ee292206783757c5108f41a5bdd501141806ae36dc6e1907,1.4041,{}
140,day3/members/allie/12_0148.webp,day3__members__allie__12_0148.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__allie__12_0148.webp.webp,7ca56d75754c2c011fb233ae1f7e4403fbbb7f6f8b5a3fb014a57fd4bfe44298,1.4921,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
141,day1/members/klaus/17_0521.webp,day1__members__klaus__17_0521.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,3,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__klaus__17_0521.webp.webp,14ba1390efc2471bc28e3418db87255e65d89a4c311e8fd387c5965be3e7fa24,1.4862,"{""rfdetr_medium_face_030"": 3, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
142,day2/members/luca/10_0586.webp,day2__members__luca__10_0586.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__luca__10_0586.webp.webp,4bfbee61f8807b0dfb8dafc5bfe71f9b4bd713246b2273a18784c546ee0228a7,1.5064,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 4}"
143,day4/members/onanong/11_0656.webp,day4__members__onanong__11_0656.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_mixed_scale_face,layered,7,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__onanong__11_0656.webp.webp,f11ca2a808bd95b9f9f13e24b3b9f9acd3db0f8f6bb1909de08f6b56d81b497f,1.4972,"{""rfdetr_medium_face_030"": 7, ""yolo11s_widerface_1280"": 7, ""scrfd_10g_current_640"": 7}"
144,day1/members/onanong/17_0468.webp,day1__members__onanong__17_0468.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__onanong__17_0468.webp.webp,9219ddd017648dad30719a2107497c09562899026cbd46765b0995ae94694cb5,1.4495,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
145,day2/members/werner/14_0229.webp,day2__members__werner__14_0229.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__werner__14_0229.webp.webp,8a456ba795ad3a32ced2cf2c1c6f800878b926c794cc91aee1c2859899a0009d,1.5433,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
146,day3/members/allie/18_0514.webp,day3__members__allie__18_0514.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__allie__18_0514.webp.webp,c2c1dd8b3be9485b6f1211f0c4f6c53c2688c41e4a7cf75104a3a802869952e9,1.525,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 5}"
147,day1/members/bjorn/10_0130.webp,day1__members__bjorn__10_0130.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,5,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__bjorn__10_0130.webp.webp,ecccd20404209ce36be8e0c039f074f5da0bd6922814a155ef364a215e1954f2,1.4895,"{""rfdetr_medium_face_030"": 5, ""yolo11s_widerface_1280"": 4, ""scrfd_10g_current_640"": 5}"
148,day2/members/onanong/16_0470.webp,day2__members__onanong__16_0470.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__onanong__16_0470.webp.webp,e95cd35584dcd181f9a08cef1d2900eac909ea6f25841587c2ad0145ffae72a4,1.4047,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 2, ""scrfd_10g_current_640"": 1}"
149,day2/members/werner/20_0620.webp,day2__members__werner__20_0620.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_high_clutter,layered,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day2__members__werner__20_0620.webp.webp,d3baa4f2f154324383771e9c6a3e49a4b9405cfb1fcf4cefa97723f100faa519,1.6544,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
150,day4/members/bjorn/08_0126.webp,day4__members__bjorn__08_0126.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__bjorn__08_0126.webp.webp,87a9059c32fc88495c329fed161626e4f206bcc1bb0a520a9225cf6419e05dc1,1.3457,{}
151,day1/members/allie/10_0296.webp,day1__members__allie__10_0296.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_small_face,layered,4,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__allie__10_0296.webp.webp,ad8dfe82e5dfb07f8b70988ba05e1117ea292119607e83e2c518cbd05b338458,1.4672,"{""rfdetr_medium_face_030"": 4, ""yolo11s_widerface_1280"": 5, ""scrfd_10g_current_640"": 4}"
152,day1/members/tien/08_0310.webp,day1__members__tien__08_0310.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_motion_blur_or_low_sharpness,layered,2,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__tien__08_0310.webp.webp,b4365d70cb4d159eba7227ea18f758d635f7b9619197be5377174e31a9b251ac,1.407,"{""rfdetr_medium_face_030"": 2, ""yolo11s_widerface_1280"": 3, ""scrfd_10g_current_640"": 3}"
153,day1/members/florian/18_0375.webp,day1__members__florian__18_0375.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__florian__18_0375.webp.webp,c879f66b3b23b9af56b55370efde2fe3951e7712b16cd40afad5f186cb599431,1.4401,{}
154,day1/members/bjorn/14_0017.webp,day1__members__bjorn__14_0017.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__bjorn__14_0017.webp.webp,6565100eda0ec971f96114062f5ba101807473a0bc6881c4f5956ed15186bf15,1.4581,{}
155,day4/members/luca/18_0521.webp,day4__members__luca__18_0521.webp,no_action_copy,condition_profiler_and_detector_safety_gate_confirm_no_face,copy,0,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day4__members__luca__18_0521.webp.webp,b653cb840360d928292567c0db31e8348081373f3caa85557b14b5ec13ea269a,1.3788,{}
156,day3/members/onanong/12_0488.webp,day3__members__onanong__12_0488.webp,solid_mask_black,highest_balanced_oapr_anonymisation_score_for_single_face,solid_mask,1,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day3__members__onanong__12_0488.webp.webp,5fe05ab2ba2d4c4955806812e3d1fa7338cb59fa607acddc9ac3d4b74f0ce060,1.6739,"{""rfdetr_medium_face_030"": 1, ""yolo11s_widerface_1280"": 1, ""scrfd_10g_current_640"": 1}"
157,day1/members/allie/10_0546.webp,day1__members__allie__10_0546.webp,layered_blur_downscale_noise,highest_balanced_oapr_anonymisation_score_for_medium_face,layered,8,runtime_3_source_all_raw_rf_approximation,ok,,outputs/10_final_enhancement_evaluation/06_frozen_scientific_oapr_route_replay/anonymised/day1__members__allie__10_0546.webp.webp,04570747701a11e4f19ae081ed02e06569740e469bd82516137df608fa28ee67,1.5013,"{""rfdetr_medium_face_030"": 7, ""yolo11s_widerface_1280"": 7, ""scrfd_10g_current_640"": 7}"
