relative_path,day_id,camera_stream_id,view_type,blur_level_label,face_size_label,occlusion_ratio_label,webp_artefact_severity_label,blur_score,face_size_px,occlusion_ratio,webp_artifact_score,image_width,image_height,face_box_count,dominant_face_box
day1/members/luca/14_0645.webp,day1,luca,egocentric,low,small,high,high,18.797406917365848,237.43630724891256,0.27900170285227754,0.4549383139813359,3840,2160,4,"[1807, 1425, 2023, 1686]"
day2/members/onanong/14_0161.webp,day2,onanong,egocentric,high,large,high,high,63.10293940364579,0.0,1.0,0.12794514397475343,3840,2160,0,
day3/members/tien/12_0015.webp,day3,tien,egocentric,high,small,medium,medium,297.35530651013397,376.1701742562799,0.2994968340117594,0.466672457754596,3840,2160,1,"[1618, 667, 1970, 1069]"
day3/members/klaus/15_0028.webp,day3,klaus,egocentric,medium,medium,low,high,35.105527702067576,0.0,1.0,0.3565341299446083,3840,2160,0,
day4/members/allie/08_0130.webp,day4,allie,egocentric,low,small,high,high,22.325502173107388,0.0,1.0,0.4588645904527362,3840,2160,0,
day2/members/werner/13_0193.webp,day2,werner,egocentric,high,large,medium,high,115.17129098040903,219.99090890307264,0.3918918918918919,0.5964988478626232,3840,2160,2,"[2274, 944, 2496, 1162]"
day4/fixed/kitchen/18_0468.webp,day4,kitchen,exocentric,medium,medium,high,medium,55.570398807641276,0.0,1.0,0.4988137333272844,3840,2160,0,
day3/members/florian/13_0301.webp,day3,florian,egocentric,high,medium,medium,low,381.10691017851167,0.0,1.0,0.582183636248855,3840,2160,0,
day1/members/onanong/15_0323.webp,day1,onanong,egocentric,medium,large,high,medium,43.598054951439714,334.33516117812076,0.14561638933619614,0.3650847433395761,3840,2160,4,"[3365, 1352, 3641, 1757]"
day1/members/luca/18_0411.webp,day1,luca,egocentric,medium,small,high,high,19.456488066562244,0.0,1.0,0.3386822906365299,3840,2160,0,
day2/members/cathal/14_0249.webp,day2,cathal,egocentric,medium,small,medium,high,43.24698651827575,304.98524554476404,0.27360884148963616,0.39275079402317914,3840,2160,6,"[175, 1694, 483, 1996]"
day3/members/tien/20_0213.webp,day3,tien,egocentric,low,large,medium,medium,5.433520801109738,270.74711448139203,0.09381479864673137,0.44593282517792554,3840,2160,3,"[1449, 1465, 1687, 1773]"
day2/members/florian/18_0713.webp,day2,florian,egocentric,low,small,medium,medium,14.875598112280445,248.19347291981714,0.20646103896103896,0.32394838555930816,3840,2160,3,"[2075, 626, 2299, 901]"
day1/members/tien/14_0025.webp,day1,tien,egocentric,low,small,medium,medium,8.624695922600157,537.1917720888882,0.30981980421034394,0.4773349056526741,3840,2160,3,"[0, 1261, 425, 1940]"
day1/members/bjorn/08_0352.webp,day1,bjorn,egocentric,low,large,medium,medium,23.116246860191698,579.1252023526519,0.24417536808334273,0.5221026082405955,3840,2160,2,"[584, 1366, 1113, 2000]"
day3/members/bjorn/18_0527.webp,day3,bjorn,egocentric,medium,small,medium,low,32.38166931570966,248.98594337833612,0.1266090266800013,0.39704671447261086,3840,2160,5,"[741, 1177, 964, 1455]"
day2/members/tien/14_0478.webp,day2,tien,egocentric,medium,medium,medium,low,33.15350850965698,131.33925536563697,0.2223188405797102,0.47218814207865245,3840,2160,1,"[3041, 593, 3166, 731]"
day1/members/florian/10_0222.webp,day1,florian,egocentric,medium,large,medium,medium,32.56861364289898,239.22792479140057,0.1953520880656998,0.4243311289910867,3840,2160,4,"[62, 1145, 256, 1440]"
day4/members/luca/17_0679.webp,day4,luca,egocentric,medium,large,high,medium,41.89465360778926,0.0,1.0,0.427566767179445,3840,2160,0,
day3/members/werner/18_0017.webp,day3,werner,egocentric,medium,large,medium,medium,33.42578389203781,301.7846914606505,0.15544502272877003,0.3871568768383469,3840,2160,7,"[908, 695, 1166, 1048]"
day3/members/klaus/09_0651.webp,day3,klaus,egocentric,low,small,low,low,30.147529135481857,151.95723082499234,0.09077129617599933,0.41701531542782,3840,2160,2,"[2356, 1062, 2485, 1241]"
day3/fixed/meeting/20_0435.webp,day3,meeting,exocentric,medium,small,low,low,49.23224795047875,56.96490147450446,0.13281972265023112,0.4235443801850538,3840,2160,2,"[2215, 279, 2270, 338]"
day4/members/allie/10_0635.webp,day4,allie,egocentric,high,medium,high,low,40.42387405959066,241.81191037663964,0.13917534588613545,0.3265721715495573,3840,2160,4,"[2725, 280, 2944, 547]"
day1/members/allie/10_0650.webp,day1,allie,egocentric,high,large,high,low,49.29400631364527,337.8683175439804,0.20932066050545306,0.2835234530828661,3840,2160,7,"[2, 657, 291, 1052]"
day2/members/luca/10_0693.webp,day2,luca,egocentric,high,medium,high,medium,63.30169366619714,242.47267887331142,0.25278519551647305,0.44799969529737727,3840,2160,4,"[1511, 627, 1738, 886]"
day2/members/werner/17_0679.webp,day2,werner,egocentric,high,small,medium,medium,156.06475630879223,186.97593428032388,0.21684782608695652,0.4035585655766356,3840,2160,1,"[3678, 284, 3830, 514]"
day4/members/bjorn/10_0328.webp,day4,bjorn,egocentric,medium,small,medium,low,35.32164326326062,238.26875581997737,0.4474036496864652,0.43529318088710767,3840,2160,3,"[2796, 552, 2967, 884]"
day2/fixed/kitchen/17_0207.webp,day2,kitchen,exocentric,medium,small,high,low,69.48100429010535,111.71392035015153,0.07692307692307687,0.5283599078122907,3840,2160,2,"[1062, 421, 1158, 551]"
day2/members/florian/14_0565.webp,day2,florian,egocentric,high,medium,medium,medium,192.03328748614774,0.0,1.0,0.49777674579702236,3840,2160,0,
day3/members/bjorn/10_0198.webp,day3,bjorn,egocentric,low,small,medium,medium,8.30198073382278,432.56906962934835,0.16387160905534537,0.4983854766218374,3840,2160,1,"[3436, 849, 3808, 1352]"
day4/members/werner/08_0347.webp,day4,werner,egocentric,medium,small,medium,low,25.606579378447776,397.0201506221063,0.34363045202220466,0.40188191178581834,3840,2160,2,"[0, 1251, 325, 1736]"
day3/members/cathal/09_0240.webp,day3,cathal,egocentric,high,large,medium,low,46.15821047658374,234.58260805098064,0.10986934161987316,0.4164234657129686,3840,2160,4,"[719, 541, 940, 790]"
day2/fixed/meeting/18_0431.webp,day2,meeting,exocentric,medium,small,low,low,51.89356414321408,50.47771785649585,0.03414442700156983,0.46844383487573094,3840,2160,2,"[1787, 314, 1839, 363]"
day3/members/tien/14_0682.webp,day3,tien,egocentric,medium,small,medium,medium,95.30663001435671,122.04917041913886,0.10345059076262086,0.6141438193059847,3840,2160,2,"[2967, 1727, 3079, 1860]"
day4/members/onanong/14_0617.webp,day4,onanong,egocentric,high,medium,high,high,456.1177065943034,0.0,1.0,0.754003748869998,3840,2160,0,
day2/members/klaus/20_0049.webp,day2,klaus,egocentric,low,small,low,high,32.22307699185385,0.0,1.0,0.6041867331114426,3840,2160,0,
day2/members/tien/20_0119.webp,day2,tien,egocentric,low,small,medium,high,8.861831214426495,258.7856255668,0.28273107361505156,0.40149985863886606,3840,2160,4,"[0, 760, 185, 1122]"
day1/members/stevan/18_0015.webp,day1,stevan,egocentric,low,small,low,medium,5.241258395724304,234.0598214132447,0.2641099591121495,0.4241060685740643,3840,2160,5,"[2561, 688, 2775, 944]"
day2/fixed/meeting/10_0004.webp,day2,meeting,exocentric,medium,large,low,high,56.152964426119304,0.0,1.0,0.35552588833381993,3840,2160,0,
day1/fixed/living2/19_0129.webp,day1,living2,exocentric,medium,small,low,low,53.03028174942531,70.45565981523414,0.09427880741337635,0.5556526758736902,3840,2160,2,"[1540, 515, 1608, 588]"
day4/members/cathal/18_0320.webp,day4,cathal,egocentric,low,large,medium,medium,6.840427758408057,437.5671377057468,0.5690844279633354,0.5447165126226821,3840,2160,1,"[3583, 662, 3840, 1407]"
day4/members/bao/11_0446.webp,day4,bao,egocentric,low,medium,low,high,32.28144685476377,530.0896150652264,0.38473371412302715,0.42739726740725903,3840,2160,8,"[3411, 1056, 3840, 1711]"
day4/members/florian/10_0053.webp,day4,florian,egocentric,medium,medium,medium,low,14.041488230652266,312.7618902615854,0.22741770599059496,0.44878945564902484,3840,2160,2,"[1443, 1164, 1735, 1499]"
day3/members/onanong/12_0057.webp,day3,onanong,egocentric,medium,small,high,low,27.652059098763573,0.0,1.0,0.4264224028999082,3840,2160,0,
day3/fixed/kitchen/11_0389.webp,day3,kitchen,exocentric,high,medium,high,low,139.60445063576822,0.0,1.0,0.5034337063883889,3840,2160,0,
