relative_path,method,output_path,boxes_processed,tiling_required,runtime_seconds,status,error
day4/members/allie/09_0451.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/09_0451.webp,2,False,2.587309,ok,
day3/members/allie/10_0210.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/10_0210.webp,0,False,0.6264,ok,
day4/members/klaus/12_0644.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/12_0644.webp,8,False,6.347717,ok,
day2/members/allie/10_0243.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/10_0243.webp,2,False,1.906087,ok,
day3/members/stevan/17_0661.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/17_0661.webp,8,False,6.809441,ok,
day1/members/klaus/16_0531.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/16_0531.webp,1,False,1.500272,ok,
day2/members/luca/17_0249.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/17_0249.webp,0,False,0.755961,ok,
day2/members/cathal/14_0361.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/14_0361.webp,3,False,2.474201,ok,
day4/members/werner/14_0045.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/werner/14_0045.webp,5,False,2.460833,ok,
day3/members/tien/11_0464.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/11_0464.webp,2,False,1.453796,ok,
day3/members/werner/10_0468.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/10_0468.webp,2,False,1.384416,ok,
day3/members/allie/12_0237.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/12_0237.webp,0,False,0.617199,ok,
day1/members/stevan/10_0250.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/10_0250.webp,4,False,2.083101,ok,
day2/members/tien/18_0209.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/18_0209.webp,2,False,1.271467,ok,
day2/members/allie/17_0331.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/17_0331.webp,1,False,1.014973,ok,
day1/members/onanong/16_0577.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/16_0577.webp,1,False,0.983074,ok,
day2/members/allie/11_0188.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/11_0188.webp,6,False,2.863847,ok,
day3/members/stevan/20_0667.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/20_0667.webp,6,False,2.825823,ok,
day4/members/luca/18_0590.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/18_0590.webp,5,False,10.276882,ok,
day1/members/onanong/18_0512.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/18_0512.webp,1,False,1.366801,ok,
day2/members/tien/20_0019.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/20_0019.webp,8,False,6.509961,ok,
day2/members/cathal/14_0312.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/14_0312.webp,7,False,5.866431,ok,
day2/members/bjorn/19_0139.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/19_0139.webp,2,False,1.458272,ok,
day2/members/klaus/10_0219.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/10_0219.webp,3,False,2.121506,ok,
day2/members/onanong/14_0331.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/14_0331.webp,3,False,2.024799,ok,
day1/members/luca/19_0006.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/luca/19_0006.webp,2,False,1.971435,ok,
day4/members/onanong/10_0182.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/10_0182.webp,3,False,2.470704,ok,
day3/members/onanong/16_0319.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/16_0319.webp,1,False,1.668557,ok,
day2/members/werner/12_0480.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/12_0480.webp,2,False,2.383436,ok,
day1/members/tien/19_0050.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/19_0050.webp,0,False,0.698183,ok,
day3/members/florian/20_0698.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/20_0698.webp,4,False,3.917969,ok,
day3/members/cathal/08_0097.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/08_0097.webp,0,False,0.571772,ok,
day2/members/werner/20_0389.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/20_0389.webp,0,False,0.571342,ok,
day3/members/onanong/14_0121.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/14_0121.webp,0,False,0.977655,ok,
day3/members/werner/12_0583.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/12_0583.webp,0,False,0.898875,ok,
day2/members/onanong/10_0518.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/10_0518.webp,5,False,4.249157,ok,
day3/members/onanong/16_0114.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/16_0114.webp,0,False,0.558295,ok,
day2/members/stevan/09_0309.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/stevan/09_0309.webp,0,False,0.748053,ok,
day3/members/tien/11_0628.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/11_0628.webp,1,False,1.527416,ok,
day3/members/allie/08_0398.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/allie/08_0398.webp,0,False,0.695659,ok,
day1/members/cathal/15_0162.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/15_0162.webp,4,False,3.761486,ok,
day2/members/klaus/13_0331.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/13_0331.webp,4,False,2.656198,ok,
day1/members/werner/11_0515.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/11_0515.webp,1,False,1.541641,ok,
day3/members/stevan/10_0619.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/10_0619.webp,0,False,0.53735,ok,
day2/members/tien/13_0604.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/13_0604.webp,5,False,4.199062,ok,
day4/members/cathal/09_0426.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/09_0426.webp,0,False,0.668371,ok,
day3/members/bjorn/12_0362.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/12_0362.webp,0,False,0.642429,ok,
day1/members/klaus/11_0523.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/11_0523.webp,2,False,2.607736,ok,
day1/members/tien/10_0032.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/10_0032.webp,4,False,2.339866,ok,
day1/members/onanong/11_0119.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/11_0119.webp,0,False,0.530842,ok,
day4/members/cathal/13_0470.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/13_0470.webp,4,False,3.575825,ok,
day1/members/allie/09_0160.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/09_0160.webp,4,False,4.048269,ok,
day3/members/onanong/11_0644.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/11_0644.webp,2,False,2.470494,ok,
day3/members/luca/20_0192.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/20_0192.webp,4,False,4.215922,ok,
day3/members/luca/17_0582.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/17_0582.webp,5,False,4.477761,ok,
day2/members/bjorn/17_0110.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/17_0110.webp,0,False,0.731603,ok,
day2/members/allie/15_0703.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/15_0703.webp,0,False,0.61811,ok,
day2/members/florian/14_0042.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0042.webp,0,False,0.666668,ok,
day3/members/werner/19_0360.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/19_0360.webp,0,False,0.523385,ok,
day2/members/florian/11_0279.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/11_0279.webp,3,False,2.004081,ok,
day4/members/florian/15_0498.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/15_0498.webp,0,False,0.549364,ok,
day1/members/allie/12_0272.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/12_0272.webp,3,False,2.898399,ok,
day3/members/tien/11_0505.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/11_0505.webp,1,False,1.592761,ok,
day1/members/stevan/17_0340.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/17_0340.webp,1,False,1.477043,ok,
day1/members/luca/11_0691.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/luca/11_0691.webp,1,False,0.999374,ok,
day1/members/cathal/10_0676.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/10_0676.webp,5,False,4.245334,ok,
day3/members/florian/18_0329.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/18_0329.webp,9,False,6.988793,ok,
day2/members/cathal/11_0063.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/11_0063.webp,6,False,5.389965,ok,
day4/members/luca/18_0257.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/luca/18_0257.webp,1,False,1.420532,ok,
day3/members/cathal/11_0064.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/11_0064.webp,1,False,1.64705,ok,
day4/members/onanong/11_0635.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/onanong/11_0635.webp,5,False,3.698386,ok,
day2/members/klaus/10_0464.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/10_0464.webp,3,False,2.761199,ok,
day3/members/cathal/09_0625.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/09_0625.webp,4,False,3.183689,ok,
day4/members/bao/09_0694.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/09_0694.webp,2,False,1.395352,ok,
day2/members/allie/17_0093.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/17_0093.webp,1,False,1.111613,ok,
day3/members/werner/08_0498.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/08_0498.webp,1,False,1.524017,ok,
day2/members/allie/16_0153.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/16_0153.webp,1,False,1.589834,ok,
day4/members/florian/11_0372.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/11_0372.webp,4,False,2.971881,ok,
day3/members/bjorn/12_0147.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/12_0147.webp,4,False,3.475571,ok,
day1/members/werner/15_0312.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/15_0312.webp,0,False,0.621891,ok,
day3/members/stevan/09_0144.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/09_0144.webp,3,False,3.25337,ok,
day1/members/onanong/14_0681.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/14_0681.webp,4,False,3.551271,ok,
day2/members/allie/17_0175.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/17_0175.webp,1,False,1.348422,ok,
day2/members/tien/13_0043.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/13_0043.webp,0,False,0.555771,ok,
day4/members/cathal/18_0466.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/cathal/18_0466.webp,1,False,1.313879,ok,
day1/members/onanong/19_0261.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/19_0261.webp,0,False,0.514527,ok,
day4/members/allie/13_0245.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/13_0245.webp,4,False,3.018255,ok,
day1/members/tien/08_0483.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/08_0483.webp,0,False,0.600306,ok,
day2/members/florian/14_0293.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0293.webp,9,False,6.504677,ok,
day2/members/klaus/12_0153.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/12_0153.webp,0,False,0.596626,ok,
day2/members/tien/19_0472.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/19_0472.webp,8,False,6.75772,ok,
day3/members/florian/14_0452.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/14_0452.webp,1,False,1.584021,ok,
day3/members/cathal/18_0053.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/18_0053.webp,5,False,3.562371,ok,
day3/members/onanong/15_0609.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/15_0609.webp,0,False,0.584697,ok,
day3/members/tien/18_0251.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/18_0251.webp,8,False,6.650051,ok,
day3/members/werner/10_0493.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/10_0493.webp,4,False,3.920314,ok,
day3/members/bjorn/15_0707.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/15_0707.webp,0,False,0.588845,ok,
day1/members/werner/18_0011.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/18_0011.webp,5,False,4.740279,ok,
day3/members/cathal/09_0099.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/09_0099.webp,4,False,3.271652,ok,
day2/members/onanong/11_0590.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/11_0590.webp,1,False,1.296005,ok,
day4/members/bao/10_0060.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/10_0060.webp,2,False,1.860081,ok,
day2/members/luca/18_0188.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/18_0188.webp,0,False,0.609645,ok,
day1/members/werner/17_0457.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/17_0457.webp,0,False,0.624262,ok,
day4/members/bao/13_0536.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/13_0536.webp,7,False,5.722451,ok,
day3/members/bjorn/10_0195.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/10_0195.webp,3,False,3.052115,ok,
day4/members/florian/11_0305.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/11_0305.webp,5,False,4.503341,ok,
day3/members/tien/17_0282.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/17_0282.webp,0,False,0.608686,ok,
day3/members/cathal/15_0606.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/15_0606.webp,0,False,0.701082,ok,
day3/members/onanong/11_0537.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/11_0537.webp,2,False,2.461503,ok,
day3/members/cathal/20_0290.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/20_0290.webp,3,False,2.29069,ok,
day3/members/werner/17_0005.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/17_0005.webp,1,False,1.440118,ok,
day3/members/luca/10_0668.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/10_0668.webp,4,False,3.206147,ok,
day1/members/tien/15_0585.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/15_0585.webp,1,False,1.133319,ok,
day2/members/florian/14_0717.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/14_0717.webp,1,False,1.553046,ok,
day3/members/florian/20_0281.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/20_0281.webp,5,False,4.625699,ok,
day4/members/bjorn/15_0170.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/15_0170.webp,1,False,1.460158,ok,
day4/members/stevan/10_0720.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/10_0720.webp,7,False,6.240706,ok,
day4/members/stevan/10_0629.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/10_0629.webp,4,False,3.115785,ok,
day4/members/bao/13_0504.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/13_0504.webp,7,False,8.878371,ok,
day2/members/stevan/10_0281.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/stevan/10_0281.webp,1,False,1.014575,ok,
day3/members/florian/17_0490.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/florian/17_0490.webp,4,False,3.120978,ok,
day2/members/bjorn/12_0518.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/12_0518.webp,1,False,1.053459,ok,
day1/members/werner/10_0429.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/10_0429.webp,7,False,4.181654,ok,
day2/members/klaus/19_0493.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/klaus/19_0493.webp,5,False,3.491658,ok,
day2/members/werner/20_0007.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/20_0007.webp,6,False,4.474967,ok,
day2/members/stevan/20_0706.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/stevan/20_0706.webp,2,False,1.523982,ok,
day1/members/tien/14_0026.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/14_0026.webp,2,False,1.584911,ok,
day1/members/tien/09_0404.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/tien/09_0404.webp,0,False,0.568817,ok,
day3/members/onanong/16_0351.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/onanong/16_0351.webp,0,False,0.691313,ok,
day2/members/onanong/17_0489.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/17_0489.webp,0,False,0.65652,ok,
day4/members/allie/09_0677.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/09_0677.webp,2,False,1.624141,ok,
day3/members/werner/20_0141.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/20_0141.webp,1,False,1.110242,ok,
day1/members/werner/13_0365.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/13_0365.webp,0,False,0.582325,ok,
day3/members/bjorn/14_0678.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/14_0678.webp,5,False,3.025647,ok,
day4/members/allie/10_0446.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/allie/10_0446.webp,3,False,2.285312,ok,
day1/members/stevan/08_0330.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/08_0330.webp,0,False,0.641375,ok,
day3/members/stevan/18_0060.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/stevan/18_0060.webp,11,False,6.585754,ok,
day3/members/klaus/19_0688.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/klaus/19_0688.webp,0,False,0.553513,ok,
day1/members/werner/08_0280.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/werner/08_0280.webp,1,False,0.932069,ok,
day4/members/klaus/13_0393.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/13_0393.webp,8,False,4.782466,ok,
day1/members/florian/19_0244.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/19_0244.webp,0,False,0.602738,ok,
day4/members/klaus/14_0702.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/klaus/14_0702.webp,0,False,0.495038,ok,
day1/members/klaus/12_0632.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/12_0632.webp,2,False,1.518002,ok,
day3/members/bjorn/19_0152.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/19_0152.webp,4,False,2.872045,ok,
day1/members/onanong/10_0422.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/10_0422.webp,2,False,1.435561,ok,
day2/members/tien/12_0597.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/12_0597.webp,2,False,1.66413,ok,
day2/members/florian/15_0118.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/15_0118.webp,1,False,1.043411,ok,
day3/members/tien/12_0164.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/12_0164.webp,2,False,1.351202,ok,
day2/members/bjorn/17_0327.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/bjorn/17_0327.webp,0,False,0.611821,ok,
day1/members/allie/10_0339.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/10_0339.webp,5,False,3.28449,ok,
day1/members/cathal/14_0484.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/14_0484.webp,1,False,1.263608,ok,
day1/members/cathal/18_0317.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/cathal/18_0317.webp,1,False,1.042427,ok,
day2/members/cathal/10_0273.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/10_0273.webp,1,False,1.195849,ok,
day2/members/allie/10_0201.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/allie/10_0201.webp,4,False,2.264653,ok,
day3/members/werner/16_0328.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/werner/16_0328.webp,1,False,1.213175,ok,
day3/members/luca/12_0481.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/luca/12_0481.webp,0,False,0.815069,ok,
day2/members/onanong/12_0404.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/12_0404.webp,5,False,3.339247,ok,
day1/members/onanong/14_0406.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/onanong/14_0406.webp,6,False,3.586606,ok,
day1/members/florian/15_0199.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/15_0199.webp,4,False,2.184741,ok,
day2/members/tien/12_0017.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/tien/12_0017.webp,2,False,1.681446,ok,
day4/members/stevan/11_0365.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/stevan/11_0365.webp,5,False,3.171514,ok,
day3/members/tien/18_0355.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/tien/18_0355.webp,8,False,4.161453,ok,
day2/members/florian/10_0103.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/florian/10_0103.webp,2,False,1.892373,ok,
day1/members/florian/09_0596.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/09_0596.webp,0,False,0.540443,ok,
day4/members/werner/10_0441.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/werner/10_0441.webp,0,False,0.670982,ok,
day4/members/bao/08_0595.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/08_0595.webp,0,False,0.546457,ok,
day2/members/luca/17_0072.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/17_0072.webp,0,False,0.753519,ok,
day3/members/bjorn/19_0607.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/bjorn/19_0607.webp,0,False,0.526591,ok,
day2/members/werner/18_0289.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/18_0289.webp,0,False,0.577528,ok,
day4/members/bao/12_0423.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bao/12_0423.webp,0,False,0.55069,ok,
day1/members/allie/09_0673.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/allie/09_0673.webp,2,False,1.551545,ok,
day2/members/werner/19_0608.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/werner/19_0608.webp,1,False,0.969235,ok,
day4/members/florian/13_0005.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/florian/13_0005.webp,6,False,3.669294,ok,
day1/members/stevan/11_0456.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/11_0456.webp,0,False,0.48528,ok,
day2/members/onanong/16_0168.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/onanong/16_0168.webp,0,False,0.596541,ok,
day4/members/bjorn/08_0088.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day4/members/bjorn/08_0088.webp,0,False,0.542291,ok,
day2/members/luca/18_0250.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/18_0250.webp,2,False,1.303587,ok,
day2/members/cathal/11_0012.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/cathal/11_0012.webp,4,False,3.001951,ok,
day1/members/stevan/19_0205.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/stevan/19_0205.webp,0,False,0.610753,ok,
day3/members/cathal/09_0355.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day3/members/cathal/09_0355.webp,4,False,2.410135,ok,
day2/members/luca/13_0250.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day2/members/luca/13_0250.webp,1,False,1.342906,ok,
day1/members/klaus/15_0547.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/klaus/15_0547.webp,0,False,0.666039,ok,
day1/members/florian/20_0151.webp,diffusion_low_step,outputs/03_anonymisation/04_diffusion/images/day1/members/florian/20_0151.webp,0,False,0.548866,ok,
