relative_path,box_count,face_count_category,face_scale_category,condition_label,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,manual_no_face,manual_single_face,manual_multi_face,manual_small_face,manual_medium_face,manual_large_face,manual_mixed_scale_face,manual_very_small_or_distant_face,manual_edge_or_partial_face,manual_profile_or_occluded_face,manual_downward_egocentric_view,manual_motion_blur_or_low_sharpness,manual_low_light_or_dim,manual_high_clutter,text_present,screen_present,no_text_screen_risk,multimodal_risk_state,method,output_path,boxes_processed,runtime_seconds,status,success,SSIM,LPIPS,AdaFace_cosine_mean,AdaFace_reid_rate,ArcFace_cosine_mean,ArcFace_reid_rate,face_crop_count_x,runtime_for_score,privacy_residual_rate,privacy_score,lpips_utility_score,utility_score,runtime_score,success_score,privacy_first_score,balanced_oapr_anonymisation_score,utility_preserving_score,runtime_practical_score,tiling_required,error,box_count_manifest,source,face_crop_count_y,crop_ssim_mean,crop_lpips_mean,facenet_cosine_mean,facenet_reid_rate_050,facenet_reid_rate_060,facenet_reid_rate_070,landmark_pair_rate,landmark_error_mean,landmark_geometry_score,background_preservation_score,face_region_utility_score,metric_status,third_attacker_reid_rate,privacy_score_three_attacker,enhanced_success_score,enhanced_utility_score,runtime_score_constrained,runtime_score_high_compute,enhanced_balanced_score,enhanced_high_compute_score
day4/members/allie/12_0604.webp,3,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,yes,yes,no,yes,yes,low,False,False,True,True,False,False,False,False,True,True,False,True,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/allie/12_0604.webp,3.0,0.382497,ok,1.0,0.9799478066220506,0.0238606687635183,0.0122529156506061,0.0,-0.0042442927757898,0.0,3.0,0.382497,0.0,1.0,0.5227866247296333,0.751367215675842,0.9235006,1.0,0.9588801123513764,0.9177602247027524,0.8680336678379209,0.9273236231351684,,,,,3,0.0041223523130935,0.8296138644218445,-0.04812453687191,0.0,0.0,0.0,0.0,,0.0,0.9984766840934752,0.0014428233095827,ok,0.0,1.0,1.0,0.40111596633447566,0.9263534701007374,0.9354448436275193,0.8129701369104164,0.7871628303984424
day1/members/onanong/08_0572.webp,2,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/onanong/08_0572.webp,2.0,0.399908,ok,1.0,0.9826863507676276,0.0161212142556905,0.0460113286972045,0.0,0.2350997738540172,0.0,2.0,0.399908,0.0,1.0,0.6775757148861885,0.830131032826908,0.9200184,1.0,0.970520574924036,0.9410411498480724,0.907067356413454,0.9420317265653816,,,,,2,0.0345310723490512,0.7690362930297852,0.0600640550255775,0.0,0.0,0.0,0.0,,0.0,0.998370885848999,0.0120858753221679,ok,0.0,1.0,1.0,0.4379324393767471,0.9231333318836754,0.9329504171348397,0.8236930650013916,0.7999238746386034
day3/members/stevan/09_0286.webp,2,multi_face,small,multi_face|small|clutter_medium,no,no,no,no,no,medium,False,False,True,True,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/stevan/09_0286.webp,2.0,0.398854,ok,1.0,0.9840298699338952,0.0161927174776792,-0.0156183335930109,0.0,0.0333830323070287,0.0,2.0,0.398854,0.0,1.0,0.676145650446415,0.8300877601901551,0.9202292,1.0,0.9705246240285232,0.9410492480570464,0.9070668000950776,0.9420863120380312,,,,,2,0.0143991568209473,0.6450663805007935,0.1666851341724395,0.0,0.0,0.0,0.0,,0.0,0.9982823133468628,0.0050397048873315,ok,0.0,1.0,1.0,0.4343831878544141,0.9233279489019495,0.9331005363668958,0.8226477512465191,0.7986891425673897
day3/members/tien/20_0434.webp,3,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,True,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/tien/20_0434.webp,3.0,0.389871,ok,1.0,0.9818673779519616,0.0152772217988967,0.0184691324830055,0.0,0.0864308439195156,0.0,3.0,0.389871,0.0,1.0,0.6944555640220642,0.8381614709870129,0.9220258,1.0,0.9718255106480518,0.9436510212961038,0.9112833154935064,0.9442400341974024,,,,,3,0.0203565974603432,0.7385219931602478,0.0359464697539806,0.0,0.0,0.0,0.0,,0.0,0.9985634684562684,0.0071248091111201,ok,0.0,1.0,1.0,0.43868333979599206,0.9249882909335934,0.9343845773431139,0.824103831032157,0.8002583977957529
day4/members/werner/18_0362.webp,0,no_face,none,no_face|downward_egocentric|clutter_medium,no,no,yes,no,no,medium,True,False,False,False,True,False,False,False,False,False,True,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/werner/18_0362.webp,0.0,0.396132,ok,1.0,0.9953119741863,0.0023703766055405,,,,,,0.396132,0.0,1.0,0.9525924678891896,0.9739522210377448,0.9207736,1.0,0.9921315131556616,0.9842630263113236,0.9790534705188724,0.971022524207549,,,,,0,,,,,,,,,,0.9985613226890564,,no_face,,1.0,1.0,0.9739522210377448,0.9238307454861441,0.9334887495619888,0.9845687408599377,0.98755771484131
day1/members/cathal/12_0342.webp,4,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/cathal/12_0342.webp,4.0,0.448485,ok,1.0,0.9629065578175412,0.0334001034498214,0.0425804210826754,0.0,0.1446713912300765,0.0,4.0,0.448485,0.0,1.0,0.3319979310035705,0.6474522444105559,0.910303,1.0,0.9426329866615832,0.8852659733231667,0.8147564222052779,0.9025813488821112,,,,,4,0.0137074341117516,0.8448951244354248,0.1811801791191101,0.0,0.0,0.0,0.0,,0.0,0.9982509016990662,0.004797601939113,ok,0.0,1.0,1.0,0.36120478890368557,0.9142081483781571,0.926151581198499,0.7997822515089213,0.7727292551762149
day3/members/florian/19_0198.webp,1,single_face,small,single_face|small|clutter_high,no,no,no,no,no,high,False,True,False,True,False,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/florian/19_0198.webp,1.0,0.423685,ok,1.0,0.9913854474361182,0.0061539951711893,0.3686610460281372,0.0,0.488476812839508,0.0,1.0,0.423685,0.0,1.0,0.8769200965762138,0.934152772006166,0.915263,1.0,0.9858860658009247,0.9717721316018498,0.9586026860030828,0.9614094544012332,,,,,1,0.1438726484358974,0.562393069267273,0.7767436504364014,1.0,1.0,1.0,0.0,,0.0,0.9984427094459534,0.050355426952564,ok,1.0,0.6666666666666667,1.0,0.49868309322334375,0.918753884901328,0.9295936060686628,0.6748136497904692,0.6543520962649368
day4/members/allie/18_0334.webp,1,single_face,large,single_face|large|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,yes,yes,no,yes,yes,low,False,True,False,False,False,True,False,False,True,True,False,True,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/allie/18_0334.webp,1.0,0.388885,ok,1.0,0.9587026630000476,0.043393574655056,0.223543643951416,0.0,0.0907780826091766,0.0,1.0,0.388885,0.0,1.0,0.13212850689888,0.5454155849494637,0.922223,1.0,0.9279234877424196,0.8558469754848391,0.7649300924747319,0.8857500169898928,,,,,1,0.0218705714689487,0.8875526189804077,-0.1210340112447738,0.0,0.0,0.0,0.0,,0.0,0.9984402060508728,0.007654700014132,ok,0.0,1.0,1.0,0.3218376045919388,0.9251707166111461,0.9345260225356185,0.7890683530386963,0.7593694627339594
day4/members/werner/09_0017.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/werner/09_0017.webp,0.0,0.440548,ok,1.0,0.9948159719157312,0.0011807952541857,,,,,,0.440548,0.0,1.0,0.976384094916284,0.9856000334160078,0.9118904,1.0,0.993434525012401,0.9868690500248022,0.9839890567080036,0.9706871266832016,,,,,0,,,,,,,,,,0.9982144236564636,,no_face,,1.0,1.0,0.9856000334160078,0.915660514831169,0.9272467136331208,0.9872460615079192,0.9913223473772587
day4/members/werner/12_0528.webp,3,multi_face,small,multi_face|small|clutter_medium,no,no,no,no,no,medium,False,False,True,True,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/werner/12_0528.webp,3.0,0.420654,ok,1.0,0.9863063060074486,0.0119649693369865,0.0475294503072897,0.0,0.2539153695106506,0.0,3.0,0.420654,0.0,1.0,0.7607006132602692,0.8735034596338589,0.9158692,1.0,0.9768189789450789,0.9536379578901576,0.9283386498169296,0.9494614519267718,,,,,3,0.0165281047867793,0.8082646727561951,0.1997904628515243,0.0,0.0,0.0,0.0,,0.0,0.9982918500900269,0.0057848366753727,ok,0.0,1.0,1.0,0.4521229872002326,0.9193110023515937,0.9300183883724558,0.8275679963952292,0.8047439649387041
day3/members/bjorn/20_0140.webp,5,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|low_light|clutter_low,yes,yes,no,yes,yes,low,False,False,True,True,False,False,False,False,True,True,False,True,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/bjorn/20_0140.webp,5.0,0.374159,ok,1.0,0.9765724766432876,0.0202479120343923,0.0317965280264616,0.0,0.1944068942219018,0.0,5.0,0.374159,0.0,1.0,0.5950417593121529,0.7858071179777202,0.9251682,1.0,0.964129477696658,0.928258955393316,0.8854203789888601,0.934711883595544,,,,,5,0.0258518804686903,0.4855221807956695,0.5113661289215088,0.6,0.2,0.0,0.0,,0.0,0.998459815979004,0.017650869536119,ok,0.2,0.9333333333333333,1.0,0.42299426355704806,0.927899545907196,0.936650552098596,0.7863549003245006,0.7615471865165633
day3/members/onanong/15_0413.webp,2,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/onanong/15_0413.webp,2.0,0.442039,ok,1.0,0.9656979877799068,0.0329531654715538,0.0922102779150009,0.0,0.1418375819921493,0.0,2.0,0.442039,0.0,1.0,0.3409366905689239,0.6533173391744154,0.9115922,1.0,0.9435772108761622,0.8871544217523245,0.8178178895872076,0.9041411278348832,,,,,2,0.009872089987725,0.8505808115005493,0.1432145833969116,0.0,0.0,0.0,0.0,,0.0,0.9980280995368958,0.0034552314957037,ok,0.0,1.0,1.0,0.3628573613713076,0.9153875055733497,0.9270405286982811,0.8003959589687272,0.7733521029148718
day1/members/luca/13_0044.webp,1,single_face,medium,single_face|medium|edge_or_partial|profile_or_occluded|clutter_low,yes,yes,no,no,no,low,False,True,False,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/luca/13_0044.webp,1.0,0.402069,ok,1.0,0.9805081420456088,0.0119804246351122,0.1866219937801361,0.0,0.2900246381759643,0.0,1.0,0.402069,0.0,1.0,0.7603915072977543,0.8704498246716814,0.9195862,1.0,0.976546783700752,0.9530935674015044,0.9271835323358408,0.9499658249343362,,,,,1,0.0122092261769905,0.8355752229690552,0.0058254040777683,0.0,0.0,0.0,0.0,,0.0,0.9983489513397216,0.0042732291619466,ok,0.0,1.0,1.0,0.45015143958361803,0.92273443986441,0.9326429830905227,0.8273188758615264,0.8041851530087925
day4/members/luca/11_0578.webp,6,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/luca/11_0578.webp,6.0,0.419758,ok,1.0,0.9733680040853188,0.0207637697458267,0.061753809141616,0.0,0.0256287560332566,0.0,6.0,0.419758,0.0,1.0,0.5847246050834656,0.7790463045843923,0.9160484,1.0,0.9626593656876588,0.9253187313753176,0.8811279922921961,0.9306237809168786,,,,,6,0.0152896948770855,0.806664228439331,0.0617574416100978,0.0,0.0,0.0,0.0,,0.0,0.9982734322547911,0.0053513932069799,ok,0.0,1.0,1.0,0.41412156166272596,0.9194757576448485,0.9301441326866703,0.8161840442633026,0.7914497532162875
day4/members/werner/18_0672.webp,3,multi_face,medium,multi_face|medium|clutter_high,no,no,no,no,no,high,False,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/werner/18_0672.webp,3.0,0.457898,ok,1.0,0.9804318576097076,0.0177703294903039,-0.0189253489176432,0.0,0.1806028361121813,0.0,3.0,0.457898,0.0,1.0,0.6445934101939201,0.8125126339018138,0.9084204,1.0,0.967297915085272,0.934595830170544,0.8970983569509069,0.9350286467803628,,,,,3,0.0090814527120421,0.8618726134300232,0.073618933558464,0.0,0.0,0.0,0.0,,0.0,0.9980911016464232,0.0031785084492147,ok,0.0,1.0,1.0,0.42640341794997527,0.9124886791622361,0.9248605450456955,0.8191698933012163,0.7954842235347761
day2/members/luca/11_0416.webp,5,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/11_0416.webp,5.0,0.43494,ok,1.0,0.9682348883970984,0.0252235475927591,0.0697971865534782,0.0,0.1429055970162153,0.0,5.0,0.43494,0.0,1.0,0.4955290481448173,0.7318819682709579,0.913012,1.0,0.9554328952406436,0.9108657904812872,0.8572421841354788,0.9202799936541916,,,,,5,0.011136962768146,0.8274110555648804,0.0165150519460439,0.0,0.0,0.0,0.0,,0.0,0.9981932044029236,0.0038979369688511,ok,0.0,1.0,1.0,0.39452107623310106,0.9166880958243009,0.9280241389286343,0.8100251324523603,0.784483583628017
day1/members/stevan/08_0631.webp,0,no_face,none,no_face|downward_egocentric|low_light|clutter_high,no,no,yes,no,yes,high,True,False,False,False,False,False,False,False,False,False,True,False,True,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/stevan/08_0631.webp,0.0,0.435655,ok,1.0,0.9955351426695112,0.0013050802517682,,,,,,0.435655,0.0,1.0,0.9738983949646354,0.9847167688170732,0.912869,1.0,0.993350965322561,0.986701930645122,0.9836452844085368,0.9708040537634148,,,,,0,,,,,,,,,,0.998260259628296,,no_face,,1.0,1.0,0.9847167688170732,0.9165570187988287,0.9279248511491445,0.9870707325250049,0.9910471116434327
day3/members/luca/17_0412.webp,4,multi_face,mixed_scale,multi_face|mixed_scale|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,no,yes,no,yes,no,low,False,False,True,False,False,False,True,False,False,True,False,True,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/luca/17_0412.webp,4.0,0.361734,ok,1.0,0.9614903727762684,0.0328092388808727,0.0526383186224848,0.0,0.1244133841246366,0.0,4.0,0.361734,0.0,1.0,0.3438152223825454,0.652652797579407,0.9276532,1.0,0.944280579636911,0.8885611592738221,0.8190917187897034,0.9088265195158814,,,,,4,0.0364745080972456,0.6986983418464661,0.0638309493660926,0.0,0.0,0.0,0.0,,0.0,0.9988413453102112,0.0139600184735318,ok,0.0,1.0,1.0,0.36792526279954985,0.9302082436476573,0.9384608995974005,0.8033984032046307,0.7756968869597124
day4/members/onanong/13_0378.webp,6,multi_face,medium,multi_face|medium|clutter_medium,no,no,no,no,no,medium,False,False,True,False,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/onanong/13_0378.webp,6.0,0.403789,ok,1.0,0.964167986069253,0.0394821725785732,0.0672947055039306,0.0,0.0904823587431262,0.0,6.0,0.403789,0.0,1.0,0.2103565484285354,0.5872622672488943,0.9192422,1.0,0.934051450087334,0.8681029001746683,0.7855553536244471,0.8932251134497788,,,,,6,0.0082598242677853,0.7944123148918152,0.0355338118970394,0.0,0.0,0.0,0.0,,0.0,0.998254656791687,0.0028909384937248,ok,0.0,1.0,1.0,0.33617584182558885,0.9224170738071881,0.9323986262594548,0.7930944599283954,0.7642814759519287
day3/members/luca/11_0126.webp,3,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|low_light|clutter_medium,yes,yes,no,no,yes,medium,False,False,True,False,True,False,False,False,True,True,False,False,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/luca/11_0126.webp,3.0,0.409273,ok,1.0,0.9572909230354676,0.0362451747059822,0.0061430850376685,0.0,0.1677525589863459,0.0,3.0,0.409273,0.0,1.0,0.2750965058803558,0.6161937144579117,0.9181454,1.0,0.9383363271686868,0.8766726543373735,0.7999113972289558,0.8986823628915823,,,,,3,0.0082877659475709,0.7975770831108093,0.1181888580322265,0.0,0.0,0.0,0.0,,0.0,0.9982317090034484,0.0029007180816498,ok,0.0,1.0,1.0,0.3477510157243344,0.921405921377994,0.9316215200780713,0.7964658968550996,0.7682939315074206
day4/members/cathal/13_0074.webp,7,multi_face,medium,multi_face|medium|clutter_high,no,no,no,no,no,high,False,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/cathal/13_0074.webp,7.0,0.433467,ok,1.0,0.9652816953779974,0.0307110100984573,0.0459619859300021,0.0,0.233251830296857,0.0,7.0,0.433467,0.0,1.0,0.3857797980308532,0.6755307467044254,0.9133066,1.0,0.9469949420056636,0.8939898840113276,0.8290960333522126,0.909098129340885,,,,,7,0.00744989537881,0.8680511713027954,0.0930825993418693,0.0,0.0,0.0,0.0,,0.0,0.9981741905212402,0.0026074633825835,ok,0.0,1.0,1.0,0.371333449425186,0.9169581919205323,0.9282288416812916,0.803095854019609,0.7763781493828796
day2/members/cathal/19_0687.webp,3,multi_face,small,multi_face|small|low_light|clutter_high,no,no,no,no,yes,high,False,False,True,True,False,False,False,False,False,False,False,False,True,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/19_0687.webp,3.0,0.422269,ok,1.0,0.9807324625883914,0.0251050237566232,0.1600416526198387,0.0,0.1368067090710004,0.0,3.0,0.422269,0.0,1.0,0.4978995248675346,0.739315993727963,0.9155462,1.0,0.9566747090591944,0.9133494181183888,0.8612126168639815,0.9225270587455926,,,,,3,0.0066310895715899,0.8714305758476257,0.1100849732756614,0.0,0.0,0.0,0.0,,0.0,0.998158633708954,0.0023208813500564,ok,0.0,1.0,1.0,0.39670270153710874,0.9190141128480701,0.9297919400291842,0.8109122217459396,0.7853355425394472
day1/members/allie/09_0273.webp,6,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/allie/09_0273.webp,6.0,0.437718,ok,1.0,0.9720391831640116,0.0231965612620115,0.0970152194301287,0.0,0.2943729752053817,0.0,6.0,0.437718,0.0,1.0,0.5360687747597694,0.7540539789618905,0.9124564,1.0,0.9587309168442836,0.9174618336885672,0.8682726294809453,0.9245477157923782,,,,,6,0.0089249367512158,0.8191752433776855,0.1373835206031799,0.0,0.0,0.0,0.0,,0.0,0.9982348680496216,0.0031237278629255,ok,0.0,1.0,1.0,0.4030069423211811,0.9161789253789087,0.9276386515854118,0.8125199752342451,0.787434362391684
day3/members/luca/13_0698.webp,1,single_face,medium,single_face|medium|clutter_medium,no,no,no,no,no,medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/luca/13_0698.webp,1.0,0.440931,ok,1.0,0.9778616714464516,0.0154187772423028,0.1304778605699539,0.0,0.3544732332229614,0.0,1.0,0.440931,0.0,1.0,0.6916244551539421,0.8347430633001969,0.9118138,1.0,0.9708021494950296,0.941604298990059,0.9085529116500984,0.9404927526600394,,,,,1,0.0390140678031975,0.8233239650726318,-0.1878193914890289,0.0,0.0,0.0,0.0,,0.0,0.9983989596366882,0.0136549237311191,ok,0.0,1.0,1.0,0.44056458314930713,0.9155903779220107,0.9271937296029843,0.8237284127369932,0.8005572905824067
day4/members/allie/09_0480.webp,1,single_face,very_small_or_distant,single_face|very_small_or_distant|profile_or_occluded|clutter_medium,no,yes,no,no,no,medium,False,True,False,True,True,False,False,True,False,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/allie/09_0480.webp,1.0,0.440104,ok,1.0,0.9932446146688726,0.0037321571726351,0.0064586922526359,0.0,0.0735727250576019,0.0,1.0,0.440104,0.0,1.0,0.925356856547296,0.9593007356080844,0.9119792,1.0,0.9894940703412124,0.9789881406824252,0.970848287804042,0.9654539071216168,,,,,1,0.0174149344136026,0.8204562067985535,0.1756212264299392,0.0,0.0,0.0,0.0,,0.0,0.9981439113616944,0.0060952270447609,ok,0.0,1.0,1.0,0.4865822989017837,0.9157418290951858,0.927308154006861,0.8375488725800537,0.8166692123159673
day1/members/luca/18_0040.webp,1,single_face,medium,single_face|medium|clutter_high,no,no,no,no,no,high,False,True,False,False,True,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/luca/18_0040.webp,1.0,0.47093,ok,1.0,0.9866503154133268,0.0104391928762197,-0.0239815786480903,0.0,0.0070654423907399,0.0,1.0,0.47093,0.0,1.0,0.791216142475605,0.888933228944466,0.905814,1.0,0.97863068434167,0.95726136868334,0.935048014472233,0.9495308457888932,,,,,1,0.0076098436338398,0.8820573091506958,0.2408951520919799,0.0,0.0,0.0,0.0,,0.0,0.9979228973388672,0.0026634452718439,ok,0.0,1.0,1.0,0.4566973039475951,0.9101134653920852,0.9230868386132789,0.828020537723487,0.8059983983123222
day2/members/luca/10_0654.webp,4,multi_face,medium,multi_face|medium|clutter_high,no,no,no,no,no,high,False,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/10_0654.webp,4.0,0.476546,ok,1.0,0.9673632451248736,0.0292002502828836,0.011306851170957,0.0,0.1553572248667478,0.0,4.0,0.476546,0.0,1.0,0.4159949943423271,0.6916791197336003,0.9046908,1.0,0.94898640796004,0.89797281592008,0.8363086398668,0.90974306394672,,,,,4,0.0061525814601294,0.8691097497940063,0.092293307185173,0.0,0.0,0.0,0.0,,0.0,0.9978557229042052,0.0021534035110452,ok,0.0,1.0,1.0,0.37753392193938323,0.9090917998225498,0.9223273189558014,0.80416935656407,0.7782532386265743
day1/members/klaus/10_0063.webp,0,single_face,large,single_face|large|low_light|clutter_medium,no,no,no,no,yes,medium,False,True,False,False,True,True,False,False,False,False,False,False,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/klaus/10_0063.webp,1.0,0.402175,ok,1.0,0.9189891174108789,0.0818299874663353,0.0712890848517417,0.0,0.5310807228088379,0.0,1.0,0.402175,0.0,1.0,0.0,0.4594945587054393,0.919565,1.0,0.9149024338058158,0.8298048676116317,0.7217037793527197,0.8677684117410879,,,,,0,,,,,,,,,,0.9826635718345642,,no_face,,1.0,1.0,0.4594945587054393,0.9227148781016402,0.9326279152249329,0.8301198554217958,0.8074544913081504
day3/members/tien/20_0155.webp,3,multi_face,medium,multi_face|medium|motion_blur_or_low_sharpness|low_light|clutter_low,no,no,no,yes,yes,low,False,False,True,False,True,False,False,False,False,False,False,True,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/tien/20_0155.webp,3.0,0.359465,ok,1.0,0.9720123066805972,0.022112650796771,0.0679108211770653,0.0,0.0952614812801281,0.0,3.0,0.359465,0.0,1.0,0.557746984064579,0.7648796453725881,0.928107,1.0,0.9611372968058882,0.9222745936117764,0.875250522686294,0.9314080290745176,,,,,3,0.0512210586484183,0.5497704744338989,0.1737621575593948,0.0,0.0,0.0,0.0,,0.0,0.9986693263053894,0.0409232653017409,ok,0.0,1.0,1.0,0.4262804234304447,0.9306304679440717,0.9387932804252689,0.8209471738235405,0.7961378122219191
day1/members/onanong/08_0611.webp,1,single_face,medium,single_face|medium|clutter_medium,no,no,no,no,no,medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/onanong/08_0611.webp,1.0,0.40508,ok,1.0,0.9822630502111448,0.0134893152862787,-0.0868318378925323,0.0,0.0425824560225009,0.0,1.0,0.40508,0.0,1.0,0.7302136942744255,0.8562383722427851,0.918984,1.0,0.9743849558364176,0.9487699116728356,0.9200175861213924,0.946942874448557,,,,,1,0.046105261495331,0.8330097794532776,0.153285875916481,0.0,0.0,0.0,0.0,,0.0,0.9983639717102052,0.0161368415233658,ok,0.0,1.0,1.0,0.45040016682981754,0.9221789364635851,0.9322154131864417,0.8273379436953038,0.8042508290497582
day4/members/stevan/13_0714.webp,4,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,True,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/stevan/13_0714.webp,4.0,0.40465,ok,1.0,0.980420389566842,0.0184493344277143,0.0068666809238493,0.0,0.0481760590337216,0.0,4.0,0.40465,0.0,1.0,0.631013311445713,0.8057168505062775,0.91907,1.0,0.9668110275759416,0.9336220551518832,0.8947654252531386,0.9368643701012556,,,,,4,0.0116410560702657,0.811728298664093,0.1212737709283828,0.0,0.0,0.0,0.0,,0.0,0.9983177781105042,0.004074369624593,ok,0.0,1.0,1.0,0.4241557028258579,0.9222582472624364,0.9322764182019396,0.819472535574001,0.7950683168991473
day2/members/florian/12_0020.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/12_0020.webp,0.0,0.478355,ok,1.0,0.995484734447784,0.0011223749024793,,,,,,0.478355,0.0,1.0,0.977552501950413,0.9865186181990986,0.904329,1.0,0.9931942427298648,0.9863884854597296,0.9836922090995492,0.9686024236398196,,,,,0,,,,,,,,,,0.9980590343475342,,no_face,,1.0,1.0,0.9865186181990986,0.9087629499019119,0.9220832810117863,0.9868318804499208,0.9913856804202738
