protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,single_face,83,83,142,0.7059411889388592,0.4295774647887324,0.7349397590361446,0.5422222222222223,61,81,22,0,,0.6562241454079227
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,no_face,137,0,95,0.0,0.0,0.0,0.0,0,95,0,53,0.6131386861313868,0.6131386861313868
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,very_small_or_distant_face,40,81,104,0.8668463429824689,0.6826923076923077,0.8765432098765432,0.7675675675675676,71,33,10,0,,0.8299142090808758
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,small_face,110,386,505,0.9358738368574535,0.7207920792079208,0.9430051813471503,0.8170594837261503,364,141,22,0,,0.8892974467279773
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,medium_face,73,169,248,0.873497058140551,0.6008064516129032,0.8816568047337278,0.7146282973621103,149,99,20,0,,0.8118146425787409
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,large_face,14,14,24,0.6357142857142858,0.375,0.6428571428571429,0.4736842105263159,9,15,5,0,,0.5737781954887219
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,mixed_scale_face,126,673,819,0.8772714935368221,0.7277167277167277,0.8855869242199108,0.7989276139410186,596,223,77,0,,0.8481350769998695
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,edge_or_partial_face,183,767,969,0.8796411959237154,0.7027863777089783,0.8878748370273793,0.7845622119815668,681,288,86,0,,0.8435378348340861
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,downward_egocentric_view,153,697,846,0.8919999220192275,0.7411347517730497,0.8995695839311334,0.8127025275437461,627,219,70,0,,0.8620093366184782
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,motion_blur_or_low_sharpness,100,208,293,0.7668477906350125,0.5597269624573379,0.7884615384615384,0.654690618762475,164,129,44,0,,0.7321453509363525
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,low_light_or_dim,100,265,393,0.8765713891135248,0.5979643765903307,0.8867924528301887,0.7142857142857143,235,158,30,0,,0.8147829605700844
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,high_clutter,170,554,734,0.91544381572131,0.6961852861035422,0.9223826714801444,0.7934782608695653,511,223,43,0,,0.8675368302898394
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,outdoor_or_vehicle_scene,5,9,15,1.0,0.6,1.0,0.7499999999999999,9,6,0,0,,0.8975
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,all_images,500,1284,1916,0.9256425296521542,0.6299582463465553,0.9400311526479751,0.7543749999999999,1207,709,77,0,,0.8626098238558393
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,multi_face,276,1206,1616,0.9334460052170102,0.7054455445544554,0.945273631840796,0.8079376328844792,1140,476,66,0,,0.8869568233730827
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,single_face,78,78,157,0.8343337445926708,0.4267515923566879,0.8589743589743589,0.5702127659574467,67,90,11,0,,0.7435616840583638
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,no_face,146,0,143,0.0,0.0,0.0,0.0,0,143,0,82,0.4383561643835616,0.4383561643835616
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,very_small_or_distant_face,12,16,25,0.8499255952380953,0.56,0.875,0.6829268292682927,14,11,2,0,,0.7954817073170732
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,small_face,119,407,588,0.9350591253843838,0.6581632653061225,0.9508599508599509,0.7778894472361809,387,201,20,0,,0.8783476563986256
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,medium_face,150,550,748,0.9380279943162675,0.696524064171123,0.9472727272727273,0.802773497688752,521,227,29,0,,0.8860730535665732
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,large_face,28,61,91,0.8128751987879269,0.5604395604395604,0.8360655737704918,0.6710526315789473,51,40,10,0,,0.7672497368895126
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,mixed_scale_face,45,250,321,0.9243647471743855,0.7289719626168224,0.936,0.819614711033275,234,87,16,0,,0.886200874020001
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,edge_or_partial_face,193,818,1075,0.9245217272595606,0.7125581395348837,0.9364303178484108,0.809297411516112,766,309,52,0,,0.8822598734339834
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,profile_or_occluded_face,206,862,1144,0.9300741286216195,0.7097902097902098,0.9419953596287703,0.8095712861415753,812,332,50,0,,0.8856688262731156
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,downward_egocentric_view,89,1,94,0.0,0.0,0.0,0.0,0,94,1,0,,0.0
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,motion_blur_or_low_sharpness,94,127,204,0.8493466890134871,0.5490196078431373,0.8818897637795275,0.676737160120846,112,92,15,0,,0.7973145972712182
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,low_light_or_dim,99,204,332,0.8751052684353338,0.5512048192771084,0.8970588235294118,0.6828358208955223,183,149,21,0,,0.8089176724457091
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,high_clutter,190,577,842,0.945314319425549,0.6555819477434679,0.9566724436741768,0.7780126849894291,552,290,25,0,,0.881898454409919
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,outdoor_or_vehicle_scene,18,4,10,1.0,0.4,1.0,0.5714285714285715,4,6,0,0,,0.832857142857143
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,all_images,1000,2607,3711,0.9070716768595267,0.6456480732956077,0.9190640583045646,0.7584678695789807,2396,1315,211,0,,0.8515734126222729
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,multi_face,556,2446,3174,0.9174841320697467,0.7145557655954632,0.9272281275551921,0.80711743772242,2268,906,178,0,,0.8759332189010263
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,single_face,161,161,299,0.7646479499024819,0.4280936454849498,0.7950310559006211,0.5565217391304348,128,171,33,0,,0.6987099856665073
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,no_face,283,0,238,0.0,0.0,0.0,0.0,0,238,0,135,0.5229681978798586,0.5229681978798586
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,very_small_or_distant_face,52,97,129,0.8647328989872706,0.6589147286821705,0.8762886597938144,0.752212389380531,85,44,12,0,,0.8235321990793292
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,small_face,229,793,1093,0.9355093205180188,0.687099725526075,0.9470365699873896,0.7963944856839873,751,342,42,0,,0.8833823644654075
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,medium_face,223,719,996,0.922717666339885,0.6726907630522089,0.9318497913769124,0.7813411078717201,670,326,49,0,,0.8683067176681438
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,large_face,42,75,115,0.7788452922766516,0.5217391304347826,0.8,0.6315789473684211,60,55,15,0,,0.7300686498855836
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,mixed_scale_face,171,923,1140,0.8900327006178885,0.7280701754385965,0.8992416034669556,0.8046534173533688,830,310,93,0,,0.858477414135723
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,edge_or_partial_face,376,1585,2044,0.9024245735976233,0.7079256360078278,0.9129337539432176,0.7974648663543675,1447,597,138,0,,0.8635657202524661
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,profile_or_occluded_face,206,862,1144,0.9300741286216195,0.7097902097902098,0.9419953596287703,0.8095712861415753,812,332,50,0,,0.8856688262731156
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,downward_egocentric_view,242,698,940,0.8888027165036447,0.6670212765957447,0.8982808022922636,0.7655677655677655,627,313,71,0,,0.8419765905414872
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,motion_blur_or_low_sharpness,194,335,497,0.7959477498007622,0.5553319919517102,0.8238805970149253,0.6634615384615384,276,221,59,0,,0.7569209718702572
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,low_light_or_dim,199,469,725,0.8757137403343368,0.576551724137931,0.8912579957356077,0.7001675041876048,418,307,51,0,,0.8120147456888395
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,high_clutter,360,1131,1576,0.9300169758580444,0.674492385786802,0.9398762157382847,0.7853712596970815,1063,513,68,0,,0.8747115937328357
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,outdoor_or_vehicle_scene,23,13,25,0.9674927636466099,0.52,1.0,0.6842105263157895,13,12,0,0,,0.8730526315789474
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,all_images,500,1323,1250,0.8804911670717791,0.9344,0.8828420256991686,0.9078896230081617,1168,82,155,0,,0.8942597224565001
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,multi_face,280,1240,1180,0.8924280178961222,0.9398305084745763,0.8943548387096775,0.9165289256198348,1109,71,131,0,,0.9044459274137068
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,single_face,83,83,68,0.6994090079886948,0.8676470588235294,0.7108433734939759,0.7814569536423841,59,9,24,0,,0.7441771370640333
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,no_face,137,0,2,0.0,0.0,0.0,0.0,0,2,0,2,0.9854014598540146,0.9854014598540146
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,very_small_or_distant_face,40,81,79,0.8581007706057603,0.8860759493670886,0.8641975308641975,0.8749999999999999,70,9,11,0,,0.8690859899984372
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,small_face,110,386,375,0.9308494376373802,0.96,0.9326424870466321,0.9461235216819973,360,15,26,0,,0.9387484970008102
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,medium_face,73,169,167,0.8904192833087965,0.9041916167664671,0.893491124260355,0.8988095238095238,151,16,18,0,,0.8958907733982584
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,mixed_scale_face,126,673,617,0.8567578306223748,0.9367909238249594,0.8588410104011887,0.8961240310077518,578,39,95,0,,0.8759567568952066
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,edge_or_partial_face,183,767,717,0.8723977172048589,0.9358437935843794,0.8748370273794003,0.9043126684636118,671,46,96,0,,0.888306614270951
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,downward_egocentric_view,153,697,657,0.8834599252734396,0.939117199391172,0.8852223816355811,0.9113737075332349,617,40,80,0,,0.8971496948855536
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,motion_blur_or_low_sharpness,100,208,181,0.769110778588981,0.8950276243093923,0.7788461538461539,0.8329048843187661,162,19,46,0,,0.8039789835106308
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,low_light_or_dim,100,265,248,0.865741246893887,0.9274193548387096,0.8679245283018868,0.8966861598440545,230,18,35,0,,0.881064418841111
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,high_clutter,170,554,528,0.9068650812728293,0.9526515151515151,0.907942238267148,0.9297597042513863,503,25,51,0,,0.9178675324516443
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,all_images,500,1284,1333,0.9238514658165344,0.8987246811702926,0.9330218068535826,0.915552158960642,1198,135,86,0,,0.9252246823120185
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,multi_face,276,1206,1233,0.9325130954962726,0.9188969991889699,0.939469320066335,0.9290692906929069,1133,100,73,0,,0.9348120806352416
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,single_face,78,78,84,0.799143079163965,0.7738095238095238,0.8333333333333334,0.8024691358024691,65,19,13,0,,0.8196649029982364
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,no_face,146,0,16,0.0,0.0,0.0,0.0,0,16,0,9,0.9383561643835616,0.9383561643835616
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,very_small_or_distant_face,12,16,19,0.8522518382352942,0.7368421052631579,0.875,0.7999999999999999,14,5,2,0,,0.8424342105263157
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,small_face,119,407,431,0.9296232817501435,0.8863109048723898,0.9385749385749386,0.9116945107398569,382,49,25,0,,0.9266284282459134
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,medium_face,150,550,562,0.9355292768097032,0.9234875444839857,0.9436363636363636,0.9334532374100718,519,43,31,0,,0.9390757001645529
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,large_face,28,61,57,0.8415309935132357,0.9122807017543859,0.8524590163934426,0.8813559322033898,52,5,9,0,,0.8656654138820237
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,mixed_scale_face,45,250,248,0.91712177642224,0.9314516129032258,0.924,0.927710843373494,231,17,19,0,,0.9256728721336961
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,edge_or_partial_face,193,818,828,0.9161732301061605,0.9142512077294686,0.9254278728606357,0.9198055893074119,757,71,61,0,,0.9229046354592131
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,profile_or_occluded_face,206,862,877,0.9222488898241771,0.9156214367160775,0.931554524361949,0.9235192639447959,803,74,59,0,,0.9279524004930736
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,downward_egocentric_view,89,1,7,0.0,0.0,0.0,0.0,0,7,1,0,,0.0
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,motion_blur_or_low_sharpness,94,127,134,0.8493376808427802,0.8208955223880597,0.8661417322834646,0.842911877394636,110,24,17,0,,0.855809647571717
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,low_light_or_dim,99,204,209,0.8594211283979531,0.8564593301435407,0.8774509803921569,0.8668280871670703,179,30,25,0,,0.8726960920610236
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,high_clutter,190,577,599,0.9520897106845644,0.9215358931552587,0.9566724436741768,0.9387755102040817,552,47,25,0,,0.9486845552547613
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,outdoor_or_vehicle_scene,18,4,5,0.95,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,all_images,1000,2607,2583,0.901566830321717,0.9159891598915989,0.9075565784426544,0.9117533718689788,2366,217,241,0,,0.90944903494413
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,multi_face,556,2446,2413,0.9120395678432874,0.9291338582677166,0.9165985282093213,0.9228236262605474,2242,171,204,0,,0.9194083357279674
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,single_face,161,161,152,0.7445892177034568,0.8157894736842105,0.7701863354037267,0.7923322683706071,124,28,37,0,,0.7802831324734952
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,no_face,283,0,18,0.0,0.0,0.0,0.0,0,18,0,11,0.9611307420494699,0.9611307420494699
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,very_small_or_distant_face,52,97,98,0.8563547028834037,0.8571428571428571,0.865979381443299,0.8615384615384615,84,14,13,0,,0.8639854990370455
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,small_face,229,793,806,0.9301100424656172,0.9205955334987593,0.935687263556116,0.9280800500312696,742,64,51,0,,0.9322762871691687
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,medium_face,223,719,729,0.9252136028535095,0.9190672153635117,0.9318497913769124,0.9254143646408839,670,59,49,0,,0.9289626770915651
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,large_face,42,75,67,0.8038743405895095,0.9104477611940298,0.8133333333333334,0.8591549295774649,61,6,14,0,,0.834500175180436
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,mixed_scale_face,171,923,865,0.8727347215006628,0.9352601156069364,0.8764897074756229,0.9049217002237138,809,56,114,0,,0.889474746475777
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,edge_or_partial_face,376,1585,1545,0.8946815548767963,0.9242718446601942,0.9009463722397476,0.9124600638977636,1428,117,157,0,,0.9061573423962963
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,profile_or_occluded_face,206,862,877,0.9222488898241771,0.9156214367160775,0.931554524361949,0.9235192639447959,803,74,59,0,,0.9279524004930736
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,downward_egocentric_view,242,698,664,0.8818217314631112,0.9292168674698795,0.8839541547277937,0.9060205580029369,617,47,81,0,,0.8939970268207882
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,motion_blur_or_low_sharpness,194,335,315,0.7988176128215041,0.8634920634920635,0.8119402985074626,0.8369230769230769,272,43,63,0,,0.8233411696098264
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,low_light_or_dim,199,469,457,0.8628918111923802,0.8949671772428884,0.8720682302771855,0.8833693304535637,409,48,60,0,,0.8771834000178504
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,high_clutter,360,1131,1127,0.929645604752274,0.9361135758651287,0.9328028293545535,0.9344552701505756,1055,72,76,0,,0.9335470142046165
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,outdoor_or_vehicle_scene,23,13,15,0.9945054945054945,0.8666666666666667,1.0,0.9285714285714286,13,2,0,0,,0.9688095238095238
01_baseline_500,rfdetr_medium_face_030,all_images,500,1323,1292,0.8691280660457449,0.9040247678018576,0.8828420256991686,0.8933078393881454,1168,124,155,0,,0.8875767533316817
01_baseline_500,rfdetr_medium_face_030,multi_face,280,1240,1200,0.884020526916455,0.9216666666666666,0.8919354838709678,0.9065573770491804,1106,94,134,0,,0.898564075445091
01_baseline_500,rfdetr_medium_face_030,single_face,83,83,78,0.7025428417344803,0.7948717948717948,0.7469879518072289,0.7701863354037267,62,16,21,0,,0.7575759320128099
01_baseline_500,rfdetr_medium_face_030,no_face,137,0,14,0.0,0.0,0.0,0.0,0,14,0,14,0.8978102189781022,0.8978102189781022
01_baseline_500,rfdetr_medium_face_030,very_small_or_distant_face,40,81,77,0.8202042106333675,0.8701298701298701,0.8271604938271605,0.8481012658227849,67,10,14,0,,0.8366926244563375
01_baseline_500,rfdetr_medium_face_030,small_face,110,386,392,0.927180212504046,0.9183673469387755,0.9326424870466321,0.9254498714652956,360,32,26,0,,0.9294168191405123
01_baseline_500,rfdetr_medium_face_030,medium_face,73,169,170,0.8799757788156091,0.8823529411764706,0.8875739644970414,0.8849557522123893,150,20,19,0,,0.8863973090938214
01_baseline_500,rfdetr_medium_face_030,large_face,14,14,15,0.7628205128205129,0.7333333333333333,0.7857142857142857,0.7586206896551724,11,4,3,0,,0.7737027914614122
01_baseline_500,rfdetr_medium_face_030,mixed_scale_face,126,673,624,0.851929590180488,0.9294871794871795,0.861812778603269,0.8943716268311488,580,44,93,0,,0.87671993074863
01_baseline_500,rfdetr_medium_face_030,edge_or_partial_face,183,767,738,0.8619203140907645,0.9132791327913279,0.878748370273794,0.8956810631229236,674,64,93,0,,0.8864346197378299
01_baseline_500,rfdetr_medium_face_030,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,rfdetr_medium_face_030,downward_egocentric_view,153,697,667,0.8545101608618801,0.9115442278860569,0.8723098995695839,0.8914956011730205,608,59,89,0,,0.8810297578020905
01_baseline_500,rfdetr_medium_face_030,motion_blur_or_low_sharpness,100,208,200,0.7641800056848688,0.83,0.7980769230769231,0.8137254901960785,166,34,42,0,,0.8051813725490197
01_baseline_500,rfdetr_medium_face_030,low_light_or_dim,100,265,268,0.8860251752692004,0.8843283582089553,0.8943396226415095,0.8893058161350844,237,31,28,0,,0.8920800445716478
01_baseline_500,rfdetr_medium_face_030,high_clutter,170,554,541,0.9052075662098117,0.933456561922366,0.9115523465703971,0.9223744292237442,505,36,49,0,,0.9164482887689307
01_baseline_500,rfdetr_medium_face_030,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
02_egocentric_stress_500,rfdetr_medium_face_030,all_images,500,1284,1383,0.8834486105592536,0.848879248011569,0.9143302180685359,0.8803899512560929,1174,209,110,0,,0.8993000543597285
02_egocentric_stress_500,rfdetr_medium_face_030,multi_face,276,1206,1245,0.9016464901628554,0.8875502008032129,0.9162520729684909,0.9016727866177072,1105,140,101,0,,0.9097370641642673
02_egocentric_stress_500,rfdetr_medium_face_030,single_face,78,78,99,0.8396221187859072,0.696969696969697,0.8846153846153846,0.7796610169491526,69,30,9,0,,0.8396122239342578
02_egocentric_stress_500,rfdetr_medium_face_030,no_face,146,0,39,0.0,0.0,0.0,0.0,0,39,0,32,0.7808219178082192,0.7808219178082192
02_egocentric_stress_500,rfdetr_medium_face_030,very_small_or_distant_face,12,16,21,0.8911187770562771,0.7142857142857143,0.9375,0.8108108108108109,15,6,1,0,,0.8835062741312741
02_egocentric_stress_500,rfdetr_medium_face_030,small_face,119,407,436,0.8776540014276054,0.8463302752293578,0.9066339066339066,0.8754448398576512,369,67,38,0,,0.892806276799388
02_egocentric_stress_500,rfdetr_medium_face_030,medium_face,150,550,577,0.9077410957391207,0.8838821490467937,0.9272727272727272,0.9050576752440106,510,67,40,0,,0.9173799064429549
02_egocentric_stress_500,rfdetr_medium_face_030,large_face,28,61,59,0.8450967782314531,0.8813559322033898,0.8524590163934426,0.8666666666666666,52,7,9,0,,0.8589006205427434
02_egocentric_stress_500,rfdetr_medium_face_030,mixed_scale_face,45,250,251,0.9054507224528873,0.9083665338645418,0.912,0.9101796407185629,228,23,22,0,,0.9111815635660949
02_egocentric_stress_500,rfdetr_medium_face_030,edge_or_partial_face,193,818,849,0.8944410651372703,0.8798586572438163,0.91320293398533,0.8962207558488302,747,102,71,0,,0.9056229617770537
02_egocentric_stress_500,rfdetr_medium_face_030,profile_or_occluded_face,206,862,894,0.8956487689357001,0.8814317673378076,0.91415313225058,0.89749430523918,788,106,74,0,,0.9067162890064528
02_egocentric_stress_500,rfdetr_medium_face_030,downward_egocentric_view,89,1,24,0.14285714285714285,0.041666666666666664,1.0,0.07999999999999999,1,23,0,0,,0.6741666666666667
02_egocentric_stress_500,rfdetr_medium_face_030,motion_blur_or_low_sharpness,94,127,143,0.8124791738284856,0.7832167832167832,0.8818897637795275,0.8296296296296297,112,31,15,0,,0.8589574321857788
02_egocentric_stress_500,rfdetr_medium_face_030,low_light_or_dim,99,204,214,0.7978907971266644,0.8084112149532711,0.8480392156862745,0.8277511961722488,173,41,31,0,,0.8390044107344677
02_egocentric_stress_500,rfdetr_medium_face_030,high_clutter,190,577,630,0.9215053779622076,0.8666666666666667,0.9462738301559792,0.9047224523612262,546,84,31,0,,0.9279252693583597
02_egocentric_stress_500,rfdetr_medium_face_030,outdoor_or_vehicle_scene,18,4,8,0.6875,0.375,0.75,0.5,3,5,1,0,,0.65
combined_1000,rfdetr_medium_face_030,all_images,1000,2607,2675,0.8758198830454986,0.8755140186915887,0.8983505945531262,0.886785308595229,2342,333,265,0,,0.8931756154774981
combined_1000,rfdetr_medium_face_030,multi_face,556,2446,2445,0.8925543502090252,0.9042944785276074,0.9039247751430908,0.9041095890410961,2211,234,235,0,,0.9040079489560437
combined_1000,rfdetr_medium_face_030,single_face,161,161,177,0.767763478598186,0.7401129943502824,0.8136645962732919,0.7751479289940829,131,46,30,0,,0.7966802692611887
combined_1000,rfdetr_medium_face_030,no_face,283,0,53,0.0,0.0,0.0,0.0,0,53,0,46,0.8374558303886925,0.8374558303886925
combined_1000,rfdetr_medium_face_030,very_small_or_distant_face,52,97,98,0.8329827876974066,0.8367346938775511,0.845360824742268,0.8410256410256411,82,16,15,0,,0.8434144157266397
combined_1000,rfdetr_medium_face_030,small_face,229,793,828,0.9028721524990507,0.8804347826086957,0.9192938209331651,0.8994447871684145,729,99,64,0,,0.9104456586595305
combined_1000,rfdetr_medium_face_030,medium_face,223,719,747,0.9014811446854412,0.8835341365461847,0.9179415855354659,0.9004092769440655,660,87,59,0,,0.9101177634886877
combined_1000,rfdetr_medium_face_030,large_face,42,75,74,0.8197304621202907,0.8513513513513513,0.84,0.8456375838926175,63,11,12,0,,0.8425445311082895
combined_1000,rfdetr_medium_face_030,mixed_scale_face,171,923,875,0.8663050814858205,0.9234285714285714,0.875406283856988,0.8987764182424915,808,67,115,0,,0.8860510462105223
combined_1000,rfdetr_medium_face_030,edge_or_partial_face,376,1585,1587,0.8784508985533734,0.8954001260239446,0.8965299684542587,0.8959646910466582,1421,166,164,0,,0.8962756648593273
combined_1000,rfdetr_medium_face_030,profile_or_occluded_face,206,862,894,0.8956487689357001,0.8814317673378076,0.91415313225058,0.89749430523918,788,106,74,0,,0.9067162890064528
combined_1000,rfdetr_medium_face_030,downward_egocentric_view,242,698,691,0.8383376730418947,0.8813314037626628,0.8724928366762178,0.8768898488120951,609,82,89,0,,0.8744759464188316
combined_1000,rfdetr_medium_face_030,motion_blur_or_low_sharpness,194,335,343,0.7817777219611648,0.8104956268221575,0.8298507462686567,0.8200589970501474,278,65,57,0,,0.8254672970193795
combined_1000,rfdetr_medium_face_030,low_light_or_dim,199,469,482,0.8464935019526423,0.8506224066390041,0.8742004264392325,0.8622502628811776,410,72,59,0,,0.868855083569696
combined_1000,rfdetr_medium_face_030,high_clutter,360,1131,1171,0.9125600434235531,0.8975234842015372,0.9292661361626879,0.9131190269331017,1051,120,80,0,,0.9220550936591763
combined_1000,rfdetr_medium_face_030,outdoor_or_vehicle_scene,23,13,18,0.797938386399925,0.6666666666666666,0.9230769230769231,0.7741935483870968,12,6,1,0,,0.860215053763441
01_baseline_500,fusion_rfdetr_scrfd10g,all_images,500,1323,1324,0.8896290327370966,0.8942598187311178,0.8949357520786092,0.8945976577257273,1184,140,139,0,,0.8947836351556396
01_baseline_500,fusion_rfdetr_scrfd10g,multi_face,280,1240,1226,0.8995789196067708,0.9143556280587276,0.9040322580645161,0.9091646390916465,1121,105,119,0,,0.9063476903207198
01_baseline_500,fusion_rfdetr_scrfd10g,single_face,83,83,82,0.7384517834541436,0.7682926829268293,0.7590361445783133,0.7636363636363638,63,19,20,0,,0.7611118531776775
