relative_path,file_name,file_ext,file_size_bytes,checksum_sha256,image_width,image_height,camera_stream_id,view_type,participant_id,day_or_session_id,read_status,integrity_status,day_id,timestamp_id,selection_seed,image_path,condition_label,source_protocol,box_count,annotation_status,review_method,face_count_category,face_scale_category,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,text_screen_risk,outdoor_vehicle_scene,category_review_status,category_notes,image_id,manual_review_status,manual_face_count,reviewed_face_boxes_json
day1/members/onanong/14_0049.webp,14_0049.webp,webp,275432,268e8db18048cec79df7abe8b57e15f2718feb1fb42c5f03ac5a80ec90e4a72f,3840,2160,onanong,egocentric,onanong,day1,ok,valid,day1,14_0049,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/onanong/14_0049.webp,single_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/onanong/14_0049.webp,yes,1,"[{""x1"":3114,""y1"":1113,""x2"":3537,""y2"":1611}]"
day1/members/luca/15_0372.webp,15_0372.webp,webp,213034,8f9270018e013cdbecfc23d45983e2337815a8c2253c3dfc79c0f49938bbe66e,3840,2160,luca,egocentric,luca,day1,ok,valid,day1,15_0372,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/luca/15_0372.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,3,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/luca/15_0372.webp,yes,3,"[{""x1"":1631,""y1"":1407,""x2"":1814,""y2"":1652},{""x1"":3288,""y1"":1704,""x2"":3692,""y2"":2160},{""x1"":2377,""y1"":1399,""x2"":2643,""y2"":1723}]"
day4/members/cathal/13_0418.webp,13_0418.webp,webp,331998,935eaf0aca273e49abbcf7da15468bfb4796aa892dea6511a26665b7e66beec5,3840,2160,cathal,egocentric,cathal,day4,ok,valid,day4,13_0418,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/cathal/13_0418.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/cathal/13_0418.webp,yes,5,"[{""x1"":2952,""y1"":187,""x2"":3085,""y2"":333},{""x1"":1565,""y1"":698,""x2"":1705,""y2"":863},{""x1"":2483,""y1"":362,""x2"":2588,""y2"":466},{""x1"":3523,""y1"":0,""x2"":3690,""y2"":116},{""x1"":1224,""y1"":955,""x2"":1495,""y2"":1262}]"
day1/members/bjorn/10_0088.webp,10_0088.webp,webp,300992,1f732637d9e15a354d93de8d5e8200ee81ad39e90866ae108319c668ef708d07,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,10_0088,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/10_0088.webp,multi_face|small|edge_or_partial|profile_or_occluded|low_light|clutter_high,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,yes,yes,no,no,yes,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/bjorn/10_0088.webp,yes,4,"[{""x1"":3430,""y1"":53,""x2"":3521,""y2"":187},{""x1"":2478,""y1"":188,""x2"":2557,""y2"":289},{""x1"":3340,""y1"":115,""x2"":3436,""y2"":224},{""x1"":3703,""y1"":210,""x2"":3825,""y2"":441}]"
day2/members/werner/10_0252.webp,10_0252.webp,webp,167962,d94bccfca503c3b603e42a9b32edeba6af4e50db594d9fd9f56a33819f050855,3840,2160,werner,egocentric,werner,day2,ok,valid,day2,10_0252,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/werner/10_0252.webp,multi_face|large|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual reviewer-app verification by the project reviewers,multi_face,large,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/werner/10_0252.webp,yes,2,"[{""x1"":2340,""y1"":245,""x2"":2672,""y2"":800},{""x1"":2034,""y1"":390,""x2"":2490,""y2"":857}]"
day4/members/bjorn/13_0126.webp,13_0126.webp,webp,198544,16db177531773273a5eea4393cb9b366e1ce68467cf347d71fc3363cab41322c,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,13_0126,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/bjorn/13_0126.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,6,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/bjorn/13_0126.webp,yes,6,"[{""x1"":1258,""y1"":1189,""x2"":1403,""y2"":1352},{""x1"":547,""y1"":1467,""x2"":650,""y2"":1609},{""x1"":1833,""y1"":805,""x2"":1982,""y2"":972},{""x1"":2927,""y1"":459,""x2"":3165,""y2"":734},{""x1"":71,""y1"":1783,""x2"":230,""y2"":1915},{""x1"":909,""y1"":1326,""x2"":1035,""y2"":1452}]"
day1/members/bjorn/11_0116.webp,11_0116.webp,webp,183858,eca9d8f54f95830ba1a1fd6bc8bc4121e570f9e09c5097455a7b1d7fa7c46db1,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,11_0116,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/11_0116.webp,multi_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/bjorn/11_0116.webp,yes,4,"[{""x1"":1757,""y1"":1119,""x2"":2067,""y2"":1493},{""x1"":3507,""y1"":801,""x2"":3594,""y2"":961},{""x1"":2752,""y1"":1240,""x2"":2817,""y2"":1318},{""x1"":2944,""y1"":1197,""x2"":3012,""y2"":1275}]"
day3/members/klaus/09_0194.webp,09_0194.webp,webp,305614,cab037019a16ee92520af603001c52e80e3da7167fdd21b918f7dd1fd348dde6,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,09_0194,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/09_0194.webp,single_face|small|clutter_high,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,small,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/klaus/09_0194.webp,yes,1,"[{""x1"":1488,""y1"":217,""x2"":1647,""y2"":397}]"
day3/members/klaus/20_0128.webp,20_0128.webp,webp,137364,2cdb0eef86fd3c914e2b7213571bda736ced54a4eedd246c36d3a363e0dfaf48,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,20_0128,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/20_0128.webp,multi_face|small|motion_blur_or_low_sharpness|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,5,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,no,no,no,yes,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/klaus/20_0128.webp,yes,5,"[{""x1"":2161,""y1"":1484,""x2"":2246,""y2"":1578},{""x1"":3399,""y1"":1732,""x2"":3507,""y2"":1865},{""x1"":2992,""y1"":1657,""x2"":3087,""y2"":1763},{""x1"":1397,""y1"":868,""x2"":1576,""y2"":1052},{""x1"":1476,""y1"":879,""x2"":1584,""y2"":1049}]"
day1/members/florian/08_0341.webp,08_0341.webp,webp,164268,b265771723a4ba14df83d2dbef6629b7f0f26f1367efc68f1fbdc5f460da03b8,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,08_0341,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/08_0341.webp,no_face|downward_egocentric|clutter_medium,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/florian/08_0341.webp,yes,0,[]
day3/members/cathal/12_0524.webp,12_0524.webp,webp,482938,d5ef9b7cce4f1edc606330197aa539142fbd252e7124a35015cc9567ef259e59,3840,2160,cathal,egocentric,cathal,day3,ok,valid,day3,12_0524,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/cathal/12_0524.webp,no_face|motion_blur_or_low_sharpness|outdoor_or_vehicle|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,yes,no,low,not_assessed_in_face_review,yes,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/cathal/12_0524.webp,yes,0,[]
day2/members/onanong/17_0009.webp,17_0009.webp,webp,175712,f98a2dfc6eab6bd2d17d2469e9de962759d145d388537ac7eb62ab10573efcb2,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,17_0009,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/17_0009.webp,single_face|small|edge_or_partial|profile_or_occluded|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,small,yes,yes,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/onanong/17_0009.webp,yes,1,"[{""x1"":3671,""y1"":1119,""x2"":3839,""y2"":1392}]"
day3/members/klaus/12_0480.webp,12_0480.webp,webp,2097170,22802b279af1e067f2fef58855d59943c8fbb794cbcaec7c3b67893d44f5c6c4,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,12_0480,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/12_0480.webp,no_face|downward_egocentric|outdoor_or_vehicle|clutter_high,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,high,not_assessed_in_face_review,yes,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/klaus/12_0480.webp,yes,0,[]
day1/members/werner/19_0255.webp,19_0255.webp,webp,175696,e4de755b4bb8f08eaea33feb5092af0bed8b23e15aea761fe45e039ff74bba98,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,19_0255,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/19_0255.webp,single_face|medium|clutter_low,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,medium,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/werner/19_0255.webp,yes,1,"[{""x1"":2127,""y1"":317,""x2"":2331,""y2"":611}]"
day1/members/werner/13_0606.webp,13_0606.webp,webp,162670,c39c3984511b126c1903ef14d9eda31d696bafab86c3255f6e612f9446d14db4,3840,2160,werner,egocentric,werner,day1,ok,valid,day1,13_0606,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/werner/13_0606.webp,no_face|low_light|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,no,yes,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/werner/13_0606.webp,yes,0,[]
day4/members/bjorn/10_0076.webp,10_0076.webp,webp,134792,f66eaaed97f15283a458a69be990b177b47de3db3284a3b3b249d35e1a382e4e,3840,2160,bjorn,egocentric,bjorn,day4,ok,valid,day4,10_0076,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/bjorn/10_0076.webp,no_face|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,no,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/bjorn/10_0076.webp,yes,0,[]
day3/members/luca/19_0582.webp,19_0582.webp,webp,111894,bdcf67fd13641756164d6b22093f64acaafbc1b56bf08b989f075b4bdf186fd0,3840,2160,luca,egocentric,luca,day3,ok,valid,day3,19_0582,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/luca/19_0582.webp,no_face|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/luca/19_0582.webp,yes,0,[]
day1/members/bjorn/18_0134.webp,18_0134.webp,webp,154210,22799e03804bc52aff8a88edbf21770a4a03d5445ede74c0ed49308adcbe9e5e,3840,2160,bjorn,egocentric,bjorn,day1,ok,valid,day1,18_0134,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/bjorn/18_0134.webp,multi_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual reviewer-app verification by the project reviewers,multi_face,large,yes,yes,no,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/bjorn/18_0134.webp,yes,2,"[{""x1"":52,""y1"":441,""x2"":270,""y2"":763},{""x1"":3297,""y1"":1328,""x2"":3758,""y2"":2128}]"
day4/members/luca/10_0115.webp,10_0115.webp,webp,317400,6b9f56a1e5dcdad9ab583987154ca7b615c6f520b03fa04cc2ef47f3368f0109,3840,2160,luca,egocentric,luca,day4,ok,valid,day4,10_0115,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/luca/10_0115.webp,single_face|large|clutter_medium,locked_500_anonymisation_oapr_manifest,1,reviewed,manual reviewer-app verification by the project reviewers,single_face,large,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/luca/10_0115.webp,yes,1,"[{""x1"":847,""y1"":914,""x2"":1136,""y2"":1481}]"
day3/members/bjorn/18_0483.webp,18_0483.webp,webp,200208,b0ba00a33a5f18da59770b57e5cec585de50eb9489de42ed1e4c7d1923ac1231,3840,2160,bjorn,egocentric,bjorn,day3,ok,valid,day3,18_0483,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/bjorn/18_0483.webp,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,locked_500_anonymisation_oapr_manifest,8,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,yes,yes,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/bjorn/18_0483.webp,yes,8,"[{""x1"":3608,""y1"":197,""x2"":3754,""y2"":363},{""x1"":162,""y1"":1479,""x2"":383,""y2"":1754},{""x1"":3146,""y1"":428,""x2"":3266,""y2"":577},{""x1"":1742,""y1"":856,""x2"":1905,""y2"":1055},{""x1"":1058,""y1"":1065,""x2"":1218,""y2"":1245},{""x1"":2138,""y1"":692,""x2"":2290,""y2"":846},{""x1"":2742,""y1"":541,""x2"":2837,""y2"":670},{""x1"":1172,""y1"":1512,""x2"":1355,""y2"":1699}]"
day2/members/tien/19_0512.webp,19_0512.webp,webp,251616,6ffb3e9b30ec486dfeec84303434af090d31c9e30f5f89c3c6543e6fb88482b5,3840,2160,tien,egocentric,tien,day2,ok,valid,day2,19_0512,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/tien/19_0512.webp,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,8,reviewed,manual reviewer-app verification by the project reviewers,multi_face,mixed_scale,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/tien/19_0512.webp,yes,8,"[{""x1"":440,""y1"":1308,""x2"":653,""y2"":1542},{""x1"":2953,""y1"":842,""x2"":3153,""y2"":1140},{""x1"":1283,""y1"":1147,""x2"":1395,""y2"":1284},{""x1"":2528,""y1"":815,""x2"":2688,""y2"":989},{""x1"":2369,""y1"":897,""x2"":2503,""y2"":1044},{""x1"":2045,""y1"":1094,""x2"":2147,""y2"":1195},{""x1"":3403,""y1"":607,""x2"":3840,""y2"":1246},{""x1"":0,""y1"":1627,""x2"":126,""y2"":2030}]"
day2/members/stevan/11_0452.webp,11_0452.webp,webp,292048,8b2e235ec41afab9c2b8c36a0ee1d76f621b5e8f4f825e7724e8e0f26ef895bb,3840,2160,stevan,egocentric,stevan,day2,ok,valid,day2,11_0452,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/stevan/11_0452.webp,multi_face|mixed_scale|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,7,reviewed,manual reviewer-app verification by the project reviewers,multi_face,mixed_scale,no,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/stevan/11_0452.webp,yes,7,"[{""x1"":2051,""y1"":1153,""x2"":2185,""y2"":1316},{""x1"":1569,""y1"":1129,""x2"":1710,""y2"":1297},{""x1"":278,""y1"":1121,""x2"":420,""y2"":1322},{""x1"":2678,""y1"":1247,""x2"":2813,""y2"":1399},{""x1"":3132,""y1"":1203,""x2"":3469,""y2"":1777},{""x1"":2898,""y1"":1291,""x2"":3096,""y2"":1502},{""x1"":478,""y1"":1193,""x2"":577,""y2"":1308}]"
day1/members/tien/08_0068.webp,08_0068.webp,webp,272044,e182274ff053de71ca6120f808a1eebcca0a7f8f002efdef12458a9812e19c08,3840,2160,tien,egocentric,tien,day1,ok,valid,day1,08_0068,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/tien/08_0068.webp,no_face|downward_egocentric|clutter_high,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/tien/08_0068.webp,yes,0,[]
day1/members/florian/18_0328.webp,18_0328.webp,webp,169858,1ea29f748e770ac3baf1a271929c87bde6e14c6d0a65b71e1cc09f476616475e,3840,2160,florian,egocentric,florian,day1,ok,valid,day1,18_0328,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day1/members/florian/18_0328.webp,no_face|downward_egocentric|low_light|clutter_medium,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,yes,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day1/members/florian/18_0328.webp,yes,0,[]
day2/members/onanong/18_0325.webp,18_0325.webp,webp,207562,760c33f5f0a2bedc54a1c7872a8b357f0c1771f41f705280c6700823749df78a,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,18_0325,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/18_0325.webp,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,locked_500_anonymisation_oapr_manifest,3,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/onanong/18_0325.webp,yes,3,"[{""x1"":2166,""y1"":307,""x2"":2445,""y2"":658},{""x1"":438,""y1"":507,""x2"":756,""y2"":869},{""x1"":41,""y1"":544,""x2"":138,""y2"":641}]"
day2/members/cathal/10_0597.webp,10_0597.webp,webp,182548,ca48ef27e22bbfe1920f910cad18ab7d3fd47561d8326ec9f0809fb6ed7b4378,3840,2160,cathal,egocentric,cathal,day2,ok,valid,day2,10_0597,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/cathal/10_0597.webp,multi_face|medium|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,4,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,yes,yes,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/cathal/10_0597.webp,yes,4,"[{""x1"":1679,""y1"":1481,""x2"":1886,""y2"":1744},{""x1"":2243,""y1"":1568,""x2"":2515,""y2"":1905},{""x1"":654,""y1"":1608,""x2"":840,""y2"":1828},{""x1"":0,""y1"":1576,""x2"":39,""y2"":1769}]"
day3/members/klaus/11_0207.webp,11_0207.webp,webp,186116,d43c42a43260d6330249ce31b7ce39aa110749953428153243baf938bb7ac2cc,3840,2160,klaus,egocentric,klaus,day3,ok,valid,day3,11_0207,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day3/members/klaus/11_0207.webp,no_face|motion_blur_or_low_sharpness|clutter_low,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,no,yes,no,low,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day3/members/klaus/11_0207.webp,yes,0,[]
day2/members/bjorn/15_0627.webp,15_0627.webp,webp,261246,0440a61d272ae253b6f26c8cc0f870b13d95d7476f64cb8effb750f4f8875f8c,3840,2160,bjorn,egocentric,bjorn,day2,ok,valid,day2,15_0627,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/bjorn/15_0627.webp,no_face|downward_egocentric|clutter_high,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/bjorn/15_0627.webp,yes,0,[]
day2/members/onanong/14_0193.webp,14_0193.webp,webp,330012,44b9837ef2cb8dcb118fa5c5694d489c828c6b1611a6dca91e39b9fd12ea0a58,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,14_0193,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/14_0193.webp,multi_face|medium|clutter_high,locked_500_anonymisation_oapr_manifest,5,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/onanong/14_0193.webp,yes,5,"[{""x1"":806,""y1"":566,""x2"":974,""y2"":778},{""x1"":1455,""y1"":501,""x2"":1618,""y2"":707},{""x1"":2703,""y1"":452,""x2"":2850,""y2"":611},{""x1"":3400,""y1"":539,""x2"":3549,""y2"":708},{""x1"":404,""y1"":272,""x2"":639,""y2"":559}]"
day2/members/onanong/10_0373.webp,10_0373.webp,webp,218176,298660b2eabd6d2359cda838008bdf54e435f8330e8d8132b1ae058b24f75b6a,3840,2160,onanong,egocentric,onanong,day2,ok,valid,day2,10_0373,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/onanong/10_0373.webp,multi_face|medium|clutter_medium,locked_500_anonymisation_oapr_manifest,2,reviewed,manual reviewer-app verification by the project reviewers,multi_face,medium,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/onanong/10_0373.webp,yes,2,"[{""x1"":1579,""y1"":915,""x2"":1897,""y2"":1297},{""x1"":435,""y1"":911,""x2"":690,""y2"":1201}]"
day4/members/bao/11_0220.webp,11_0220.webp,webp,211874,e9670f6ce6ddc603b39ab7ba20e6908b0ec71397b640c60910d66f44bd7ff1cf,3840,2160,bao,egocentric,bao,day4,ok,valid,day4,11_0220,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day4/members/bao/11_0220.webp,multi_face|small|clutter_medium,locked_500_anonymisation_oapr_manifest,7,reviewed,manual reviewer-app verification by the project reviewers,multi_face,small,no,no,no,no,no,medium,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day4/members/bao/11_0220.webp,yes,7,"[{""x1"":3038,""y1"":1113,""x2"":3215,""y2"":1357},{""x1"":1519,""y1"":1438,""x2"":1626,""y2"":1568},{""x1"":903,""y1"":1700,""x2"":1043,""y2"":1902},{""x1"":2802,""y1"":1273,""x2"":2911,""y2"":1414},{""x1"":1848,""y1"":1384,""x2"":1921,""y2"":1473},{""x1"":1323,""y1"":1489,""x2"":1443,""y2"":1635},{""x1"":2215,""y1"":1305,""x2"":2315,""y2"":1406}]"
day2/members/klaus/15_0590.webp,15_0590.webp,webp,288196,8148e8413d27349b898ab80349359f18265aef79879ab5dc6b9b4f219219027a,3840,2160,klaus,egocentric,klaus,day2,ok,valid,day2,15_0590,global_500_from_anonymisation_oapr_protocol,data/castle2024/raw/day2/members/klaus/15_0590.webp,no_face|downward_egocentric|clutter_high,locked_500_anonymisation_oapr_manifest,0,reviewed,manual reviewer-app verification by the project reviewers,no_face,none,no,no,yes,no,no,high,not_assessed_in_face_review,no,reviewed,"Pre-filled candidate labels for manual correction in the reviewer app. Text/screen risk is handled by the separate multimodal protocol, not by this face-review pack.",day2/members/klaus/15_0590.webp,yes,0,[]
