relative_path,box_count,face_count_category,face_scale_category,condition_label,edge_partial_face,profile_occluded_face,downward_egocentric_view,blur_low_sharpness,low_light_dim,clutter_level,manual_no_face,manual_single_face,manual_multi_face,manual_small_face,manual_medium_face,manual_large_face,manual_mixed_scale_face,manual_very_small_or_distant_face,manual_edge_or_partial_face,manual_profile_or_occluded_face,manual_downward_egocentric_view,manual_motion_blur_or_low_sharpness,manual_low_light_or_dim,manual_high_clutter,text_present,screen_present,no_text_screen_risk,multimodal_risk_state,method,output_path,boxes_processed,runtime_seconds,status,success,SSIM,LPIPS,AdaFace_cosine_mean,AdaFace_reid_rate,ArcFace_cosine_mean,ArcFace_reid_rate,face_crop_count,runtime_for_score,privacy_residual_rate,privacy_score,lpips_utility_score,utility_score,runtime_score,success_score,privacy_first_score,balanced_oapr_anonymisation_score,utility_preserving_score,runtime_practical_score,tiling_required,error,box_count_manifest,source
day1/members/onanong/17_0468.webp,1,single_face,small,single_face|small|clutter_medium,no,no,no,no,no,medium,False,True,False,True,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/onanong/17_0468.webp,1.0,0.429225,ok,1.0,0.988634079562689,0.007313840556889772,-0.07060545682907104,0.0,-0.024279238656163216,0.0,1.0,0.429225,0.0,1.0,0.8537231888622046,0.9211786342124468,0.914155,1.0,0.983884545131867,0.9677690902637339,0.9520048171062234,0.9584822268424894,,,,
day2/members/werner/14_0229.webp,1,single_face,very_small_or_distant,single_face|very_small_or_distant|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,True,False,True,False,False,False,True,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/14_0229.webp,1.0,0.49564,ok,1.0,0.9923281269748422,0.004701124504208565,0.07406634092330933,0.0,0.3419591188430786,0.0,1.0,0.49564,0.0,1.0,0.9059775099158287,0.9491528184453355,0.900872,1.0,0.9874165227668003,0.9748330455336007,0.9646636092226677,0.9600921636890671,,,,
day3/members/allie/18_0514.webp,5,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,True,False,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/18_0514.webp,5.0,0.465772,ok,1.0,0.9715129480397279,0.025362778455018997,-0.0012304536998271943,0.0,0.14610195439308882,0.0,5.0,0.465772,0.0,1.0,0.49274443089962006,0.7321286894696739,0.9068456,1.0,0.955161583420451,0.9103231668409022,0.8567489047348369,0.9184794178939347,,,,
day1/members/bjorn/10_0130.webp,5,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/bjorn/10_0130.webp,5.0,0.406676,ok,1.0,0.9719906118251838,0.027956083416938782,0.05254244897514582,0.0,0.24611491709947586,0.0,5.0,0.406676,0.0,1.0,0.44087833166122437,0.7064344717432041,0.9186648,1.0,0.9518984107614805,0.9037968215229611,0.8450837158716019,0.9168863343486408,,,,
day2/members/onanong/16_0470.webp,0,no_face,none,no_face|motion_blur_or_low_sharpness|clutter_low,no,no,no,yes,no,low,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/onanong/16_0470.webp,0.0,0.394338,ok,1.0,0.9951112883928334,0.002856416627764702,,,,,,0.394338,0.0,1.0,0.942871667444706,0.9689914779187696,0.9211324,1.0,0.9914053416878154,0.9828106833756308,0.9766089789593847,0.9701380155837539,,,,
day2/members/werner/20_0620.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/werner/20_0620.webp,0.0,0.488418,ok,1.0,0.9956137562677694,0.002054385142400861,,,,,,0.488418,0.0,1.0,0.9589122971519828,0.9772630267098761,0.9023164,1.0,0.9917052740064813,0.9834105480129628,0.978863153354938,0.9661475253419752,,,,
day4/members/bjorn/08_0126.webp,0,no_face,none,no_face|motion_blur_or_low_sharpness|clutter_low,no,no,no,yes,no,low,True,False,False,False,False,False,False,False,False,False,False,True,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/bjorn/08_0126.webp,0.0,0.370833,ok,1.0,0.9953662370132511,0.002813905943185091,,,,,,0.370833,0.0,1.0,0.9437218811362982,0.9695440590747746,0.9258334,1.0,0.9917232788612161,0.9834465577224324,0.9773553695373872,0.9716588318149549,,,,
day1/members/allie/10_0296.webp,4,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,True,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/allie/10_0296.webp,4.0,0.420542,ok,1.0,0.9843442176901326,0.012552034109830856,0.08774038683623075,0.0,0.0940853615757078,0.0,4.0,0.420542,0.0,1.0,0.7489593178033829,0.8666517677467578,0.9158916,1.0,0.9757923451620136,0.9515846903240274,0.924915043873379,0.9480978335493516,,,,
day1/members/tien/08_0310.webp,3,multi_face,small,multi_face|small|motion_blur_or_low_sharpness|clutter_low,no,no,no,yes,no,low,False,False,True,True,False,False,False,False,False,False,False,True,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/tien/08_0310.webp,3.0,0.36588,ok,1.0,0.991541121080196,0.008439596742391586,0.06629477565487225,0.0,0.24791624769568443,0.0,3.0,0.36588,0.0,1.0,0.8312080651521683,0.9113745931161821,0.926824,1.0,0.9830473889674272,0.9660947779348547,0.9483696965580909,0.9603221186232364,,,,
day1/members/florian/18_0375.webp,0,no_face,none,no_face|downward_egocentric|low_light|clutter_medium,no,no,yes,no,yes,medium,True,False,False,False,True,False,False,False,False,False,True,False,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/florian/18_0375.webp,0.0,0.435824,ok,1.0,0.994712747405822,0.0015207732794806361,,,,,,0.435824,0.0,1.0,0.9695845344103873,0.9821486409081046,0.9128352,1.0,0.9929640561362156,0.9859281122724314,0.9823578404540522,0.9702802881816209,,,,
day1/members/bjorn/14_0017.webp,0,no_face,none,no_face|downward_egocentric|clutter_medium,no,no,yes,no,no,medium,True,False,False,False,True,False,False,False,False,False,True,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/bjorn/14_0017.webp,0.0,0.457009,ok,1.0,0.9950732142204952,0.00167040282394737,,,,,,0.457009,0.0,1.0,0.9665919435210526,0.9808325788707739,0.9085982,1.0,0.992554796830616,0.9851095936612322,0.981276109435387,0.9687459757741548,,,,
day4/members/luca/18_0521.webp,0,no_face,none,no_face|motion_blur_or_low_sharpness|low_light|clutter_low,no,no,no,yes,yes,low,True,False,False,False,False,False,False,False,False,False,False,True,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/luca/18_0521.webp,0.0,0.390264,ok,1.0,0.994674663565161,0.0028475469443947077,,,,,,0.390264,0.0,1.0,0.9430490611121058,0.9688618623386334,0.9219472,1.0,0.9914266393507949,0.9828532787015899,0.9766256511693167,0.9703565324677267,,,,
day3/members/onanong/12_0488.webp,1,single_face,very_small_or_distant,single_face|very_small_or_distant|profile_or_occluded|outdoor_or_vehicle|clutter_medium,no,yes,no,no,no,medium,False,True,False,True,True,False,False,True,False,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/onanong/12_0488.webp,1.0,0.544806,ok,1.0,0.9947105778210977,0.004488495644181967,-0.019591622054576874,0.0,0.22738516330718994,0.0,1.0,0.544806,0.0,1.0,0.9102300871163607,0.9524703324687291,0.8910388,1.0,0.9874224898703092,0.9748449797406187,0.9653390462343645,0.9578057064937459,,,,
day1/members/allie/10_0546.webp,7,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/allie/10_0546.webp,7.0,0.452922,ok,1.0,0.9790852379266606,0.016394978389143944,0.08862104266881943,0.0,0.21729100814887456,0.0,7.0,0.452922,0.0,1.0,0.6721004322171211,0.8255928350718909,0.9094156,1.0,0.9693097052607836,0.9386194105215672,0.9037379775359453,0.9379432470143781,,,,
day2/members/luca/20_0211.webp,4,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/20_0211.webp,4.0,0.430846,ok,1.0,0.9784286391197025,0.024218367412686348,-0.012790268985554576,0.0,0.13512557046487927,0.0,4.0,0.430846,0.0,1.0,0.515632651746273,0.7470306454329878,0.9138307999999999,1.0,0.9577461368149481,0.9154922736298964,0.8648984027164938,0.9235553690865975,,,,
day4/members/allie/11_0376.webp,5,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/allie/11_0376.webp,5.0,0.411238,ok,1.0,0.971648399425507,0.023398932069540024,0.04656782187521458,0.0,0.17435083091259002,0.0,5.0,0.411238,0.0,1.0,0.5320213586091995,0.7518348790173532,0.9177524,1.0,0.9586628518526029,0.9173257037052059,0.8676926795086767,0.9256926958034707,,,,
day1/members/klaus/09_0268.webp,7,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/klaus/09_0268.webp,7.0,0.473159,ok,1.0,0.9667611956479125,0.026889130473136902,0.05096237201775823,0.0,0.1274843117488282,0.0,7.0,0.473159,0.0,1.0,0.46221739053726196,0.7144892930925872,0.9053682,1.0,0.9524418039638881,0.9048836079277761,0.8477814665462935,0.9145083186185174,,,,
day1/members/tien/15_0093.webp,5,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/tien/15_0093.webp,5.0,0.458747,ok,1.0,0.9704251492984435,0.025565102696418762,0.06805733405053616,0.0,0.10842326488345862,0.0,5.0,0.458747,0.0,1.0,0.48869794607162476,0.7295615476850341,0.9082506,1.0,0.9548467621527551,0.9096935243055102,0.8556058338425171,0.9183874895370069,,,,
day3/members/florian/19_0282.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/florian/19_0282.webp,0.0,0.488374,ok,1.0,0.9961395812504068,0.0010227630846202374,,,,,,0.488374,0.0,1.0,0.9795447383075953,0.987842159779001,0.9023252,1.0,0.99329258396685,0.9865851679337003,0.9841535998895005,0.9682659919558002,,,,
day4/members/bjorn/12_0570.webp,1,single_face,large,single_face|large|clutter_medium,no,no,no,no,no,medium,False,True,False,False,True,True,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/bjorn/12_0570.webp,1.0,0.422993,ok,1.0,0.9677717138074251,0.03153856843709946,0.279275119304657,0.0,0.626250147819519,0.0,1.0,0.422993,0.0,1.0,0.36922863125801086,0.668500172532718,0.9154014,1.0,0.9460450958799076,0.8920901917598153,0.8257902262663589,0.9083204545065436,,,,
day1/members/cathal/15_0298.webp,4,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/cathal/15_0298.webp,4.0,0.437478,ok,1.0,0.9554697993632688,0.04023953154683113,0.010601920541375875,0.0,0.1281015989370644,0.0,4.0,0.437478,0.0,1.0,0.19520936906337738,0.5753395842133231,0.9125044,1.0,0.9319261576319984,0.863852315263997,0.7789202321066616,0.8888192368426645,,,,
day4/members/cathal/17_0524.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/cathal/17_0524.webp,0.0,0.44927,ok,1.0,0.9959989042980751,0.0015584658831357956,,,,,,0.44927,0.0,1.0,0.9688306823372841,0.9824147933176797,0.910146,1.0,0.992869518997652,0.9857390379953038,0.9822219966588398,0.969526758663536,,,,
day4/members/luca/14_0018.webp,6,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,True,False,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/luca/14_0018.webp,6.0,0.441394,ok,1.0,0.9703944812147441,0.02917364612221718,0.05692754810055097,0.0,0.10308319299171369,0.0,6.0,0.441394,0.0,1.0,0.41652707755565643,0.6934607793852003,0.9117212,1.0,0.94960517690778,0.89921035381556,0.8379025096926002,0.9122085158770401,,,,
day1/members/bjorn/10_0501.webp,7,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,True,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/bjorn/10_0501.webp,7.0,0.416285,ok,1.0,0.9582047568372397,0.03558194264769554,0.0603425819426775,0.0,0.26024347437279566,0.0,7.0,0.416285,0.0,1.0,0.2883611470460892,0.6232829519416645,0.916743,1.0,0.9393295927912496,0.8786591855824993,0.8033157759708321,0.8996794903883328,,,,
day1/members/allie/15_0458.webp,1,single_face,medium,single_face|medium|clutter_medium,no,no,no,no,no,medium,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/allie/15_0458.webp,1.0,0.424458,ok,1.0,0.974648628144541,0.023684656247496605,0.08546078205108643,0.0,0.19819635152816772,0.0,1.0,0.424458,0.0,1.0,0.5263068750500679,0.7504777515973045,0.9151084,1.0,0.9583270827395955,0.9166541654791913,0.8667497157986522,0.9246280703194608,,,,
day4/members/klaus/14_0224.webp,9,multi_face,large,multi_face|large|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,False,True,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/klaus/14_0224.webp,9.0,0.464708,ok,1.0,0.9597626330333254,0.03789445012807846,0.07918357787032922,0.0,0.31100914544529384,0.0,9.0,0.464708,0.0,1.0,0.2421109974384308,0.600936815235878,0.9070584,1.0,0.9354934422853817,0.8709868845707635,0.791174247617939,0.8923048830471756,,,,
day1/members/stevan/11_0011.webp,6,multi_face,small,multi_face|small|edge_or_partial|profile_or_occluded|clutter_low,yes,yes,no,no,no,low,False,False,True,True,False,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/stevan/11_0011.webp,6.0,0.43495,ok,1.0,0.984667199891628,0.010127613320946693,-0.0034738190782566867,0.0,0.20887645923842987,0.0,6.0,0.43495,0.0,1.0,0.7974477335810661,0.8910574667363471,0.91301,1.0,0.979309120010452,0.958618240020904,0.9368297333681734,0.9521144933472695,,,,
day1/members/cathal/13_0040.webp,1,single_face,large,single_face|large|edge_or_partial|profile_or_occluded|low_light|clutter_medium,yes,yes,no,no,yes,medium,False,True,False,False,True,True,False,False,True,True,False,False,True,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/cathal/13_0040.webp,1.0,0.43706,ok,1.0,0.8765037342934755,0.11128514260053635,0.10653789341449738,0.0,0.6666027307510376,0.0,1.0,0.43706,0.0,1.0,0.0,0.43825186714673775,0.912588,1.0,0.9113671800720107,0.8227343601440212,0.7103847335733688,0.8614267734293476,,,,
day2/members/bjorn/20_0121.webp,4,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/bjorn/20_0121.webp,4.0,0.444145,ok,1.0,0.9681590993848523,0.027531370520591736,0.055774207692593336,0.0,0.25266509409993887,0.0,4.0,0.444145,0.0,1.0,0.4493725895881653,0.7087658444865088,0.911171,1.0,0.9518734266729763,0.9037468533459526,0.8455000222432544,0.9151044688973018,,,,
day4/members/stevan/10_0044.webp,4,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,False,False,True,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/stevan/10_0044.webp,4.0,0.430844,ok,1.0,0.9595833567826361,0.0346326045691967,0.01997666759416461,0.0,0.06366587616503239,0.0,4.0,0.430844,0.0,1.0,0.307347908616066,0.6334656326993511,0.9138312,1.0,0.9407114049049026,0.8814228098098054,0.8081159363496755,0.9008424865398702,,,,
day1/members/tien/13_0571.webp,3,multi_face,medium,multi_face|medium|motion_blur_or_low_sharpness|clutter_low,no,no,no,yes,no,low,False,False,True,False,True,False,False,False,False,False,False,True,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/tien/13_0571.webp,3.0,0.377901,ok,1.0,0.9769575597501161,0.02047666534781456,0.038266355792681374,0.0,0.2011286268631617,0.0,3.0,0.377901,0.0,1.0,0.5904666930437088,0.7837121263969125,0.9244198,1.0,0.9637778089595368,0.9275556179190737,0.8842980431984563,0.9340683652793825,,,,
day1/members/tien/14_0211.webp,6,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/tien/14_0211.webp,6.0,0.468621,ok,1.0,0.9668363217471896,0.02998688444495201,0.005751078327496846,0.0,0.10535854830717047,0.0,6.0,0.468621,0.0,1.0,0.4002623111009598,0.6835493164240747,0.9062758,1.0,0.9478461874636112,0.8956923749272224,0.8324022382120374,0.908592603284815,,,,
day2/members/cathal/19_0198.webp,0,no_face,none,no_face|downward_egocentric|clutter_medium,no,no,yes,no,no,medium,True,False,False,False,True,False,False,False,False,False,True,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/cathal/19_0198.webp,0.0,0.434264,ok,1.0,0.9954849714136448,0.001541840611025691,,,,,,0.434264,0.0,1.0,0.9691631877794862,0.9823240795965655,0.9131472,1.0,0.9930059719394847,0.9860119438789695,0.9824767597982828,0.9704089759193131,,,,
day3/members/stevan/18_0537.webp,6,multi_face,medium,multi_face|medium|clutter_high,no,no,no,no,no,high,False,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/stevan/18_0537.webp,6.0,0.443721,ok,1.0,0.9644450241955785,0.03463507443666458,0.017276654330392677,0.0,0.07321784955759843,0.0,6.0,0.443721,0.0,1.0,0.3072985112667084,0.6358717677311434,0.9112558,1.0,0.9409435551596714,0.8818871103193431,0.8090614638655718,0.9005510935462288,,,,
day2/members/florian/12_0439.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/florian/12_0439.webp,0.0,0.474244,ok,1.0,0.9965604375941789,0.001143084024079144,,,,,,0.474244,0.0,1.0,0.9771383195184171,0.986849378556298,0.9051512,1.0,0.9932849667834447,0.9865699335668895,0.983939809278149,0.9689152357112597,,,,
day2/members/allie/11_0505.webp,6,multi_face,medium,multi_face|medium|clutter_high,no,no,no,no,no,high,False,False,True,False,True,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/11_0505.webp,6.0,0.444373,ok,1.0,0.9632103877595957,0.033498913049697876,0.00984604066858689,0.0,0.1297946274280548,0.0,6.0,0.444373,0.0,1.0,0.3300217390060425,0.6466160633828191,0.9111254,1.0,0.9425486795074227,0.8850973590148457,0.8144205716914095,0.9026608326765638,,,,
day3/members/stevan/08_0717.webp,3,multi_face,small,multi_face|small|clutter_medium,no,no,no,no,no,medium,False,False,True,True,True,False,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/stevan/08_0717.webp,3.0,0.412796,ok,1.0,0.987028902254728,0.012189444154500961,0.09027685225009918,0.0,0.33141378064950305,0.0,3.0,0.412796,0.0,1.0,0.7562111169099808,0.8716200095823543,0.9174408000000001,1.0,0.9766150414373531,0.9532300828747063,0.9275540847911771,0.9495562419164709,,,,
day3/members/werner/08_0594.webp,2,multi_face,small,multi_face|small|clutter_high,no,no,no,no,no,high,False,False,True,True,False,False,False,False,False,False,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/werner/08_0594.webp,2.0,0.445877,ok,1.0,0.984825757366855,0.013209272176027298,0.03587425663135946,0.0,0.13536622375249863,0.0,2.0,0.445877,0.0,1.0,0.735814556479454,0.8603201569231544,0.9108246,1.0,0.9745892535384731,0.9491785070769463,0.9212425384615771,0.9453114113846309,,,,
day2/members/klaus/18_0665.webp,3,multi_face,small,multi_face|small|low_light|clutter_high,no,no,no,no,yes,high,False,False,True,True,False,False,False,False,False,False,False,False,True,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/klaus/18_0665.webp,3.0,0.447781,ok,1.0,0.9843808480747933,0.01474209874868393,0.01927761857708295,0.0,0.058445716897646584,0.0,3.0,0.447781,0.0,1.0,0.7051580250263214,0.8447694365505574,0.9104438,1.0,0.9722376054825835,0.9444752109651672,0.9134290982752787,0.9420870273101115,,,,
day4/members/allie/09_0451.webp,2,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/allie/09_0451.webp,2.0,0.466267,ok,1.0,0.9699235727115335,0.022019406780600548,0.0300983265042305,0.0,0.21607043594121933,0.0,2.0,0.466267,0.0,1.0,0.559611864387989,0.7647677185497612,0.9067466,1.0,0.9600524877824641,0.9201049755649283,0.8730585192748805,0.9249775237099523,,,,
day3/members/allie/10_0210.webp,0,no_face,none,no_face|downward_egocentric|clutter_medium,no,no,yes,no,no,medium,True,False,False,False,True,False,False,False,False,False,True,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/allie/10_0210.webp,0.0,0.450601,ok,1.0,0.9940832168298407,0.0025584374088793993,,,,,,0.450601,0.0,1.0,0.948831251822412,0.9714572343261263,0.9098798,1.0,0.9912125751489188,0.9824251502978378,0.976716597163063,0.9672553868652253,,,,
day4/members/klaus/12_0644.webp,8,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_high,yes,yes,no,no,no,high,False,False,True,False,True,False,False,False,True,True,False,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day4/members/klaus/12_0644.webp,8.0,0.47035,ok,1.0,0.9547707967183431,0.0428808256983757,0.07422122568823397,0.0,0.20111937075853348,0.0,8.0,0.47035,0.0,1.0,0.14238348603248596,0.5485771413754146,0.90593,1.0,0.9275830712063121,0.8551661424126243,0.7648815706877072,0.881494428275083,,,,
day2/members/allie/10_0243.webp,2,multi_face,mixed_scale,multi_face|mixed_scale|edge_or_partial|profile_or_occluded|motion_blur_or_low_sharpness|clutter_low,yes,yes,no,yes,no,low,False,False,True,False,False,False,True,False,True,True,False,True,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/allie/10_0243.webp,2.0,0.360313,ok,1.0,0.9693210102955,0.024635372683405876,0.036383846774697304,0.0,0.06488899514079094,0.0,2.0,0.360313,0.0,1.0,0.5072925463318825,0.7383067783136912,0.9279374,1.0,0.9571428867470536,0.9142857734941073,0.8619471291568456,0.9260425756627383,,,,
day3/members/stevan/17_0661.webp,8,multi_face,medium,multi_face|medium|edge_or_partial|profile_or_occluded|clutter_medium,yes,yes,no,no,no,medium,False,False,True,False,True,False,False,False,True,True,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day3/members/stevan/17_0661.webp,8.0,0.421313,ok,1.0,0.9641498628413959,0.031817927956581116,0.07346742902882397,0.0,0.25817539170384407,0.0,8.0,0.421313,0.0,1.0,0.3636414408683777,0.6638956518548869,0.9157374,1.0,0.945371217778233,0.890742435556466,0.8235215659274434,0.9075003503709774,,,,
day1/members/klaus/16_0531.webp,1,single_face,large,single_face|large|clutter_low,no,no,no,no,no,low,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day1/members/klaus/16_0531.webp,1.0,0.396693,ok,1.0,0.9696390267197562,0.02519480139017105,0.086422398686409,0.0,0.21489466726779938,0.0,1.0,0.396693,0.0,1.0,0.496103972196579,0.7328714994581675,0.9206614,1.0,0.9559637949187251,0.9119275898374503,0.8585018897290838,0.9227727198916335,,,,
day2/members/luca/17_0249.webp,0,no_face,none,no_face|downward_egocentric|clutter_high,no,no,yes,no,no,high,True,False,False,False,False,False,False,False,False,False,True,False,False,True,,,,,solid_mask_black,outputs/03_anonymisation/02_deterministic_baselines/solid_mask_black_images/day2/members/luca/17_0249.webp,0.0,0.53278,ok,1.0,0.996271929189807,0.0010125590488314629,,,,,,0.53278,0.0,1.0,0.9797488190233707,0.9880103741065889,0.893444,1.0,0.9928737561159883,0.9857475122319765,0.9833495870532944,0.9656352748213177,,,,
